recursive_closure,recursive_identity_score,recursive_continuity,reconstruction_ability,org_memory,trajectory_coherence,closure_persistence,operator_continuity,operator_reversibility,compositional_stability,transition_smoothness,null_observer_continuity,null_recursive_identity
0.1749,0.5002,0.2333,1.0,0.1749,0.1,0.1749,0.2333,0.1749,0.059096,0.9997,0.08201596194,0.1749
0.7386,0.3847,1.0,0.0,0.7386,0.0,0.7386,1.0,0.7386,0.145055,0.9999,0.4276152766800001,0.7386
0.0572,0.2143,1.0,0.0,0.0572,0.0,0.0572,1.0,0.0572,0.100761,0.9999,0.02013712272,0.0572
0.3,0.275,1.0,0.0,0.3,0.0,0.3,1.0,0.3,0.01932,0.9999,0.12987,0.3
0.1405,0.2351,1.0,0.0,0.1405,0.0,0.1405,1.0,0.1405,0.115301,1.0,0.05336000325000001,0.1405
0.2,0.4,1.0,0.0,0.2,1.0,0.2,1.0,0.2,0.092175,0.9999,0.07992,0.2
0.7573,0.376,0.9333,0.0,0.7573,0.0,0.7573,0.9333,0.7573,0.126475,0.9997,0.42633702954,0.7573
0.3333,0.4333,1.0,0.0,0.3333,1.0,0.3333,1.0,0.3333,0.157958,0.9999,0.14798150037000002,0.3333
0.014,0.2035,1.0,0.0,0.014,0.0,0.014,1.0,0.014,0.008102,1.0,0.004727268000000001,0.014
0.01,0.1425,0.7,0.0,0.01,0.0,0.01,0.7,0.01,0.004217,1.0,0.0023642999999999997,0.01
0.0895,0.2224,1.0,0.0,0.0895,0.0,0.0895,1.0,0.0895,0.117946,0.9999,0.03247091325,0.0895
0.0975,0.2244,1.0,0.0,0.0975,0.0,0.0975,1.0,0.0975,0.048435,1.0,0.035633081250000004,0.0975
0.9228,0.4307,1.0,0.0,0.9228,0.0,0.9228,1.0,0.9228,0.134941,0.9999,0.5908618267200001,0.9228
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0005,0.1801,0.9,0.0,0.0005,0.0,0.0005,0.9,0.0005,0.0,1.0,0.00014993325000000002,0.0005
0.0397,0.1966,0.9333,0.0,0.0397,0.0,0.0397,0.9333,0.0397,0.000624,1.0,0.012863157300000002,0.0397
0.16,0.1,0.3,0.0,0.16,0.0,0.16,0.3,0.16,0.05001,0.9998,0.024508800000000004,0.16
0.014,0.2035,1.0,0.0,0.014,0.0,0.014,1.0,0.014,0.008912,1.0,0.004727268000000001,0.014
0.1381,0.2345,1.0,0.0,0.1381,0.0,0.1381,1.0,0.1381,0.118197,1.0,0.05233814613,0.1381
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.9985,0.8583,1.0,1.0,0.9985,0.08,0.9985,1.0,0.9985,0.217217,0.9989,0.9970027492500002,0.9985
0.0,0.14,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.005117,0.9891,0.0,0.0
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.052285,0.9994,0.666,1.0
0.4,0.4694,0.9667,0.48,0.4,0.06,0.4,0.9667,0.4,0.093171,0.9998,0.24598044000000002,0.4
0.3218,0.2804,1.0,0.0,0.3218,0.0,0.3218,1.0,0.3218,0.091231,0.9997,0.14164329492,0.3218
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.015293,0.9998,0.666,1.0
0.1,0.2117,0.9333,0.0,0.1,0.0,0.1,0.9333,0.1,0.006809,0.9998,0.034408890000000004,0.1
0.53,0.3325,1.0,0.0,0.53,0.0,0.53,1.0,0.53,0.349109,0.9992,0.27002970000000004,0.53
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.043172,0.9999,0.1040625,0.25
0.6,0.5997,0.3,0.95,0.6,0.08,0.6,0.3,0.6,0.086123,0.9996,0.36963,0.6
0.65,0.2558,0.4667,0.0,0.65,0.0,0.65,0.4667,0.65,0.027093,0.9996,0.24170971500000005,0.65
0.168,0.242,1.0,0.0,0.168,0.0,0.168,1.0,0.168,0.113691,1.0,0.065342592,0.168
0.001,0.2002,1.0,0.0,0.001,0.0,0.001,1.0,0.001,0.000379,1.0,0.000333333,0.001
0.11,0.2275,1.0,0.0,0.11,0.0,0.11,1.0,0.11,0.027029,1.0,0.0406593,0.11
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.1082,0.227,1.0,0.0,0.1082,0.0,0.1082,1.0,0.1082,0.125754,0.9999,0.039929110920000004,0.1082
0.3981,0.2995,1.0,0.0,0.3981,0.0,0.3981,1.0,0.3981,0.236282,0.9996,0.18534234213,0.3981
0.024,0.206,1.0,0.0,0.024,0.0,0.024,1.0,0.024,0.011975,1.0,0.008183808,0.024
0.5333,0.3333,1.0,0.0,0.5333,0.0,0.5333,1.0,0.5333,0.333477,0.9994,0.27229706037,0.5333
0.0331,0.2016,0.9667,0.0,0.0331,0.0,0.0331,0.9667,0.0331,0.000329,1.0,0.011020095539999998,0.0331
0.4999,0.7213,1.0,1.0,0.4999,0.04,0.4999,1.0,0.4999,0.119455,0.9999,0.41615010333,0.4999
0.3288,0.6797,1.0,1.0,0.3288,0.02,0.3288,1.0,0.3288,0.146452,1.0,0.25498124352,0.3288
0.3994,0.2999,1.0,0.0,0.3994,0.0,0.3994,1.0,0.3994,0.237901,0.9993,0.18612047988000002,0.3994
0.4601,0.315,1.0,0.0,0.4601,0.0,0.4601,1.0,0.4601,0.316827,0.9995,0.22370673933000002,0.4601
0.014,0.2035,1.0,0.0,0.014,0.0,0.014,1.0,0.014,0.008851,1.0,0.004727268000000001,0.014
0.1525,0.654,1.0,1.0,0.1525,0.12,0.1525,1.0,0.1525,0.06609,0.9999,0.10930933125,0.1525
0.001,0.1936,0.9667,0.0,0.001,0.0,0.001,0.9667,0.001,0.000346,1.0,0.0003222441,0.001
0.9135,0.4284,1.0,0.0,0.9135,0.0,0.9135,1.0,0.9135,0.136522,0.9999,0.58207808925,0.9135
0.1175,0.2474,1.0,0.0,0.1175,0.12,0.1175,1.0,0.1175,0.06186,0.9999,0.04372498125,0.1175
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.016802,1.0,0.666,1.0
0.0558,0.214,1.0,0.0,0.0558,0.0,0.0558,1.0,0.0558,0.000667,1.0,0.01961824212,0.0558
0.0265,0.2066,1.0,0.0,0.0265,0.0,0.0265,1.0,0.0265,0.000365,1.0,0.00905834925,0.0265
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.195,0.3027,1.0,0.0,0.195,0.36,0.195,1.0,0.195,0.079542,0.9999,0.07759732500000001,0.195
0.1425,0.2896,1.0,0.0,0.1425,0.36,0.1425,1.0,0.1425,0.058213,0.9999,0.05421448125,0.1425
0.0199,0.205,1.0,0.0,0.0199,0.0,0.0199,1.0,0.0199,0.001143,1.0,0.006758571330000001,0.0199
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.027451,1.0,0.1040625,0.25
0.0252,0.173,0.8333,0.0,0.0252,0.0,0.0252,0.8333,0.0252,0.022499,0.9999,0.007204188600000001,0.0252
0.0374,0.2093,1.0,0.0,0.0374,0.0,0.0374,1.0,0.0374,0.087131,0.9999,0.012919987080000002,0.0374
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03519,0.9999,0.666,1.0
0.012,0.203,1.0,0.0,0.012,0.0,0.012,1.0,0.012,0.005487,1.0,0.004043952000000001,0.012
0.0444,0.2111,1.0,0.0,0.0444,0.0,0.0444,1.0,0.0444,0.082597,0.9999,0.015441662880000002,0.0444
0.7927,0.7907,1.0,1.0,0.7927,0.02,0.7927,1.0,0.7927,0.156575,0.9999,0.73718650557,0.7927
0.6452,0.3613,1.0,0.0,0.6452,0.0,0.6452,1.0,0.6452,0.154655,0.9999,0.35347385232,0.6452
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8e-05,1.0,0.0,0.0
0.0685,0.1771,0.8,0.0,0.0685,0.0,0.0685,0.8,0.0685,0.061815,0.9999,0.019810919250000007,0.0685
0.011,0.2028,1.0,0.0,0.011,0.0,0.011,1.0,0.011,0.000196,1.0,0.003703293,0.011
0.0,0.1867,0.9333,0.0,0.0,0.0,0.0,0.9333,0.0,5.3e-05,1.0,0.0,0.0
0.098,0.2245,1.0,0.0,0.098,0.0,0.098,1.0,0.098,0.073327,0.9999,0.035832132,0.098
0.8401,0.41,1.0,0.0,0.8401,0.0,0.8401,1.0,0.8401,0.149709,0.9998,0.51477404733,0.8401
0.03,0.2075,1.0,0.0,0.03,0.0,0.03,1.0,0.03,0.011198,1.0,0.0102897,0.03
0.4286,0.5859,0.3,1.0,0.4286,0.14,0.4286,0.3,0.4286,0.302787,0.9942,0.24671236068000002,0.4286
0.17,0.3325,1.0,0.0,0.17,0.6,0.17,1.0,0.17,0.07892,0.9999,0.0662337,0.17
0.0,0.1733,0.8667,0.0,0.0,0.0,0.0,0.8667,0.0,0.000716,0.9999,0.0,0.0
0.5755,0.3439,1.0,0.0,0.5755,0.0,0.5755,1.0,0.5755,0.177363,0.9994,0.30193118325,0.5755
0.001,0.2002,1.0,0.0,0.001,0.0,0.001,1.0,0.001,0.000389,1.0,0.000333333,0.001
0.4188,0.1847,0.4,0.0,0.4188,0.0,0.4188,0.4,0.4188,0.11231,0.9998,0.11419017552000002,0.4188
0.3962,0.2991,1.0,0.0,0.3962,0.0,0.3962,1.0,0.3962,0.24455,0.9982,0.18420708852,0.3962
0.522,0.3305,1.0,0.0,0.522,0.0,0.522,1.0,0.522,0.11453,0.9999,0.264563172,0.522
0.3998,0.3,1.0,0.0,0.3998,0.0,0.3998,1.0,0.3998,0.263566,0.9992,0.18636013332,0.3998
0.0159,0.204,1.0,0.0,0.0159,0.0,0.0159,1.0,0.0159,0.007038,1.0,0.0053788857300000005,0.0159
0.1543,0.2386,1.0,0.0,0.1543,0.0,0.1543,1.0,0.1543,0.119834,1.0,0.059310127170000004,0.1543
0.4661,0.3165,1.0,0.0,0.4661,0.0,0.4661,1.0,0.4661,0.299377,0.9996,0.22755528693000004,0.4661
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.015201,0.9998,0.666,1.0
0.0,0.14,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.004356,0.9876,0.0,0.0
0.146,0.2232,0.9333,0.0,0.146,0.0,0.146,0.9333,0.146,0.103892,0.9999,0.0524734074,0.146
0.125,0.2313,1.0,0.0,0.125,0.0,0.125,1.0,0.125,0.037278,0.9999,0.046828125000000005,0.125
0.6263,0.3566,1.0,0.0,0.6263,0.0,0.6263,1.0,0.6263,0.152114,0.9999,0.33917771277,0.6263
0.1222,0.2306,1.0,0.0,0.1222,0.0,0.1222,1.0,0.1222,0.111352,1.0,0.04566523572,0.1222
0.7337,0.2168,0.1667,0.0,0.7337,0.0,0.7337,0.1667,0.7337,0.130883,0.9997,0.21998761884000004,0.7337
0.9366,0.6048,0.0667,0.88,0.9366,0.12,0.9366,0.0667,0.9366,0.104482,0.9994,0.5873782937400001,0.9366
0.0529,0.2132,1.0,0.0,0.0529,0.0,0.0529,1.0,0.0529,0.090896,0.9999,0.01854757053,0.0529
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.9894,0.4474,1.0,0.0,0.9894,0.0,0.9894,1.0,0.9894,0.036913,0.9998,0.65544801588,0.9894
0.5935,0.7733,1.0,1.0,0.5935,0.18,0.5935,1.0,0.5935,0.524535,0.9989,0.5125676692500001,0.5935
0.2613,0.2653,1.0,0.0,0.2613,0.0,0.2613,1.0,0.2613,0.085472,0.9998,0.10974937077,0.2613
0.1325,0.3111,1.0,0.0,0.1325,0.52,0.1325,1.0,0.1325,0.069842,0.9999,0.04996873125,0.1325
0.1051,0.2263,1.0,0.0,0.1051,0.0,0.1051,1.0,0.1051,0.074391,0.9999,0.03867662133,0.1051
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.009144,1.0,0.0067932,0.02
0.9999,0.45,1.0,0.0,0.9999,0.0,0.9999,1.0,0.9999,0.019104,1.0,0.66590010333,0.9999
0.3123,0.2781,1.0,0.0,0.3123,0.0,0.3123,1.0,0.3123,0.127712,0.9999,0.13647381957000002,0.3123
0.0005,0.1801,0.9,0.0,0.0005,0.0,0.0005,0.9,0.0005,0.0,1.0,0.00014993325000000002,0.0005
0.1129,0.2282,1.0,0.0,0.1129,0.0,0.1129,1.0,0.1129,0.11196,0.9999,0.04184025453,0.1129
0.0159,0.204,1.0,0.0,0.0159,0.0,0.0159,1.0,0.0159,0.000192,1.0,0.0053788857300000005,0.0159
0.0768,0.1659,0.7333,0.0,0.0768,0.0,0.0768,0.7333,0.0768,0.006481,0.9999,0.020717821439999996,0.0768
0.002,0.2005,1.0,0.0,0.002,0.0,0.002,1.0,0.002,0.00075,1.0,0.0006673320000000001,0.002
0.034,0.2085,1.0,0.0,0.034,0.0,0.034,1.0,0.034,0.016859,1.0,0.011706948000000002,0.034
0.1294,0.2323,1.0,0.0,0.1294,0.0,0.1294,1.0,0.1294,0.098148,1.0,0.048666071879999995,0.1294
0.4666,0.3166,1.0,0.0,0.4666,0.0,0.4666,1.0,0.4666,0.266179,0.9996,0.22787708148000002,0.4666
0.0612,0.2153,1.0,0.0,0.0612,0.0,0.0612,1.0,0.0612,0.098504,1.0,0.02162683152,0.0612
0.3233,0.2808,1.0,0.0,0.3233,0.0,0.3233,1.0,0.3233,0.169213,0.9969,0.14246502237,0.3233
0.1724,0.7061,1.0,1.0,0.1724,0.44,0.1724,1.0,0.1724,0.076759,0.9999,0.12471574608,0.1724
0.9999,0.45,1.0,0.0,0.9999,0.0,0.9999,1.0,0.9999,0.02588,0.9999,0.66590010333,0.9999
0.4,0.2933,0.9667,0.0,0.4,0.0,0.4,0.9667,0.4,0.051327,0.9998,0.18204444000000003,0.4
0.779,0.79,1.0,1.0,0.779,0.02,0.779,1.0,0.779,0.148334,0.9999,0.720892053,0.779
0.004,0.201,1.0,0.0,0.004,0.0,0.004,1.0,0.004,0.001809,1.0,0.001337328,0.004
0.6352,0.3455,0.9333,0.0,0.6352,0.0,0.6352,0.9333,0.6352,0.123635,0.9998,0.33177162960000006,0.6352
0.9815,0.4454,1.0,0.0,0.9815,0.0,0.9815,1.0,0.9815,0.13402,0.9999,0.6476324692500001,0.9815
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.030983,1.0,0.1040625,0.25
0.1225,0.6363,1.0,1.0,0.1225,0.06,0.1225,1.0,0.1225,0.053588,1.0,0.08658208125,0.1225
0.0273,0.2068,1.0,0.0,0.0273,0.0,0.0273,1.0,0.0273,0.089765,0.9999,0.009339081570000001,0.0273
0.1925,0.3081,1.0,0.0,0.1925,0.4,0.1925,1.0,0.1925,0.085995,0.9999,0.07644223125,0.1925
0.3961,0.299,1.0,0.0,0.3961,0.0,0.3961,1.0,0.3961,0.235281,0.9992,0.18414740493,0.3961
0.9993,0.8377,1.0,0.98,0.9993,0.04,0.9993,1.0,0.9993,0.185214,0.9985,0.9914124251700001,0.9993
0.5266,0.3183,0.9333,0.0,0.5266,0.0,0.5266,0.9333,0.5266,0.069745,0.9999,0.25600485222,0.5266
0.8448,0.4112,1.0,0.0,0.8448,0.0,0.8448,1.0,0.8448,0.1602,0.9999,0.51897618432,0.8448
0.09,0.2225,1.0,0.0,0.09,0.0,0.09,1.0,0.09,0.049781,1.0,0.0326673,0.09
0.4276,0.2736,0.8333,0.0,0.4276,0.0,0.4276,0.8333,0.4276,0.089835,0.999,0.17954055972000002,0.4276
0.0025,0.2006,1.0,0.0,0.0025,0.0,0.0025,1.0,0.0025,0.001364,1.0,0.00083458125,0.0025
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1e-05,0.9999,0.0,0.0
0.022,0.2055,1.0,0.0,0.022,0.0,0.022,1.0,0.022,0.009715,1.0,0.007487172,0.022
0.7217,0.2471,0.3333,0.0,0.7217,0.0,0.7217,0.3333,0.7217,0.104797,0.9997,0.25354403550000004,0.7217
0.7788,0.3947,1.0,0.0,0.7788,0.0,0.7788,1.0,0.7788,0.019976,1.0,0.46131470352000004,0.7788
0.5843,0.7048,0.7667,1.0,0.5843,0.06,0.5843,0.7667,0.5843,0.096891,0.9999,0.4574385369000001,0.5843
0.6375,0.7005,0.8667,0.92,0.6375,0.02,0.6375,0.8667,0.6375,0.170379,0.9986,0.5146273575,0.6375
0.363,0.2908,1.0,0.0,0.363,0.0,0.363,1.0,0.363,0.103561,0.9998,0.164758077,0.363
0.065,0.0696,0.2667,0.0,0.065,0.0,0.065,0.2667,0.065,0.035766,0.9999,0.007179646500000001,0.065
0.024,0.206,1.0,0.0,0.024,0.0,0.024,1.0,0.024,0.011499,1.0,0.008183808,0.024
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,0.0,1.0,0.00016658325000000002,0.0005
0.6,0.687,0.6667,1.0,0.6,0.04,0.6,0.6667,0.6,0.072877,0.9996,0.45288666,0.6
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.3993,0.2998,1.0,0.0,0.3993,0.0,0.3993,1.0,0.3993,0.227744,0.9995,0.18606058317000002,0.3993
0.4755,0.7207,1.0,1.0,0.4755,0.04,0.4755,1.0,0.4755,0.142871,0.9999,0.39197438325,0.4755
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0005,0.1935,0.9667,0.0,0.0005,0.0,0.0005,0.9667,0.0005,1e-06,1.0,0.00016103880000000001,0.0005
0.3073,0.6871,1.0,1.0,0.3073,0.1,0.3073,1.0,0.3073,0.080668,0.9998,0.23610808557000001,0.3073
0.2667,0.4167,1.0,0.0,0.2667,1.0,0.2667,1.0,0.2667,0.133511,0.9999,0.11249702037,0.2667
0.04,0.2033,0.9667,0.0,0.04,0.0,0.04,0.9667,0.04,0.014305,0.9998,0.013409244,0.04
0.106,0.2265,1.0,0.0,0.106,0.0,0.106,1.0,0.106,0.001469,1.0,0.039039588,0.106
0.026,0.2065,1.0,0.0,0.026,0.0,0.026,1.0,0.026,0.012462,1.0,0.008883108,0.026
0.1641,0.241,1.0,0.0,0.1641,0.0,0.1641,1.0,0.1641,0.133494,1.0,0.06361259373,0.1641
0.1182,0.2295,1.0,0.0,0.1182,0.0,0.1182,1.0,0.1182,0.123275,1.0,0.044013022920000006,0.1182
0.3313,0.2828,1.0,0.0,0.3313,0.0,0.3313,1.0,0.3313,0.182748,0.9988,0.14687287677,0.3313
0.4603,0.3151,1.0,0.0,0.4603,0.0,0.4603,1.0,0.4603,0.320069,0.9994,0.22383463797,0.4603
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9e-06,1.0,0.0,0.0
0.3333,0.2833,1.0,0.0,0.3333,0.0,0.3333,1.0,0.3333,0.156149,0.9972,0.14798150037000002,0.3333
0.0827,0.2207,1.0,0.0,0.0827,0.0,0.0827,1.0,0.0827,0.124617,0.9999,0.02981658357,0.0827
0.1285,0.2321,1.0,0.0,0.1285,0.0,0.1285,1.0,0.1285,0.133032,1.0,0.048289079250000005,0.1285
0.395,0.2987,1.0,0.0,0.395,0.0,0.395,1.0,0.395,0.264822,0.9994,0.18349132500000004,0.395
0.0002,0.2,1.0,0.0,0.0002,0.0,0.0002,1.0,0.0002,0.009653,0.9996,6.661332e-05,0.0002
0.529,0.3443,1.0,0.0,0.529,0.08,0.529,1.0,0.529,0.15079,1.0,0.269344053,0.529
0.9597,0.4399,1.0,0.0,0.9597,0.0,0.9597,1.0,0.9597,0.216219,1.0,0.62628112197,0.9597
0.18,0.3955,0.9333,0.42,0.18,0.02,0.18,0.9333,0.18,0.057085,0.9997,0.091906002,0.18
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,0.0,1.0,0.00016658325000000002,0.0005
0.0005,0.1868,0.9333,0.0,0.0005,0.0,0.0005,0.9333,0.0005,0.0,1.0,0.00015547770000000002,0.0005
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.012649,1.0,0.009585072,0.028
0.45,0.648,0.9667,0.86,0.45,0.04,0.45,0.9667,0.45,0.055154,0.9998,0.341163495,0.45
0.0132,0.1833,0.9,0.0,0.0132,0.0,0.0132,0.9,0.0132,0.00031,1.0,0.00401406192,0.0132
0.2352,0.2588,1.0,0.0,0.2352,0.0,0.2352,1.0,0.2352,0.072105,0.9999,0.09674284032000001,0.2352
0.5303,0.3326,1.0,0.0,0.5303,0.0,0.5303,1.0,0.5303,0.187265,0.9992,0.27023552397,0.5303
0.9418,0.4354,1.0,0.0,0.9418,0.0,0.9418,1.0,0.9418,0.203343,1.0,0.60898615092,0.9418
0.166,0.2348,0.9667,0.0,0.166,0.0,0.166,0.9667,0.166,0.113866,1.0,0.06261339060000001,0.166
0.9888,0.4272,0.9,0.0,0.9888,0.0,0.9888,0.9,0.9888,0.138579,0.9999,0.6219259315200001,0.9888
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3e-05,1.0,0.0,0.0
0.4,0.6324,0.8667,0.9,0.4,0.04,0.4,0.8667,0.4,0.056528,0.9999,0.2886044400000001,0.4
0.4874,0.2419,0.6,0.0,0.4874,0.0,0.4874,0.6,0.4874,0.394881,0.9716,0.17648958708,0.4874
0.2324,0.2514,0.9667,0.0,0.2324,0.0,0.2324,0.9667,0.2324,0.119301,0.9998,0.09279738972,0.2324
0.9999,0.45,1.0,0.0,0.9999,0.0,0.9999,1.0,0.9999,0.021414,1.0,0.66590010333,0.9999
0.07,0.2175,1.0,0.0,0.07,0.0,0.07,1.0,0.07,0.017467,1.0,0.024941700000000004,0.07
0.5894,0.7396,1.0,1.0,0.5894,0.04,0.5894,1.0,0.5894,0.144833,0.9999,0.5082220558800001,0.5894
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.002398,0.9998,0.666,1.0
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.033834,0.9996,0.666,1.0
0.0331,0.2083,1.0,0.0,0.0331,0.0,0.0331,1.0,0.0331,0.000689,1.0,0.01138713813,0.0331
0.45,0.646,0.9,0.8667,0.45,0.06,0.45,0.9,0.45,0.074326,0.9998,0.332172495,0.45
0.1304,0.2326,1.0,0.0,0.1304,0.0,0.1304,1.0,0.1304,0.107912,0.9999,0.049085585279999996,0.1304
0.3302,0.2826,1.0,0.0,0.3302,0.0,0.3302,1.0,0.3302,0.207692,0.9985,0.14626426932,0.3302
0.6924,0.2731,0.5,0.0,0.6924,0.0,0.6924,0.5,0.6924,0.174427,0.9998,0.27493071408,0.6924
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.011425,1.0,0.009585072,0.028
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.009744,1.0,0.0067932,0.02
0.0237,0.2059,1.0,0.0,0.0237,0.0,0.0237,1.0,0.0237,0.010207,1.0,0.00807914277,0.0237
0.9121,0.428,1.0,0.0,0.9121,0.0,0.9121,1.0,0.9121,0.133547,1.0,0.5807607945300001,0.9121
0.0019,0.2005,1.0,0.0,0.0019,0.0,0.0019,1.0,0.0019,3e-06,1.0,0.00063390213,0.0019
0.3195,0.2265,0.7333,0.0,0.3195,0.0,0.3195,0.7333,0.3195,0.140437,0.9987,0.1120110768,0.3195
0.026,0.1998,0.9667,0.0,0.026,0.0,0.026,0.9667,0.026,0.014279,1.0,0.0085947966,0.026
0.1734,0.1233,0.4,0.0,0.1734,0.0,0.1734,0.4,0.1734,0.048418,0.9996,0.03310937748000001,0.1734
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.1348,0.227,0.9667,0.0,0.1348,0.0,0.1348,0.9667,0.1348,0.113009,1.0,0.04944457260000001,0.1348
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003232,0.9999,0.0,0.0
0.6324,0.3581,1.0,0.0,0.6324,0.0,0.6324,1.0,0.6324,0.223819,0.9999,0.34376581008,0.6324
0.5322,0.3331,1.0,0.0,0.5322,0.0,0.5322,1.0,0.5322,0.335564,0.9995,0.27154046772,0.5322
0.5,0.6535,0.8333,0.92,0.5,0.02,0.5,0.8333,0.5,0.059661,0.9998,0.37517445000000005,0.5
0.4646,0.3161,1.0,0.0,0.4646,0.0,0.4646,1.0,0.4646,0.303705,0.9997,0.22659090228,0.4646
0.26,0.298,1.0,0.0,0.26,0.22,0.26,1.0,0.26,0.103707,0.9998,0.10909080000000002,0.26
0.3377,0.0844,0.0,0.0,0.3377,0.0,0.3377,0.0,0.3377,0.120605,0.9999,0.03797574957,0.3377
0.5934,0.3483,1.0,0.0,0.5934,0.0,0.5934,1.0,0.5934,0.095098,0.9999,0.31485934548000005,0.5934
0.195,0.2221,0.8667,0.0,0.195,0.0,0.195,0.8667,0.195,0.045673,0.9996,0.06894148950000001,0.195
0.0199,0.205,1.0,0.0,0.0199,0.0,0.0199,1.0,0.0199,0.000214,1.0,0.006758571330000001,0.0199
0.053,0.1732,0.8,0.0,0.053,0.0,0.053,0.8,0.053,0.000403,1.0,0.015054597,0.053
0.4191,0.2981,0.9667,0.0,0.4191,0.0,0.4191,0.9667,0.4191,0.134926,0.9998,0.19340266374,0.4191
0.3,0.275,1.0,0.0,0.3,0.0,0.3,1.0,0.3,0.032024,0.9999,0.12987,0.3
0.1341,0.2002,0.8333,0.0,0.1341,0.0,0.1341,0.8333,0.1341,0.1335,0.9994,0.04319953722000001,0.1341
0.0004,0.1067,0.5333,0.0,0.0004,0.0,0.0004,0.5333,0.0004,0.00457,0.9999,7.108884e-05,0.0004
0.016,0.204,1.0,0.0,0.016,0.0,0.016,1.0,0.016,0.00814,1.0,0.005413248,0.016
0.3999,0.5879,0.9333,0.76,0.3999,0.04,0.3999,0.9333,0.3999,0.055692,0.9998,0.27874453643999997,0.3999
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.184,0.6483,1.0,1.0,0.184,0.06,0.184,1.0,0.184,0.084084,0.9999,0.133818048,0.184
0.1457,0.2364,1.0,0.0,0.1457,0.0,0.1457,1.0,0.1457,0.002455,1.0,0.05558718717,0.1457
0.2105,0.2526,1.0,0.0,0.2105,0.0,0.2105,1.0,0.2105,0.151804,0.9998,0.08485181325,0.2105
0.03,0.2075,1.0,0.0,0.03,0.0,0.03,1.0,0.03,0.014538,1.0,0.0102897,0.03
0.1528,0.2316,0.9667,0.0,0.1528,0.0,0.1528,0.9667,0.1528,0.073446,0.9999,0.0569628468,0.1528
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.012205,1.0,0.009585072,0.028
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5e-06,1.0,0.0,0.0
0.0162,0.2041,1.0,0.0,0.0162,0.0,0.0162,1.0,0.0162,0.076477,0.9999,0.00548199252,0.0162
0.142,0.2222,0.9333,0.0,0.142,0.0,0.142,0.9333,0.142,0.105493,0.9999,0.050846635800000005,0.142
