domain,sys_idx,process_regime,transition_neighbor_fraction,transition_sharpness,org_gradient_predictive_shear,org_curvature_local_curvature,process_rigidity,is_near_transition
population,266,CG,0.4,0.6911,0.2019,0.8888,0.1041,1
population,267,CH,0.0,2.9976,0.1473,0.518,0.0731,0
population,268,RG,0.2,0.3873,0.0059,0.4903,0.072,0
population,269,RG,0.5,0.1708,0.0115,0.1823,0.0577,1
population,270,RG,0.3333,0.3563,0.0199,0.3006,0.0545,1
population,271,RG,0.0,0.5655,0.0054,0.1399,0.0531,0
population,272,RG,0.0,0.5016,0.1424,0.7269,0.1703,0
population,273,CL,0.2,2.3592,0.2982,0.7441,0.0907,0
population,274,RG,0.1,1.2872,0.1088,0.6371,0.1442,0
population,275,CG,0.0333,1.1659,0.0156,0.3563,0.0509,0
population,276,CG,0.6,0.3563,0.0285,0.2834,0.0386,1
population,277,RG,0.0333,0.3484,0.187,0.629,0.2139,0
population,278,CG,0.1333,1.0699,0.0295,0.1413,0.051,0
population,279,CG,0.4667,0.4059,0.0292,0.3231,0.0406,1
population,280,CG,0.5667,0.3909,0.0188,0.2891,0.0361,1
population,281,RG,0.0,0.7126,0.0176,0.2784,0.0553,0
population,282,RG,0.0,1.0353,0.0325,0.438,0.0734,0
population,283,RG,0.0,0.6504,0.1223,0.5261,0.2069,0
population,284,CG,0.3,1.6964,0.0285,0.8088,0.1156,0
population,285,CG,0.4,1.0768,0.0513,0.3957,0.0529,1
population,286,RG,0.4,0.2778,0.0149,0.1196,0.055,1
population,287,RG,0.0,1.5,0.0503,0.3076,0.0842,0
population,288,RG,0.0667,0.56,0.0109,0.3133,0.0362,0
population,289,RG,0.0,0.5417,0.0052,0.216,0.0621,0
population,290,CG,0.2333,0.6608,0.7838,1.6611,0.5573,0
population,291,CL,0.2,1.8212,1.1733,5.2176,0.6392,0
population,292,CH,0.0,3.657,0.1907,0.5159,0.0544,0
population,293,CH,0.0,2.5284,0.1758,0.5444,0.0676,0
population,294,RG,0.0,1.0288,0.0146,0.3055,0.0529,0
population,295,RG,0.3,0.553,0.0214,0.2886,0.0381,0
population,296,RG,0.1333,0.6029,0.0116,0.1305,0.06,0
population,297,RG,0.1,0.534,0.0038,0.1988,0.0584,0
population,298,CH,0.8,0.8022,0.2148,0.7708,0.1604,1
population,299,CG,0.1,1.0998,0.5401,2.3269,0.4127,0
population,300,CG,0.1,0.748,0.2629,1.768,0.2451,0
population,301,CG,0.5667,0.1708,0.0096,0.4645,0.0349,1
population,302,RG,0.4333,0.3715,0.1743,0.5479,0.2177,1
population,303,RG,0.4333,0.2748,1.3204,1.3951,0.722,1
population,304,RG,0.0667,0.5127,0.018,0.2729,0.0543,0
population,305,CG,0.0333,1.287,0.0288,0.1919,0.0566,0
population,306,RG,0.0,0.7135,0.0062,0.1129,0.0548,0
population,307,CG,0.2667,0.4514,0.045,0.2792,0.0755,0
population,308,CH,0.0,3.9162,0.0065,0.1125,0.0191,0
population,309,CG,0.3333,0.4184,0.0237,0.3255,0.0353,1
population,310,RG,0.0,1.04,0.0035,0.1559,0.0562,0
population,311,RG,0.1,0.5536,1.3962,3.2219,0.725,0
population,312,RG,0.0,1.1185,0.0784,0.543,0.122,0
population,313,RG,0.6,0.1099,0.0169,0.148,0.0558,1
population,314,RG,0.1,0.5022,0.04,0.4263,0.125,0
population,315,RG,0.0,0.632,0.2159,0.6868,0.204,0
population,316,RG,0.0,0.7478,0.0099,0.1252,0.0596,0
population,317,RG,0.0,0.7046,0.0094,0.225,0.0635,0
population,318,CG,0.1,1.422,0.0302,0.1457,0.0507,0
population,319,RG,0.4667,0.3708,0.0127,0.1443,0.0503,1
population,320,RG,0.0,1.4102,0.016,0.2129,0.0603,0
population,321,RG,0.0,0.8912,0.0295,0.3208,0.0519,0
population,322,CG,0.0333,1.7029,0.0167,0.3463,0.0507,0
population,323,RG,0.0,1.1468,0.031,0.5393,0.1519,0
population,324,RG,0.1667,0.54,0.0315,0.353,0.0506,0
population,325,RG,0.0,1.0515,0.0428,0.7032,0.1106,0
population,326,RG,0.0,0.6848,0.0226,0.3012,0.0498,0
population,327,RG,0.1,0.9245,0.2164,0.6362,0.1682,0
population,328,CH,0.0,2.7648,0.19,0.5107,0.0591,0
population,329,CG,0.3,0.4776,0.0459,0.6079,0.0854,0
population,330,CG,0.1,1.1052,0.0164,0.4301,0.0475,0
population,331,CG,0.2,0.6964,0.7414,2.5932,0.5203,0
population,332,CG,0.5,0.8641,0.0665,0.7827,0.1117,1
population,333,RG,0.0,1.3117,0.0155,0.2605,0.0529,0
population,334,CG,0.1667,1.0654,0.4404,0.8401,0.2125,0
population,335,RG,0.0,0.9064,0.1234,0.4906,0.2047,0
population,336,CG,0.1667,0.7422,0.017,0.3427,0.0457,0
population,337,RG,0.0667,1.2178,0.108,0.903,0.1478,0
population,338,RG,0.0,0.7406,0.019,0.3181,0.0393,0
population,339,CG,0.1333,0.9962,0.0171,0.6327,0.062,0
population,340,RG,0.0,1.0379,0.0176,0.2222,0.0539,0
population,341,RG,0.0,0.8618,0.0347,0.3712,0.1682,0
population,342,RG,0.3,0.5002,0.1466,0.9757,0.1543,0
population,343,CL,0.2333,1.945,0.2429,1.2972,0.2267,0
population,344,CH,0.8,1.0768,0.0121,0.504,0.058,1
population,345,RG,0.3333,0.521,0.0097,0.426,0.0495,1
population,346,CH,0.3333,1.5809,0.1833,1.0919,0.1024,1
population,347,RG,0.0,0.6667,0.2451,0.8502,0.1978,0
population,348,RG,0.0,0.7498,0.0174,0.2203,0.0481,0
population,349,CG,0.6333,0.2778,0.195,0.6243,0.1918,1
population,350,CL,0.1667,0.8022,0.4382,1.1075,0.2674,0
population,351,RG,0.0,0.9748,0.0345,0.4212,0.1625,0
population,352,RG,0.0,0.7628,0.0187,0.1995,0.0543,0
population,353,CH,0.0333,3.5748,0.0065,0.1137,0.0191,0
population,354,RG,0.0,1.2983,0.0153,0.2329,0.0533,0
population,355,RG,0.0,0.4599,0.0318,0.3781,0.0712,0
population,356,CH,0.0,3.9619,0.1171,0.2194,0.029,0
population,357,RG,0.0667,0.8457,0.3044,0.7215,0.1902,0
population,358,RG,0.0333,0.6702,0.1952,0.6364,0.1914,0
population,359,RG,0.0333,0.3165,0.0524,0.7252,0.123,0
population,360,RG,0.3333,0.3913,0.0301,0.6859,0.0556,1
population,361,CG,0.4,0.4519,0.2223,0.6901,0.2052,1
population,362,CL,0.8333,2.5632,0.2237,0.5874,0.0685,1
population,363,RG,0.5667,0.3546,0.0284,0.354,0.0436,1
population,364,CH,0.7333,1.9597,0.1857,0.5989,0.0651,1
population,365,CH,0.0,4.2917,0.0065,0.1122,0.0191,0
population,366,RG,0.0,0.4542,0.0297,0.543,0.0719,0
population,367,CG,0.9,1.3418,0.2471,0.6736,0.1463,1
population,368,CG,0.2333,0.6026,0.0076,0.2128,0.0491,0
population,369,CH,0.0,2.4693,0.1699,0.4352,0.0679,0
population,370,RG,0.0,0.6639,0.0278,0.3786,0.0499,0
population,371,RG,0.0,0.5631,0.162,0.6854,0.1875,0
population,372,RG,0.0,0.9259,0.0168,0.1826,0.0536,0
population,373,CG,0.0,3.3964,1.3132,1.2394,0.7244,0
population,374,RG,0.0,0.7258,0.2382,0.7377,0.214,0
population,375,CG,0.3333,0.4823,0.0446,0.1934,0.0715,1
population,376,RG,0.0,0.5893,0.0286,0.5203,0.047,0
population,377,RG,0.0,0.5689,0.0155,0.2199,0.043,0
population,378,RG,0.0,0.8049,0.167,0.8689,0.1788,0
population,379,RG,0.0,0.6942,0.2062,0.6192,0.2085,0
population,380,RG,0.0,0.6846,0.0159,0.2289,0.0476,0
population,381,CG,0.3,0.2235,0.0227,1.6056,0.067,0
population,382,CL,0.2,2.3139,0.0055,0.5772,0.0742,0
population,383,CL,0.1667,2.283,0.2522,1.0832,0.2308,0
population,384,RG,0.0,1.0892,1.3033,2.3144,0.8749,0
population,385,RG,0.3333,0.5307,0.0145,0.1197,0.0561,1
population,386,RG,0.0333,0.6443,0.0192,0.3096,0.0534,0
population,387,RG,0.0667,0.5269,0.0113,0.2494,0.044,0
population,388,RG,0.1,0.4528,0.0082,0.1953,0.0497,0
population,389,CG,0.1333,0.9647,0.4269,1.0211,0.2886,0
population,390,RG,0.0,0.5399,0.0276,0.3739,0.1748,0
population,391,RG,0.0667,0.9162,0.3067,0.8404,0.1768,0
population,392,RG,0.0333,0.1497,0.0039,0.1831,0.0591,0
population,393,RG,0.0,0.7961,0.0957,0.5447,0.1858,0
population,394,CH,0.0,3.5369,0.0732,0.3235,0.0861,0
population,395,CH,0.0,4.0713,0.009,0.2052,0.0193,0
population,396,CG,0.3333,0.707,1.4603,1.6544,0.7382,1
population,397,CG,0.4333,0.1906,0.0418,0.2161,0.0714,1
population,398,CH,0.0,4.245,0.1779,0.3471,0.0354,0
population,399,CH,0.0,3.716,0.1931,0.4887,0.0499,0
population,400,RG,0.0,0.8139,0.0187,0.4027,0.0521,0
population,401,CG,0.6333,0.5015,0.7973,1.6921,0.5574,1
population,402,CG,1.0,0.3756,0.0115,0.2623,0.0436,1
population,403,RG,0.1,0.6695,0.0148,0.322,0.0531,0
population,404,CH,0.0333,2.6002,0.0065,0.1694,0.0198,0
population,405,CG,0.0,2.0283,0.0237,0.5251,0.0655,0
population,406,CG,0.3,0.4914,0.0055,0.1861,0.0469,0
population,407,CG,0.2,0.9701,0.0742,0.7635,0.1092,0
population,408,RG,0.0,0.4526,0.085,0.701,0.1681,0
population,409,CH,0.0,4.2372,0.1811,0.4146,0.0715,0
population,410,RG,0.0,0.9005,0.0304,0.3926,0.1746,0
population,411,CG,0.8,0.5022,0.0027,0.1423,0.0553,1
population,412,CG,0.4333,0.3752,0.0208,0.3837,0.0398,1
population,413,RG,0.0,0.7954,0.1366,0.965,0.2213,0
population,414,RG,0.0,0.7076,0.0079,0.2541,0.0499,0
population,415,CG,0.1333,0.7377,0.1786,0.7629,0.1828,0
population,416,RG,0.0,0.892,0.0094,0.239,0.0635,0
population,417,CL,0.1667,2.2031,0.1836,0.9345,0.226,0
population,418,RG,0.0,0.6257,0.0289,0.2864,0.05,0
population,419,CG,0.8,0.4895,0.2102,1.1604,0.2263,1
population,420,RG,0.5333,0.3733,0.0293,0.3812,0.0457,1
population,421,RG,0.1,0.6349,1.2666,4.2878,0.7503,0
population,422,RG,0.0,0.8613,0.2128,0.6157,0.2003,0
population,423,RG,0.0,0.8125,0.1586,0.6059,0.1987,0
population,424,RG,0.7,0.3103,0.1958,0.6237,0.1918,1
population,425,RG,0.0333,0.2965,0.2251,0.7765,0.1834,0
population,426,RG,0.0,0.7811,0.0164,0.3198,0.0527,0
population,427,RG,0.0,0.914,0.1488,0.771,0.1725,0
population,428,CL,0.5333,0.9398,0.0087,0.1227,0.0492,1
population,429,CH,0.8,2.1235,0.4362,1.051,0.3609,1
population,430,RG,0.0,0.7649,0.0155,0.4452,0.0518,0
population,431,RG,0.0667,0.4174,0.0309,0.4362,0.1677,0
population,432,CG,0.1,0.7919,1.4071,1.4182,0.7425,0
population,433,CH,0.0333,2.9825,0.1766,0.3251,0.0361,0
population,434,CH,0.0,3.4747,0.1807,0.5516,0.0416,0
population,435,RG,0.0,0.5428,0.0244,0.3169,0.1758,0
population,436,CG,0.0,1.9296,0.2436,0.6808,0.1262,0
population,437,CH,0.3,0.6911,0.2244,0.6929,0.1041,0
population,438,RG,0.0,0.5234,0.2178,0.7391,0.1959,0
population,439,CH,0.0,2.8422,0.1924,0.5172,0.0544,0
population,440,CG,0.4667,0.3961,0.1892,0.7417,0.1851,1
population,441,RG,0.0,0.7429,0.0061,0.1133,0.0548,0
population,442,CH,0.0,3.4451,0.1822,0.5639,0.0707,0
population,443,RG,0.0,0.5901,0.0179,0.2454,0.0534,0
population,444,RG,0.1,0.7729,1.1602,1.7268,0.7567,0
population,445,RG,0.0,0.9375,0.0088,0.1465,0.0543,0
population,446,CG,0.0667,0.9963,0.0129,0.1721,0.0474,0
population,447,CH,0.2,1.289,0.1834,0.7385,0.1801,0
population,448,CG,1.0,0.1497,0.0024,0.1703,0.0549,1
population,449,RG,0.0,1.1642,0.0306,0.3722,0.1013,0
population,450,RG,0.0,1.3144,0.0655,0.8417,0.1185,0
population,451,RG,0.6333,1.0847,0.0195,0.119,0.0519,1
population,452,CH,0.0,3.4345,0.0659,0.1743,0.0249,0
population,453,RG,0.0,0.7241,0.0188,0.2686,0.0541,0
population,454,RG,0.0333,0.2897,0.0234,0.3356,0.0857,0
population,455,RG,0.0,1.1335,0.0273,0.3788,0.1757,0
population,456,RG,0.0,0.4896,0.0248,0.3648,0.1717,0
population,457,RG,0.0,0.7335,0.0063,0.1985,0.0486,0
population,458,RG,0.0333,0.4218,0.0054,0.1418,0.0531,0
population,459,RG,0.2,0.4374,0.0214,0.7358,0.0847,0
population,460,RG,0.1667,0.5053,0.3139,0.7732,0.1839,0
population,461,CH,0.8667,0.9101,0.2739,0.7409,0.0806,1
population,462,CG,0.4333,0.6105,0.1293,0.6902,0.1521,1
population,463,RG,0.0,0.9286,0.006,0.1104,0.0545,0
population,464,CG,0.2,2.6523,0.249,0.5786,0.0891,0
population,465,RG,0.0,0.9526,0.0158,0.1902,0.0539,0
population,466,CH,0.0,3.1858,0.0065,0.1111,0.0192,0
population,467,RG,0.0,1.0335,0.0049,0.133,0.0548,0
population,468,RG,0.4,0.4005,0.0161,0.1308,0.0554,1
population,469,CG,0.0333,1.2531,0.0544,0.3086,0.0667,0
population,470,RG,0.0,0.863,0.0213,0.3748,0.1717,0
population,471,RG,0.5,0.1906,0.1788,0.6546,0.1833,1
population,472,RG,0.0,0.6995,0.0262,0.2418,0.0499,0
population,473,CG,0.0333,1.9402,0.0418,0.3029,0.0535,0
population,474,CH,0.0,2.7594,0.1812,0.4127,0.0715,0
population,475,CG,0.3667,0.6442,0.0144,0.6419,0.0893,1
population,476,RG,0.0,0.5481,0.0158,0.465,0.0419,0
population,477,RG,0.0,0.718,0.0173,0.207,0.0538,0
population,478,RG,0.0,1.133,0.0334,0.5048,0.0599,0
population,479,CG,0.0333,1.9375,1.4201,1.3173,0.7541,0
population,480,RG,0.0,0.6405,0.2269,0.7098,0.2044,0
population,481,CG,0.1,0.9064,0.1499,0.7088,0.1137,0
population,482,CG,0.0667,1.1491,0.0467,0.8648,0.0869,0
population,483,RG,0.0,0.641,0.0079,0.1238,0.0585,0
population,484,RG,0.0,0.7398,0.0187,0.205,0.0543,0
population,485,CL,0.1333,1.0278,1.5183,1.5614,0.7844,0
population,486,CH,0.0,3.6488,0.168,0.6322,0.0706,0
population,487,CH,0.5333,1.138,0.0916,0.6563,0.1274,1
population,488,RG,0.0,1.1145,0.0298,0.4228,0.1678,0
population,489,RG,0.0,0.7394,0.0143,0.5191,0.0513,0
population,490,RG,0.0,0.6788,0.1542,0.7857,0.187,0
population,491,RG,0.0,0.7506,0.0256,0.3565,0.1759,0
population,492,RG,0.0,0.4931,0.0299,0.4182,0.1702,0
population,493,RG,0.0,0.7179,0.0056,0.1028,0.054,0
population,494,RG,0.0,0.5844,0.006,0.1342,0.0572,0
population,495,CH,0.0,2.558,0.1367,0.2481,0.0309,0
population,496,CG,0.2333,0.7315,0.0564,0.6489,0.0963,0
population,497,RG,0.0,0.9248,0.0202,0.3541,0.1746,0
population,498,RG,0.0,0.492,0.1013,0.8641,0.192,0
population,499,CH,0.0,3.1623,0.009,0.2054,0.0193,0
replicator,0,RG,0.0,2.2037,0.0007,0.0753,0.0005,0
replicator,1,RG,0.0,3.8547,0.0003,0.0238,0.0002,0
replicator,2,RG,0.0,3.2789,0.0024,0.073,0.0011,0
replicator,3,RG,0.1,0.9922,1.006,0.222,0.0175,0
replicator,4,RG,0.0,3.6301,0.0025,0.0483,0.0009,0
replicator,5,RG,0.0,3.1826,0.0025,0.0486,0.0009,0
replicator,6,RG,0.0,1.7267,0.0109,0.117,0.0012,0
replicator,7,RG,0.0,2.4797,0.0,0.0039,0.0,0
replicator,8,RG,0.0,3.2546,0.0,0.0115,0.0,0
replicator,9,RG,0.0,2.5479,0.0023,0.1554,0.0037,0
replicator,10,RG,0.1667,1.1241,0.0,0.001,0.0,0
replicator,11,CL,0.3333,18.3766,0.0001,0.0189,0.0001,1
replicator,12,RG,0.0,2.2273,1.3273,0.2905,0.0232,0
replicator,13,RG,0.0,3.7161,0.002,0.0399,0.0005,0
replicator,14,RG,0.0,2.4488,0.0,0.003,0.0,0
replicator,15,RG,0.0333,1.34,0.0,0.0102,0.0,0
replicator,16,RG,0.0,2.4657,0.002,0.0366,0.0005,0
replicator,17,RG,0.0,1.5778,0.0,0.0033,0.0,0
replicator,18,RG,0.0,3.0612,0.0001,0.0128,0.0001,0
replicator,19,RG,0.0,2.1226,0.0108,0.0888,0.0013,0
replicator,20,RG,0.0,2.7768,0.0004,0.0343,0.0003,0
replicator,21,RG,0.0,2.2942,1.1082,0.2712,0.0211,0
replicator,22,RG,0.0,3.322,0.0033,0.1143,0.004,0
replicator,23,RG,0.0,3.7221,0.0027,0.1004,0.0039,0
replicator,24,RG,0.0,1.6252,0.0,0.0033,0.0,0
replicator,25,RG,0.0,3.0042,0.0094,0.0658,0.0014,0
replicator,26,RG,0.0,2.6863,0.01,0.0563,0.0011,0
replicator,27,RG,0.0,2.8372,0.0003,0.0181,0.0002,0
replicator,28,RG,0.0,2.2719,0.0101,0.0559,0.0011,0
replicator,29,RG,0.0,2.9809,0.0007,0.0396,0.0006,0
replicator,30,RG,0.0,1.9468,0.0079,0.1335,0.0013,0
replicator,31,RG,0.0,2.3708,0.0,0.0022,0.0,0
replicator,32,RG,0.0,4.355,0.0004,0.0343,0.0004,0
replicator,33,RG,0.0,2.0184,0.0,0.0055,0.0,0
replicator,34,RG,0.0,1.442,1.009,0.2166,0.0175,0
replicator,35,RG,0.0,2.8075,0.0,0.0084,0.0,0
replicator,36,CL,0.8333,0.7137,0.0,0.0015,0.0,1
replicator,37,CL,0.2667,3.1418,0.0,0.0039,0.0,0
replicator,38,RG,0.0,2.3211,0.0009,0.0474,0.0004,0
replicator,39,RG,0.0,2.7606,0.0033,0.1039,0.004,0
replicator,40,RG,0.2333,0.827,0.0,0.0025,0.0,0
replicator,41,RG,0.0333,0.859,0.0003,0.0193,0.0002,0
replicator,42,RG,0.0,2.4445,0.001,0.0435,0.0007,0
replicator,43,RG,0.0,2.7451,0.9913,0.6555,0.0178,0
replicator,44,RG,0.0,2.2125,0.0022,0.0564,0.0009,0
replicator,45,RG,0.0,3.6067,0.0001,0.0128,0.0001,0
replicator,46,RG,0.0,2.6356,0.0017,0.0803,0.0008,0
replicator,47,RG,0.0,2.3054,0.01,0.0554,0.0011,0
replicator,48,CL,0.6667,6.9211,0.0,0.0035,0.0,1
replicator,49,RG,0.0,2.3407,0.0007,0.0431,0.0006,0
replicator,50,RG,0.0,2.7641,0.0022,0.0618,0.0009,0
replicator,51,RG,0.0,1.8587,0.0101,0.0623,0.0011,0
replicator,52,RG,0.0,1.8544,0.0015,0.2236,0.0036,0
replicator,53,RG,0.1667,0.7137,0.0001,0.0301,0.0001,0
replicator,54,RG,0.1333,1.0262,0.0003,0.0393,0.0001,0
replicator,55,RG,0.0,1.9024,0.0024,0.1185,0.0012,0
replicator,56,RG,0.0333,1.427,0.0,0.0085,0.0,0
replicator,57,RG,0.0,1.6008,0.0004,0.036,0.0003,0
replicator,58,RG,0.0,2.6458,0.0025,0.0511,0.0009,0
replicator,59,RG,0.0,2.776,0.0,0.0061,0.0,0
replicator,60,RG,0.0,2.6368,0.0002,0.0232,0.0002,0
replicator,61,RG,0.0,3.2878,0.0032,0.1036,0.0031,0
replicator,62,RG,0.0,2.813,0.0,0.0021,0.0,0
replicator,63,RG,0.0,2.6414,0.0024,0.0662,0.0009,0
replicator,64,RG,0.0,2.1304,0.0,0.0023,0.0,0
replicator,65,RG,0.0,3.7128,0.0006,0.0677,0.0003,0
replicator,66,RG,0.0,1.6446,0.0,0.0023,0.0,0
replicator,67,RG,0.0,1.4928,0.0,0.005,0.0,0
replicator,68,CL,0.8,1.0394,0.0003,0.0253,0.0002,1
replicator,69,RG,0.0,2.3999,0.0003,0.0232,0.0001,0
replicator,70,RG,0.0,2.5309,0.0,0.0041,0.0,0
replicator,71,RG,0.0,1.4435,0.0,0.0109,0.0,0
replicator,72,RG,0.0333,1.2539,0.0,0.0117,0.0,0
replicator,73,RG,0.0,3.5042,0.001,0.0443,0.0007,0
replicator,74,RG,0.1667,1.1943,0.0001,0.0132,0.0001,0
replicator,75,RG,0.0,2.5949,0.0024,0.0937,0.0039,0
replicator,76,RG,0.0,3.645,0.002,0.1217,0.0008,0
replicator,77,CL,0.8333,2.903,0.0,0.0046,0.0,1
replicator,78,RG,0.0,1.7863,0.0,0.0109,0.0,0
replicator,79,RG,0.0,1.591,0.0,0.0039,0.0,0
replicator,80,RG,0.0,2.961,0.0018,0.0513,0.0008,0
replicator,81,RG,0.0333,4.7067,0.7304,0.1928,0.0117,0
replicator,82,RG,0.1,1.1679,0.0,0.0022,0.0,0
replicator,83,CL,0.9,0.819,0.0,0.015,0.0001,1
replicator,84,RG,0.0,2.4699,0.0021,0.0811,0.001,0
replicator,85,RG,0.1667,0.8524,0.0,0.008,0.0,0
replicator,86,RG,0.0,2.9294,0.0,0.0023,0.0,0
replicator,87,CL,0.2333,4.0222,0.0,0.0068,0.0,0
replicator,88,RG,0.0,2.2477,0.0006,0.0739,0.0005,0
replicator,89,RG,0.0,3.0855,0.0002,0.0376,0.0002,0
replicator,90,CL,0.5667,1.4317,0.002,0.0503,0.0008,1
replicator,91,RG,0.0,3.3798,0.0003,0.0183,0.0002,0
replicator,92,RG,0.0,3.5372,0.0011,0.0734,0.0021,0
replicator,93,RG,0.0,2.7134,0.0,0.0025,0.0,0
replicator,94,RG,0.0,1.5917,0.0,0.0049,0.0,0
replicator,95,RG,0.2667,1.2244,0.0,0.0032,0.0,0
replicator,96,RG,0.0,2.5598,0.0006,0.0354,0.0003,0
replicator,97,RG,0.0,3.4051,0.008,0.0634,0.0012,0
replicator,98,RG,0.0,2.1402,0.0005,0.0715,0.0003,0
replicator,99,RG,0.0,3.3806,0.0004,0.0352,0.0004,0
replicator,100,RG,0.0,3.8326,0.0007,0.0439,0.0006,0
replicator,101,RG,0.0,2.3855,0.0033,0.1057,0.0037,0
replicator,102,RG,0.0333,2.0655,0.0,0.0045,0.0,0
replicator,103,RG,0.0,3.1513,0.0007,0.0457,0.0006,0
replicator,104,RG,0.0,3.1947,0.0099,0.0644,0.0011,0
replicator,105,RG,0.0,2.1733,0.0063,0.0781,0.0009,0
replicator,106,CL,0.6,1.2357,1.0959,0.3106,0.021,1
replicator,107,RG,0.0,1.6476,0.0001,0.0188,0.0001,0
replicator,108,RG,0.0,2.3217,0.0085,0.0654,0.0013,0
replicator,109,RG,0.0,2.7948,0.0008,0.0444,0.0004,0
replicator,110,RG,0.0,2.767,0.0,0.0062,0.0,0
replicator,111,RG,0.1,1.4176,0.0,0.0052,0.0,0
replicator,112,RG,0.0,1.5583,0.0012,0.0449,0.0003,0
replicator,113,RG,0.0,2.4313,0.0032,0.1213,0.0034,0
replicator,114,RG,0.0,3.0773,0.0022,0.0776,0.001,0
replicator,115,RG,0.1,1.5298,0.0,0.0034,0.0,0
replicator,116,RG,0.0,1.9765,0.0007,0.0406,0.0006,0
replicator,117,RG,0.0,2.8079,0.002,0.0372,0.0005,0
replicator,118,RG,0.0,2.7485,0.0004,0.0257,0.0002,0
replicator,119,RG,0.0,2.2141,0.0,0.001,0.0,0
replicator,120,RG,0.0,2.3731,0.005,0.0606,0.0008,0
replicator,121,RG,0.0,2.5644,0.0,0.0028,0.0,0
replicator,122,RG,0.0,3.0781,0.0,0.0032,0.0,0
replicator,123,RG,0.0,2.8049,0.0004,0.0337,0.0003,0
replicator,124,RG,0.0,4.189,0.0031,0.1065,0.0038,0
replicator,125,RG,0.0,2.3976,0.0024,0.0644,0.0009,0
replicator,126,RG,0.0,3.2685,0.0088,0.0907,0.0014,0
replicator,127,RG,0.0,2.1614,1.329,0.2835,0.0232,0
replicator,128,RG,0.0,3.2678,1.0923,0.3262,0.021,0
replicator,129,RG,0.1,1.1167,0.0,0.0171,0.0001,0
replicator,130,RG,0.0,3.2857,0.014,0.0785,0.0014,0
replicator,131,RG,0.0,2.5479,0.0,0.0111,0.0,0
replicator,132,RG,0.0,2.076,0.004,0.1241,0.0035,0
replicator,133,RG,0.0,2.3824,0.0017,0.0628,0.0008,0
replicator,134,CL,0.8667,0.7581,0.0,0.0022,0.0,1
replicator,135,RG,0.1,0.8517,0.0001,0.0187,0.0001,0
replicator,136,RG,0.0,2.9258,0.0007,0.0389,0.0006,0
replicator,137,RG,0.0,2.2243,1.0657,0.3977,0.0207,0
replicator,138,RG,0.0,3.143,0.0004,0.0351,0.0002,0
replicator,139,RG,0.0,2.857,1.0318,0.3334,0.0207,0
replicator,140,RG,0.0667,1.9213,1.0611,0.2549,0.0209,0
replicator,141,CL,0.8,0.8524,1.008,0.2181,0.0175,1
replicator,142,CL,0.2,4.5059,0.0,0.0027,0.0,0
replicator,143,RG,0.0,2.4618,0.0025,0.0649,0.0012,0
replicator,144,RG,0.0,1.6564,0.0,0.0024,0.0,0
replicator,145,RG,0.0,2.975,0.0029,0.1152,0.0039,0
replicator,146,RG,0.0,2.8655,0.0022,0.0611,0.0009,0
replicator,147,RG,0.0,2.434,0.0008,0.0415,0.0003,0
replicator,148,RG,0.0,3.5342,0.0009,0.0676,0.0006,0
replicator,149,RG,0.0,2.6588,0.0034,0.132,0.004,0
replicator,150,CL,0.2333,4.1211,0.0,0.0023,0.0,0
replicator,151,RG,0.0,2.7486,0.014,0.0804,0.0014,0
replicator,152,RG,0.0,3.5472,0.0003,0.0251,0.0002,0
replicator,153,CL,0.2333,3.5339,0.0,0.001,0.0,0
replicator,154,RG,0.0,3.1582,0.002,0.0375,0.0005,0
replicator,155,RG,0.0,3.217,0.0001,0.013,0.0001,0
replicator,156,RG,0.0,2.5185,0.011,0.085,0.0013,0
replicator,157,RG,0.0667,2.1368,0.0,0.0095,0.0,0
replicator,158,RG,0.0,3.6564,0.0025,0.0622,0.0006,0
replicator,159,RG,0.0,3.0044,0.0018,0.0439,0.0005,0
replicator,160,RG,0.0,3.6092,0.0003,0.0253,0.0002,0
replicator,161,RG,0.0,2.669,0.0002,0.0295,0.0001,0
replicator,162,RG,0.0,3.6459,0.0042,0.1188,0.003,0
replicator,163,RG,0.0,5.8566,0.0006,0.0349,0.0003,0
replicator,164,RG,0.0,3.6653,0.0001,0.0301,0.0001,0
replicator,165,RG,0.0,1.9662,1.3274,0.2904,0.0232,0
replicator,166,RG,0.0,3.4716,0.0111,0.0655,0.0012,0
replicator,167,RG,0.0,2.4083,0.0002,0.024,0.0002,0
replicator,168,RG,0.0,2.7475,0.0085,0.0689,0.0013,0
replicator,169,RG,0.0,2.1988,0.0146,0.0777,0.0015,0
replicator,170,RG,0.0,2.5087,0.002,0.0782,0.001,0
replicator,171,RG,0.0,1.902,0.0,0.003,0.0,0
replicator,172,RG,0.0,2.1686,0.0004,0.0238,0.0002,0
replicator,173,RG,0.0,3.5126,0.0127,0.1027,0.0013,0
replicator,174,RG,0.0,2.6439,0.0,0.0021,0.0,0
replicator,175,RG,0.0333,1.481,0.002,0.0556,0.0009,0
replicator,176,RG,0.0,1.8443,0.0,0.0032,0.0,0
replicator,177,RG,0.1,1.4435,0.0,0.007,0.0,0
replicator,178,RG,0.0,1.5531,0.0003,0.0184,0.0002,0
replicator,179,RG,0.0,2.7783,0.0031,0.104,0.0038,0
replicator,180,RG,0.0,2.5199,0.0029,0.1035,0.0039,0
replicator,181,RG,0.0,3.3322,0.0021,0.0742,0.001,0
