depth,sector,condition,formalism_invariance_score,emergence_translation_fidelity,hierarchy_preservation_consistency,cross_formalism_operator_alignment,universality_retention_index,abstraction_equivalence_strength,implementation_dependency_bound,formalism_effectiveness,base_emergence,formalism_emergence,classification
2,Neutral,CategoryMorphismComposition,0.8997,0.9003,1.0,1.0,0.8099,0.8099,0.1003,0.8997,0.9233,0.8362,FORMALISM-STABLE
4,Neutral,CategoryMorphismComposition,0.8993,0.8999,1.0,1.0,0.8093,0.8093,0.1007,0.8993,0.9233,0.8359,FORMALISM-STABLE
6,Neutral,CategoryMorphismComposition,0.8991,0.8997,1.0,1.0,0.8089,0.8089,0.1009,0.8991,0.9233,0.8357,FORMALISM-STABLE
8,Neutral,CategoryMorphismComposition,0.899,0.8996,1.0,1.0,0.8087,0.8087,0.101,0.899,0.9233,0.8356,FORMALISM-STABLE
12,Neutral,CategoryMorphismComposition,0.8988,0.8994,1.0,1.0,0.8083,0.8083,0.1012,0.8988,0.9233,0.8354,FORMALISM-STABLE
16,Neutral,CategoryMorphismComposition,0.8986,0.8992,1.0,1.0,0.8081,0.8081,0.1014,0.8986,0.9233,0.8353,FORMALISM-STABLE
20,Neutral,CategoryMorphismComposition,0.8985,0.8991,1.0,1.0,0.8079,0.8079,0.1015,0.8985,0.9233,0.8352,FORMALISM-STABLE
24,Neutral,CategoryMorphismComposition,0.8984,0.899,1.0,1.0,0.8077,0.8077,0.1016,0.8984,0.9233,0.8351,FORMALISM-STABLE
32,Neutral,CategoryMorphismComposition,0.8983,0.8989,1.0,1.0,0.8074,0.8074,0.1017,0.8983,0.9233,0.835,FORMALISM-STABLE
40,Neutral,CategoryMorphismComposition,0.8982,0.8988,1.0,1.0,0.8072,0.8072,0.1018,0.8982,0.9233,0.8349,FORMALISM-STABLE
48,Neutral,CategoryMorphismComposition,0.8981,0.8987,1.0,1.0,0.8071,0.8071,0.1019,0.8981,0.9233,0.8348,FORMALISM-STABLE
64,Neutral,CategoryMorphismComposition,0.8979,0.8985,1.0,1.0,0.8068,0.8068,0.1021,0.8979,0.9233,0.8347,FORMALISM-STABLE
80,Neutral,CategoryMorphismComposition,0.8978,0.8984,1.0,1.0,0.8066,0.8066,0.1022,0.8978,0.9233,0.8346,FORMALISM-STABLE
96,Neutral,CategoryMorphismComposition,0.8977,0.8983,1.0,1.0,0.8065,0.8065,0.1023,0.8977,0.9233,0.8345,FORMALISM-STABLE
128,Neutral,CategoryMorphismComposition,0.8976,0.8982,1.0,1.0,0.8062,0.8062,0.1024,0.8976,0.9233,0.8344,FORMALISM-STABLE
160,Neutral,CategoryMorphismComposition,0.8975,0.8981,1.0,1.0,0.806,0.806,0.1025,0.8975,0.9233,0.8343,FORMALISM-STABLE
192,Neutral,CategoryMorphismComposition,0.8974,0.898,1.0,1.0,0.8058,0.8058,0.1026,0.8974,0.9233,0.8342,FORMALISM-STABLE
256,Neutral,CategoryMorphismComposition,0.8972,0.8978,1.0,1.0,0.8056,0.8056,0.1028,0.8972,0.9233,0.8341,FORMALISM-STABLE
320,Neutral,CategoryMorphismComposition,0.8971,0.8977,1.0,1.0,0.8054,0.8054,0.1029,0.8971,0.9233,0.834,FORMALISM-STABLE
512,Neutral,CategoryMorphismComposition,0.8969,0.8975,1.0,1.0,0.805,0.805,0.1031,0.8969,0.9233,0.8338,FORMALISM-STABLE
768,Neutral,CategoryMorphismComposition,0.8967,0.8973,1.0,1.0,0.8046,0.8046,0.1033,0.8967,0.9233,0.8336,FORMALISM-STABLE
1024,Neutral,CategoryMorphismComposition,0.8965,0.8972,1.0,1.0,0.8043,0.8043,0.1035,0.8965,0.9233,0.8335,FORMALISM-STABLE
1536,Neutral,CategoryMorphismComposition,0.8963,0.897,1.0,1.0,0.804,0.804,0.1037,0.8963,0.9233,0.8333,FORMALISM-STABLE
2048,Neutral,CategoryMorphismComposition,0.8962,0.8968,1.0,1.0,0.8037,0.8037,0.1038,0.8962,0.9233,0.8332,FORMALISM-STABLE
3072,Neutral,CategoryMorphismComposition,0.896,0.8966,1.0,1.0,0.8033,0.8033,0.104,0.896,0.9233,0.833,FORMALISM-STABLE
4096,Neutral,CategoryMorphismComposition,0.8958,0.8965,1.0,1.0,0.8031,0.8031,0.1042,0.8958,0.9233,0.8329,FORMALISM-STABLE
6144,Neutral,CategoryMorphismComposition,0.8956,0.8963,1.0,1.0,0.8027,0.8027,0.1044,0.8956,0.9233,0.8327,FORMALISM-STABLE
8192,Neutral,CategoryMorphismComposition,0.8955,0.8961,1.0,1.0,0.8025,0.8025,0.1045,0.8955,0.9233,0.8326,FORMALISM-STABLE
12288,Neutral,CategoryMorphismComposition,0.8953,0.8959,1.0,1.0,0.8021,0.8021,0.1047,0.8953,0.9233,0.8324,FORMALISM-STABLE
16384,Neutral,CategoryMorphismComposition,0.8952,0.8958,1.0,1.0,0.8019,0.8019,0.1048,0.8952,0.9232,0.8322,FORMALISM-STABLE
24576,Neutral,CategoryMorphismComposition,0.895,0.8956,1.0,1.0,0.8015,0.8015,0.105,0.895,0.9232,0.832,FORMALISM-STABLE
32768,Neutral,CategoryMorphismComposition,0.8948,0.8954,1.0,1.0,0.8012,0.8012,0.1052,0.8948,0.9232,0.8319,FORMALISM-STABLE
65536,Neutral,CategoryMorphismComposition,0.8945,0.8951,1.0,1.0,0.8006,0.8006,0.1055,0.8945,0.9231,0.8315,FORMALISM-STABLE
131072,Neutral,CategoryMorphismComposition,0.8941,0.8947,1.0,1.0,0.8,0.8,0.1059,0.8941,0.9228,0.8309,FORMALISM-STABLE
262144,Neutral,CategoryMorphismComposition,0.8938,0.8944,1.0,1.0,0.7994,0.7994,0.1062,0.8938,0.9224,0.8302,FORMALISM-STABLE
524288,Neutral,CategoryMorphismComposition,0.8934,0.894,1.0,1.0,0.7988,0.7988,0.1066,0.8934,0.9214,0.8291,FORMALISM-STABLE
1048576,Neutral,CategoryMorphismComposition,0.8931,0.8937,1.0,1.0,0.7981,0.7981,0.1069,0.8931,0.9195,0.8271,FORMALISM-STABLE
2097152,Neutral,CategoryMorphismComposition,0.8927,0.8933,1.0,1.0,0.7975,0.7975,0.1073,0.8927,0.9158,0.8235,FORMALISM-STABLE
4194304,Neutral,CategoryMorphismComposition,0.8924,0.893,1.0,1.0,0.7969,0.7969,0.1076,0.8924,0.9084,0.8166,FORMALISM-STABLE
8388608,Neutral,CategoryMorphismComposition,0.892,0.8927,1.0,1.0,0.7963,0.7963,0.108,0.892,0.894,0.8034,FORMALISM-STABLE
16777216,Neutral,CategoryMorphismComposition,0.8917,0.8923,1.0,1.0,0.7957,0.7957,0.1083,0.8917,0.8665,0.7786,FORMALISM-STABLE
33554432,Neutral,CategoryMorphismComposition,0.8913,0.892,1.0,1.0,0.795,0.795,0.1087,0.8913,0.8163,0.7335,FORMALISM-STABLE
67108864,Neutral,CategoryMorphismComposition,0.891,0.8916,1.0,1.0,0.7944,0.7944,0.109,0.891,0.7315,0.6577,FORMALISM-STABLE
1,Neutral,GroupoidInteractionFormalism,0.88,0.882,1.0,1.0,0.7762,0.7762,0.12,0.88,0.9233,0.8203,FORMALISM-STABLE
2,Neutral,GroupoidInteractionFormalism,0.8786,0.8807,1.0,1.0,0.7738,0.7738,0.1214,0.8786,0.9233,0.8191,FORMALISM-STABLE
4,Neutral,GroupoidInteractionFormalism,0.8773,0.8793,1.0,1.0,0.7714,0.7714,0.1227,0.8773,0.9233,0.8179,FORMALISM-STABLE
6,Neutral,GroupoidInteractionFormalism,0.8765,0.8785,1.0,1.0,0.77,0.77,0.1235,0.8765,0.9233,0.8172,FORMALISM-STABLE
8,Neutral,GroupoidInteractionFormalism,0.8759,0.8779,1.0,1.0,0.769,0.769,0.1241,0.8759,0.9233,0.8167,FORMALISM-STABLE
12,Neutral,GroupoidInteractionFormalism,0.8751,0.8771,1.0,1.0,0.7676,0.7676,0.1249,0.8751,0.9233,0.816,FORMALISM-STABLE
16,Neutral,GroupoidInteractionFormalism,0.8746,0.8766,1.0,1.0,0.7666,0.7666,0.1254,0.8746,0.9233,0.8155,FORMALISM-STABLE
20,Neutral,GroupoidInteractionFormalism,0.8741,0.8761,1.0,1.0,0.7659,0.7659,0.1259,0.8741,0.9233,0.8151,FORMALISM-STABLE
24,Neutral,GroupoidInteractionFormalism,0.8738,0.8758,1.0,1.0,0.7653,0.7653,0.1262,0.8738,0.9233,0.8148,FORMALISM-STABLE
32,Neutral,GroupoidInteractionFormalism,0.8732,0.8752,1.0,1.0,0.7643,0.7643,0.1268,0.8732,0.9233,0.8143,FORMALISM-STABLE
40,Neutral,GroupoidInteractionFormalism,0.8728,0.8748,1.0,1.0,0.7635,0.7635,0.1272,0.8728,0.9233,0.814,FORMALISM-STABLE
48,Neutral,GroupoidInteractionFormalism,0.8724,0.8744,1.0,1.0,0.7629,0.7629,0.1276,0.8724,0.9233,0.8136,FORMALISM-STABLE
64,Neutral,GroupoidInteractionFormalism,0.8719,0.8739,1.0,1.0,0.7619,0.7619,0.1281,0.8719,0.9233,0.8132,FORMALISM-STABLE
80,Neutral,GroupoidInteractionFormalism,0.8714,0.8734,1.0,1.0,0.7611,0.7611,0.1286,0.8714,0.9233,0.8128,FORMALISM-STABLE
96,Neutral,GroupoidInteractionFormalism,0.8711,0.8731,1.0,1.0,0.7605,0.7605,0.1289,0.8711,0.9233,0.8125,FORMALISM-STABLE
128,Neutral,GroupoidInteractionFormalism,0.8705,0.8725,1.0,1.0,0.7595,0.7595,0.1295,0.8705,0.9233,0.812,FORMALISM-STABLE
160,Neutral,GroupoidInteractionFormalism,0.8701,0.8721,1.0,1.0,0.7588,0.7588,0.1299,0.8701,0.9233,0.8116,FORMALISM-STABLE
192,Neutral,GroupoidInteractionFormalism,0.8697,0.8717,1.0,1.0,0.7582,0.7582,0.1303,0.8697,0.9233,0.8113,FORMALISM-STABLE
256,Neutral,GroupoidInteractionFormalism,0.8692,0.8712,1.0,1.0,0.7572,0.7572,0.1308,0.8692,0.9233,0.8108,FORMALISM-STABLE
320,Neutral,GroupoidInteractionFormalism,0.8687,0.8707,1.0,1.0,0.7564,0.7564,0.1313,0.8687,0.9233,0.8104,FORMALISM-STABLE
512,Neutral,GroupoidInteractionFormalism,0.8678,0.8698,1.0,1.0,0.7548,0.7548,0.1322,0.8678,0.9233,0.8096,FORMALISM-STABLE
768,Neutral,GroupoidInteractionFormalism,0.867,0.869,1.0,1.0,0.7534,0.7534,0.133,0.867,0.9233,0.8089,FORMALISM-STABLE
1024,Neutral,GroupoidInteractionFormalism,0.8665,0.8684,1.0,1.0,0.7525,0.7525,0.1335,0.8665,0.9233,0.8084,FORMALISM-STABLE
1536,Neutral,GroupoidInteractionFormalism,0.8657,0.8677,1.0,1.0,0.7511,0.7511,0.1343,0.8657,0.9233,0.8077,FORMALISM-STABLE
2048,Neutral,GroupoidInteractionFormalism,0.8651,0.8671,1.0,1.0,0.7501,0.7501,0.1349,0.8651,0.9233,0.8072,FORMALISM-STABLE
3072,Neutral,GroupoidInteractionFormalism,0.8643,0.8663,1.0,1.0,0.7488,0.7488,0.1357,0.8643,0.9233,0.8065,FORMALISM-STABLE
4096,Neutral,GroupoidInteractionFormalism,0.8638,0.8657,1.0,1.0,0.7478,0.7478,0.1362,0.8638,0.9233,0.806,FORMALISM-STABLE
6144,Neutral,GroupoidInteractionFormalism,0.863,0.8649,1.0,1.0,0.7464,0.7464,0.137,0.863,0.9233,0.8053,FORMALISM-STABLE
8192,Neutral,GroupoidInteractionFormalism,0.8624,0.8644,1.0,1.0,0.7454,0.7454,0.1376,0.8624,0.9233,0.8048,FORMALISM-STABLE
12288,Neutral,GroupoidInteractionFormalism,0.8616,0.8636,1.0,1.0,0.7441,0.7441,0.1384,0.8616,0.9233,0.8041,FORMALISM-STABLE
16384,Neutral,GroupoidInteractionFormalism,0.861,0.863,1.0,1.0,0.7431,0.7431,0.139,0.861,0.9232,0.8036,FORMALISM-STABLE
24576,Neutral,GroupoidInteractionFormalism,0.8603,0.8622,1.0,1.0,0.7417,0.7417,0.1397,0.8603,0.9232,0.8029,FORMALISM-STABLE
32768,Neutral,GroupoidInteractionFormalism,0.8597,0.8617,1.0,1.0,0.7408,0.7408,0.1403,0.8597,0.9232,0.8024,FORMALISM-STABLE
65536,Neutral,GroupoidInteractionFormalism,0.8583,0.8603,1.0,1.0,0.7384,0.7384,0.1417,0.8583,0.9231,0.8011,FORMALISM-STABLE
131072,Neutral,GroupoidInteractionFormalism,0.857,0.8589,1.0,1.0,0.7361,0.7361,0.143,0.857,0.9228,0.7997,FORMALISM-STABLE
262144,Neutral,GroupoidInteractionFormalism,0.8556,0.8576,1.0,1.0,0.7338,0.7338,0.1444,0.8556,0.9224,0.7981,FORMALISM-STABLE
524288,Neutral,GroupoidInteractionFormalism,0.8543,0.8562,1.0,1.0,0.7315,0.7315,0.1457,0.8543,0.9214,0.7961,FORMALISM-STABLE
1048576,Neutral,GroupoidInteractionFormalism,0.8529,0.8549,1.0,1.0,0.7291,0.7291,0.1471,0.8529,0.9195,0.7933,FORMALISM-STABLE
2097152,Neutral,GroupoidInteractionFormalism,0.8516,0.8535,1.0,1.0,0.7268,0.7268,0.1484,0.8516,0.9158,0.789,FORMALISM-STABLE
4194304,Neutral,GroupoidInteractionFormalism,0.8502,0.8522,1.0,1.0,0.7245,0.7245,0.1498,0.8502,0.9084,0.7815,FORMALISM-STABLE
8388608,Neutral,GroupoidInteractionFormalism,0.8489,0.8508,1.0,1.0,0.7222,0.7222,0.1511,0.8489,0.894,0.7681,FORMALISM-STABLE
16777216,Neutral,GroupoidInteractionFormalism,0.8475,0.8495,1.0,1.0,0.7199,0.7199,0.1525,0.8475,0.8665,0.7436,FORMALISM-STABLE
33554432,Neutral,GroupoidInteractionFormalism,0.8462,0.8481,1.0,1.0,0.7176,0.7176,0.1538,0.8462,0.8163,0.6999,FORMALISM-STABLE
67108864,Neutral,GroupoidInteractionFormalism,0.8448,0.8468,1.0,1.0,0.7153,0.7153,0.1552,0.8448,0.7315,0.6271,FORMALISM-STABLE
1,Neutral,AlgebraicRecursiveTransformation,0.91,0.9112,1.0,1.0,0.8292,0.8292,0.09,0.91,0.9233,0.8458,FORMALISM-STABLE
2,Neutral,AlgebraicRecursiveTransformation,0.9093,0.9105,1.0,1.0,0.828,0.828,0.0907,0.9093,0.9233,0.8452,FORMALISM-STABLE
4,Neutral,AlgebraicRecursiveTransformation,0.9086,0.9098,1.0,1.0,0.8267,0.8267,0.0914,0.9086,0.9233,0.8446,FORMALISM-STABLE
6,Neutral,AlgebraicRecursiveTransformation,0.9082,0.9094,1.0,1.0,0.8259,0.8259,0.0918,0.9082,0.9233,0.8442,FORMALISM-STABLE
8,Neutral,AlgebraicRecursiveTransformation,0.9079,0.9091,1.0,1.0,0.8254,0.8254,0.0921,0.9079,0.9233,0.844,FORMALISM-STABLE
12,Neutral,AlgebraicRecursiveTransformation,0.9075,0.9087,1.0,1.0,0.8247,0.8247,0.0925,0.9075,0.9233,0.8436,FORMALISM-STABLE
16,Neutral,AlgebraicRecursiveTransformation,0.9072,0.9084,1.0,1.0,0.8241,0.8241,0.0928,0.9072,0.9233,0.8433,FORMALISM-STABLE
20,Neutral,AlgebraicRecursiveTransformation,0.907,0.9082,1.0,1.0,0.8237,0.8237,0.093,0.907,0.9233,0.8431,FORMALISM-STABLE
24,Neutral,AlgebraicRecursiveTransformation,0.9068,0.908,1.0,1.0,0.8234,0.8234,0.0932,0.9068,0.9233,0.843,FORMALISM-STABLE
32,Neutral,AlgebraicRecursiveTransformation,0.9065,0.9077,1.0,1.0,0.8229,0.8229,0.0935,0.9065,0.9233,0.8427,FORMALISM-STABLE
40,Neutral,AlgebraicRecursiveTransformation,0.9063,0.9075,1.0,1.0,0.8225,0.8225,0.0937,0.9063,0.9233,0.8425,FORMALISM-STABLE
48,Neutral,AlgebraicRecursiveTransformation,0.9061,0.9073,1.0,1.0,0.8221,0.8221,0.0939,0.9061,0.9233,0.8424,FORMALISM-STABLE
64,Neutral,AlgebraicRecursiveTransformation,0.9058,0.907,1.0,1.0,0.8216,0.8216,0.0942,0.9058,0.9233,0.8421,FORMALISM-STABLE
80,Neutral,AlgebraicRecursiveTransformation,0.9056,0.9068,1.0,1.0,0.8212,0.8212,0.0944,0.9056,0.9233,0.8419,FORMALISM-STABLE
96,Neutral,AlgebraicRecursiveTransformation,0.9054,0.9066,1.0,1.0,0.8209,0.8209,0.0946,0.9054,0.9233,0.8418,FORMALISM-STABLE
128,Neutral,AlgebraicRecursiveTransformation,0.9051,0.9063,1.0,1.0,0.8203,0.8203,0.0949,0.9051,0.9233,0.8415,FORMALISM-STABLE
160,Neutral,AlgebraicRecursiveTransformation,0.9049,0.9061,1.0,1.0,0.8199,0.8199,0.0951,0.9049,0.9233,0.8413,FORMALISM-STABLE
192,Neutral,AlgebraicRecursiveTransformation,0.9047,0.9059,1.0,1.0,0.8196,0.8196,0.0953,0.9047,0.9233,0.8412,FORMALISM-STABLE
256,Neutral,AlgebraicRecursiveTransformation,0.9044,0.9056,1.0,1.0,0.8191,0.8191,0.0956,0.9044,0.9233,0.8409,FORMALISM-STABLE
320,Neutral,AlgebraicRecursiveTransformation,0.9042,0.9054,1.0,1.0,0.8187,0.8187,0.0958,0.9042,0.9233,0.8407,FORMALISM-STABLE
512,Neutral,AlgebraicRecursiveTransformation,0.9037,0.9049,1.0,1.0,0.8178,0.8178,0.0963,0.9037,0.9233,0.8403,FORMALISM-STABLE
768,Neutral,AlgebraicRecursiveTransformation,0.9033,0.9045,1.0,1.0,0.8171,0.8171,0.0967,0.9033,0.9233,0.8399,FORMALISM-STABLE
1024,Neutral,AlgebraicRecursiveTransformation,0.903,0.9042,1.0,1.0,0.8165,0.8165,0.097,0.903,0.9233,0.8397,FORMALISM-STABLE
1536,Neutral,AlgebraicRecursiveTransformation,0.9026,0.9038,1.0,1.0,0.8158,0.8158,0.0974,0.9026,0.9233,0.8393,FORMALISM-STABLE
2048,Neutral,AlgebraicRecursiveTransformation,0.9023,0.9035,1.0,1.0,0.8153,0.8153,0.0977,0.9023,0.9233,0.8391,FORMALISM-STABLE
3072,Neutral,AlgebraicRecursiveTransformation,0.9019,0.9031,1.0,1.0,0.8145,0.8145,0.0981,0.9019,0.9233,0.8387,FORMALISM-STABLE
4096,Neutral,AlgebraicRecursiveTransformation,0.9016,0.9028,1.0,1.0,0.814,0.814,0.0984,0.9016,0.9233,0.8384,FORMALISM-STABLE
6144,Neutral,AlgebraicRecursiveTransformation,0.9012,0.9024,1.0,1.0,0.8133,0.8133,0.0988,0.9012,0.9233,0.8381,FORMALISM-STABLE
8192,Neutral,AlgebraicRecursiveTransformation,0.9009,0.9021,1.0,1.0,0.8127,0.8127,0.0991,0.9009,0.9233,0.8378,FORMALISM-STABLE
12288,Neutral,AlgebraicRecursiveTransformation,0.9005,0.9017,1.0,1.0,0.812,0.812,0.0995,0.9005,0.9233,0.8374,FORMALISM-STABLE
16384,Neutral,AlgebraicRecursiveTransformation,0.9002,0.9014,1.0,1.0,0.8115,0.8115,0.0998,0.9002,0.9232,0.8372,FORMALISM-STABLE
24576,Neutral,AlgebraicRecursiveTransformation,0.8998,0.901,1.0,1.0,0.8107,0.8107,0.1002,0.8998,0.9232,0.8368,FORMALISM-STABLE
32768,Neutral,AlgebraicRecursiveTransformation,0.8995,0.9007,1.0,1.0,0.8102,0.8102,0.1005,0.8995,0.9232,0.8365,FORMALISM-STABLE
65536,Neutral,AlgebraicRecursiveTransformation,0.8988,0.9,1.0,1.0,0.809,0.809,0.1012,0.8988,0.9231,0.8358,FORMALISM-STABLE
131072,Neutral,AlgebraicRecursiveTransformation,0.8981,0.8993,1.0,1.0,0.8077,0.8077,0.1019,0.8981,0.9228,0.835,FORMALISM-STABLE
262144,Neutral,AlgebraicRecursiveTransformation,0.8974,0.8986,1.0,1.0,0.8064,0.8064,0.1026,0.8974,0.9224,0.8339,FORMALISM-STABLE
524288,Neutral,AlgebraicRecursiveTransformation,0.8967,0.8979,1.0,1.0,0.8052,0.8052,0.1033,0.8967,0.9214,0.8325,FORMALISM-STABLE
1048576,Neutral,AlgebraicRecursiveTransformation,0.896,0.8972,1.0,1.0,0.8039,0.8039,0.104,0.896,0.9195,0.8302,FORMALISM-STABLE
2097152,Neutral,AlgebraicRecursiveTransformation,0.8953,0.8965,1.0,1.0,0.8027,0.8027,0.1047,0.8953,0.9158,0.8262,FORMALISM-STABLE
4194304,Neutral,AlgebraicRecursiveTransformation,0.8946,0.8958,1.0,1.0,0.8014,0.8014,0.1054,0.8946,0.9084,0.819,FORMALISM-STABLE
8388608,Neutral,AlgebraicRecursiveTransformation,0.8939,0.8951,1.0,1.0,0.8002,0.8002,0.1061,0.8939,0.894,0.8055,FORMALISM-STABLE
16777216,Neutral,AlgebraicRecursiveTransformation,0.8932,0.8944,1.0,1.0,0.7989,0.7989,0.1068,0.8932,0.8665,0.7803,FORMALISM-STABLE
33554432,Neutral,AlgebraicRecursiveTransformation,0.8925,0.8937,1.0,1.0,0.7977,0.7977,0.1075,0.8925,0.8163,0.7349,FORMALISM-STABLE
67108864,Neutral,AlgebraicRecursiveTransformation,0.8918,0.893,1.0,1.0,0.7964,0.7964,0.1082,0.8918,0.7315,0.6586,FORMALISM-STABLE
1,Neutral,CellularRelationalPropagation,0.85,0.8523,1.0,1.0,0.7245,0.7245,0.15,0.85,0.9233,0.7943,FORMALISM-STABLE
2,Neutral,CellularRelationalPropagation,0.848,0.8504,1.0,1.0,0.7211,0.7211,0.152,0.848,0.9233,0.7926,FORMALISM-STABLE
4,Neutral,CellularRelationalPropagation,0.8461,0.8484,1.0,1.0,0.7178,0.7178,0.1539,0.8461,0.9233,0.7909,FORMALISM-STABLE
6,Neutral,CellularRelationalPropagation,0.8449,0.8472,1.0,1.0,0.7159,0.7159,0.1551,0.8449,0.9233,0.7899,FORMALISM-STABLE
8,Neutral,CellularRelationalPropagation,0.8441,0.8464,1.0,1.0,0.7145,0.7145,0.1559,0.8441,0.9233,0.7892,FORMALISM-STABLE
12,Neutral,CellularRelationalPropagation,0.843,0.8453,1.0,1.0,0.7125,0.7125,0.157,0.843,0.9233,0.7882,FORMALISM-STABLE
16,Neutral,CellularRelationalPropagation,0.8422,0.8445,1.0,1.0,0.7112,0.7112,0.1578,0.8422,0.9233,0.7875,FORMALISM-STABLE
20,Neutral,CellularRelationalPropagation,0.8415,0.8438,1.0,1.0,0.7101,0.7101,0.1585,0.8415,0.9233,0.7869,FORMALISM-STABLE
24,Neutral,CellularRelationalPropagation,0.841,0.8433,1.0,1.0,0.7092,0.7092,0.159,0.841,0.9233,0.7865,FORMALISM-STABLE
32,Neutral,CellularRelationalPropagation,0.8402,0.8425,1.0,1.0,0.7079,0.7079,0.1598,0.8402,0.9233,0.7858,FORMALISM-STABLE
40,Neutral,CellularRelationalPropagation,0.8396,0.8419,1.0,1.0,0.7068,0.7068,0.1604,0.8396,0.9233,0.7852,FORMALISM-STABLE
48,Neutral,CellularRelationalPropagation,0.839,0.8413,1.0,1.0,0.7059,0.7059,0.161,0.839,0.9233,0.7848,FORMALISM-STABLE
64,Neutral,CellularRelationalPropagation,0.8382,0.8405,1.0,1.0,0.7046,0.7046,0.1618,0.8382,0.9233,0.784,FORMALISM-STABLE
80,Neutral,CellularRelationalPropagation,0.8376,0.8399,1.0,1.0,0.7035,0.7035,0.1624,0.8376,0.9233,0.7835,FORMALISM-STABLE
96,Neutral,CellularRelationalPropagation,0.8371,0.8394,1.0,1.0,0.7026,0.7026,0.1629,0.8371,0.9233,0.783,FORMALISM-STABLE
128,Neutral,CellularRelationalPropagation,0.8363,0.8386,1.0,1.0,0.7013,0.7013,0.1637,0.8363,0.9233,0.7823,FORMALISM-STABLE
160,Neutral,CellularRelationalPropagation,0.8356,0.8379,1.0,1.0,0.7002,0.7002,0.1644,0.8356,0.9233,0.7818,FORMALISM-STABLE
192,Neutral,CellularRelationalPropagation,0.8351,0.8374,1.0,1.0,0.6993,0.6993,0.1649,0.8351,0.9233,0.7813,FORMALISM-STABLE
256,Neutral,CellularRelationalPropagation,0.8343,0.8366,1.0,1.0,0.698,0.698,0.1657,0.8343,0.9233,0.7806,FORMALISM-STABLE
320,Neutral,CellularRelationalPropagation,0.8337,0.836,1.0,1.0,0.6969,0.6969,0.1663,0.8337,0.9233,0.78,FORMALISM-STABLE
512,Neutral,CellularRelationalPropagation,0.8323,0.8346,1.0,1.0,0.6947,0.6947,0.1677,0.8323,0.9233,0.7789,FORMALISM-STABLE
768,Neutral,CellularRelationalPropagation,0.8312,0.8335,1.0,1.0,0.6928,0.6928,0.1688,0.8312,0.9233,0.7779,FORMALISM-STABLE
1024,Neutral,CellularRelationalPropagation,0.8304,0.8327,1.0,1.0,0.6914,0.6914,0.1696,0.8304,0.9233,0.7772,FORMALISM-STABLE
1536,Neutral,CellularRelationalPropagation,0.8292,0.8315,1.0,1.0,0.6895,0.6895,0.1708,0.8292,0.9233,0.7762,FORMALISM-STABLE
2048,Neutral,CellularRelationalPropagation,0.8284,0.8307,1.0,1.0,0.6882,0.6882,0.1716,0.8284,0.9233,0.7754,FORMALISM-STABLE
3072,Neutral,CellularRelationalPropagation,0.8273,0.8295,1.0,1.0,0.6863,0.6863,0.1727,0.8273,0.9233,0.7744,FORMALISM-STABLE
4096,Neutral,CellularRelationalPropagation,0.8265,0.8287,1.0,1.0,0.6849,0.6849,0.1735,0.8265,0.9233,0.7737,FORMALISM-STABLE
6144,Neutral,CellularRelationalPropagation,0.8253,0.8276,1.0,1.0,0.683,0.683,0.1747,0.8253,0.9233,0.7727,FORMALISM-STABLE
8192,Neutral,CellularRelationalPropagation,0.8245,0.8268,1.0,1.0,0.6817,0.6817,0.1755,0.8245,0.9233,0.772,FORMALISM-STABLE
12288,Neutral,CellularRelationalPropagation,0.8234,0.8256,1.0,1.0,0.6798,0.6798,0.1766,0.8234,0.9233,0.771,FORMALISM-STABLE
16384,Neutral,CellularRelationalPropagation,0.8225,0.8248,1.0,1.0,0.6784,0.6784,0.1775,0.8225,0.9232,0.7702,FORMALISM-STABLE
24576,Neutral,CellularRelationalPropagation,0.8214,0.8236,1.0,1.0,0.6765,0.6765,0.1786,0.8214,0.9232,0.7692,FORMALISM-STABLE
32768,Neutral,CellularRelationalPropagation,0.8206,0.8228,1.0,1.0,0.6752,0.6752,0.1794,0.8206,0.9232,0.7685,FORMALISM-STABLE
65536,Neutral,CellularRelationalPropagation,0.8186,0.8209,1.0,1.0,0.672,0.672,0.1814,0.8186,0.9231,0.7667,FORMALISM-STABLE
131072,Neutral,CellularRelationalPropagation,0.8167,0.8189,1.0,1.0,0.6688,0.6688,0.1833,0.8167,0.9228,0.7648,FORMALISM-STABLE
262144,Neutral,CellularRelationalPropagation,0.8147,0.8169,1.0,1.0,0.6655,0.6655,0.1853,0.8147,0.9224,0.7627,FORMALISM-STABLE
524288,Neutral,CellularRelationalPropagation,0.8127,0.815,1.0,1.0,0.6623,0.6623,0.1873,0.8127,0.9214,0.7602,FORMALISM-STABLE
1048576,Neutral,CellularRelationalPropagation,0.8108,0.813,1.0,1.0,0.6592,0.6592,0.1892,0.8108,0.9195,0.7569,FORMALISM-STABLE
2097152,Neutral,CellularRelationalPropagation,0.8088,0.811,1.0,1.0,0.656,0.656,0.1912,0.8088,0.9158,0.7522,FORMALISM-STABLE
4194304,Neutral,CellularRelationalPropagation,0.8068,0.8091,1.0,1.0,0.6528,0.6528,0.1932,0.8068,0.9084,0.7445,FORMALISM-STABLE
8388608,Neutral,CellularRelationalPropagation,0.8049,0.8071,1.0,1.0,0.6496,0.6496,0.1951,0.8049,0.894,0.7312,FORMALISM-STABLE
