sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b
1555,152,coupled_map_lattice,209,gray_scott,0,3,0.415,0.4755,0.9667,1.0,0.9333,1.0,0.5108857789032931,15,0.99778111079976,0.9728589734818288,0.9880241477664761,0.0009436092908603087,0.0,0,0,12,12
1556,246,branching,281,kuramoto,0,0,0.665,0.2584,0.0,1.0,1.0,1.0,0.3221089195290701,0,0.999948135326634,0.9985541191970598,0.46147319631650024,0.010837687175973705,0.0,0,0,14,6
1557,225,population,325,nonlinear_oscillator,0,0,0.7,0.175,0.0,0.0,0.4667,1.0,0.08104288126580388,2,0.9181170540673959,0.6730899712576953,0.03439890416828072,0.11961245356909626,0.0,0,0,9,2
1558,367,branching,405,population,0,0,0.6,0.85,0.0,0.0,1.0,0.3667,0.2670777783019937,27,0.8955347079290767,0.6351715452915719,0.13625190730104367,0.17926716959789915,0.0,0,0,14,8
1559,88,population,130,gray_scott,0,3,0.65,0.6952,0.0,1.0,0.4667,1.0,0.21232484454790834,32,0.28877010504615763,0.6002008644052368,0.21719614207909818,0.1765148001388549,0.0,0,0,9,14
1560,105,kuramoto,354,kuramoto,3,0,0.8664,0.8761,1.0,0.0,1.0,1.0,0.7663682517172659,3,0.9999389163359617,0.9947453119636207,0.9818979593548641,0.0010426996239966072,0.0,0,0,15,15
1561,472,nonlinear_oscillator,99,gray_scott,0,0,0.115,1.0,1.0,0.0,1.0,1.0,0.5000887718316221,37,0.9998775241003465,0.9254706525080276,0.21779160190680688,0.12926890516513762,0.0,0,0,0,16
1562,270,nonlinear_oscillator,81,gray_scott,0,3,0.2175,0.8499,0.0,0.98,1.0,0.7333,0.09917501711701023,48,0.9762837540217069,0.6342863841056062,0.44227177172816506,0.06515681012204089,0.0,0,0,6,12
1563,29,gray_scott,327,nonlinear_oscillator,3,0,1.0,0.22,1.0,0.0,1.0,1.0,0.11889241267930152,0,0.9997139790157185,0.9986047571803599,0.47383623188297785,0.04695227626187116,0.0,0,0,15,6
1564,120,gray_scott,211,kuramoto,3,3,0.6385,0.5894,1.0,1.0,0.8667,1.0,0.13908738478202576,33,0.8559128093590266,0.8710187148961782,0.850003085278962,0.034113496693368425,0.0,0,0,14,14
1565,299,gray_scott,5,coupled_map_lattice,3,0,0.9998,0.275,0.68,0.54,1.0,1.0,0.34053529272981875,19,0.9999757004447127,0.9743664756561813,0.529313971895365,0.043322805197177,0.0,0,0,14,8
1566,93,coupled_map_lattice,323,branching,0,0,0.405,0.5956,0.85,0.5,0.6667,1.0,0.17752257302817037,0,0.5672456764995472,0.6353311188140932,0.5189006639463127,0.053659027154087435,0.0,0,0,8,14
1567,190,nonlinear_oscillator,207,nonlinear_oscillator,0,0,0.115,0.1717,0.0,1.0,1.0,1.0,0.13588599482360275,114,0.9737771454859285,0.7847040793280042,0.9909420855616934,0.005627532813549878,0.0,0,0,0,0
1568,496,population,127,gray_scott,3,3,0.55,0.7,0.975,1.0,0.4333,0.5,0.30830029669023407,45,0.9938652148380026,0.8979258179335596,0.6211474800324028,0.05120017962697783,0.0,0,0,9,9
1569,34,branching,99,population,0,0,0.3333,0.6,0.0,0.0,1.0,0.2667,0.4682318235346305,1,0.6435970790914365,0.6511185035804249,0.16543976267170332,0.23041673744492916,0.0,0,0,11,6
1570,339,population,185,nonlinear_oscillator,3,0,0.7966,0.1824,1.0,0.0,0.2,0.9333,0.2786251190202809,21,0.5218261727963045,0.6165408562106716,0.4966134765391698,0.39241234962646104,0.0,0,0,5,3
1571,86,gray_scott,193,gray_scott,3,3,0.7901,0.6,1.0,1.0,0.8333,0.6333,0.2738200123087848,71,0.9171725101840853,0.8864964527906903,0.6171985109641075,0.012702809039606189,0.0,0,0,11,11
1572,327,branching,356,gray_scott,0,3,0.4,0.6481,1.0,1.0,1.0,0.7,0.4491726285305805,0,0.9339019938325712,0.9347809800867389,0.7363120397425685,0.02703321067410893,0.0,0,0,10,12
1573,294,gray_scott,395,coupled_map_lattice,3,0,0.6014,0.32,1.0,0.98,0.9667,1.0,0.6044988464057885,6,0.9996118882002116,0.991542084223015,0.8773522168855412,0.021911868138434768,0.0,0,0,13,9
1574,171,gray_scott,78,population,3,0,0.4489,0.4,1.0,0.9,0.9667,0.8667,0.7925245294549835,8,0.9978025514014887,0.9841347519391782,0.9840744265945137,0.006249267676597359,0.0,0,0,11,11
1575,496,gray_scott,45,gray_scott,3,3,0.9999,0.8495,0.96,1.0,1.0,0.9333,0.2761620502721913,0,0.9923315574626761,0.9911953685858113,0.9488407145797014,0.006114662631496265,0.0,0,0,15,15
1576,36,kuramoto,136,kuramoto,3,3,0.6693,0.6996,1.0,1.0,1.0,1.0,0.6540611974968129,1,0.9999999971365165,0.9975996633718609,0.9948601589970252,0.0010393017726839787,0.0,0,0,13,15
1577,433,coupled_map_lattice,355,kuramoto,3,3,0.6595,0.5513,0.98,1.0,0.9667,1.0,0.3993305160032235,0,0.9991139376540209,0.9992011516131075,0.9865927820766784,0.011390584915537898,0.0,0,0,13,13
1578,45,gray_scott,273,kuramoto,3,0,0.8495,0.1249,1.0,1.0,0.9333,1.0,0.18161638081837084,14,0.9826718483830431,0.9733174589433914,0.36729604156190276,0.006573590121880919,0.0,0,0,15,0
1579,234,nonlinear_oscillator,184,gray_scott,0,3,0.1945,1.0,1.0,0.9,1.0,1.0,0.2800458932840993,0,0.999999807638234,0.9975378732575502,0.3675196674111831,0.08800889283275498,0.0,0,0,2,16
1580,14,kuramoto,300,gray_scott,0,0,0.3558,1.0,1.0,0.0,1.0,0.9667,0.2140754242847327,16,0.9916713856882466,0.9775251302535011,0.3595089348325673,0.03582142238849515,0.0,0,0,10,16
1581,251,kuramoto,233,gray_scott,3,3,0.9475,0.7926,1.0,1.0,1.0,0.7667,0.47091595280028736,12,0.9666060235720814,0.9559045327414517,0.8096886119502467,0.04463824985349562,0.0,0,0,15,14
1582,60,kuramoto,369,kuramoto,3,3,0.7134,0.5963,1.0,1.0,1.0,1.0,0.7038137767048179,0,0.999999998809178,0.9994907749957395,0.9851652765493882,0.004411593871458765,0.0,0,0,15,13
1583,253,coupled_map_lattice,362,gray_scott,0,3,0.3798,0.9622,0.74,1.0,0.9,1.0,0.15975871660812768,200,0.8663069570464776,0.6704270494429209,0.18388435476011436,0.028373077451025866,0.0,0,0,11,15
1584,258,kuramoto,237,kuramoto,3,3,0.798,0.8795,1.0,1.0,1.0,1.0,0.621478197552066,5,0.999999995101015,0.9936684396588998,0.9929036497429138,0.004620012162189029,0.0,0,0,15,15
1585,74,nonlinear_oscillator,220,gray_scott,0,3,0.1075,1.0,1.0,0.78,1.0,1.0,0.1651799372899067,50,0.999983123510374,0.9129715419103996,0.19564703162318883,0.010908911145595793,0.0,0,0,0,17
1586,305,gray_scott,30,branching,3,0,0.65,0.2,1.0,0.0,0.4667,1.0,0.38289489582641173,17,0.255139256834371,0.6171296914963337,0.36766531645592165,0.16073968778866143,0.0,0,0,9,3
1587,238,nonlinear_oscillator,330,nonlinear_oscillator,0,0,0.1875,0.1775,0.0,0.0,1.0,1.0,0.7139393401613396,200,0.37173715303201654,0.405690123848685,0.9808686563597857,0.00037578398628120187,0.0,0,0,2,2
1588,440,nonlinear_oscillator,145,coupled_map_lattice,0,0,0.1325,0.25,0.0,0.94,1.0,1.0,0.7394385219484536,17,0.9999732425643092,0.9745517223223205,0.9692647284000705,0.01545925797563548,0.0,0,0,0,6
1589,220,kuramoto,209,population,3,0,0.7062,0.45,1.0,0.84,1.0,0.8667,0.6822348130426459,0,0.9942929728817376,0.9944912100335457,0.9013182563158412,0.03142690432678427,0.0,0,0,14,12
1590,0,kuramoto,233,gray_scott,3,3,0.6191,0.7926,1.0,1.0,0.9667,0.7667,0.5201272609566694,3,0.9805838430787917,0.9754749805184616,0.930882090300954,0.011126786031866034,0.0,0,0,12,14
1591,473,gray_scott,162,kuramoto,3,3,0.8998,0.5735,0.96,1.0,0.9667,1.0,0.2962756017193562,0,0.9983451110575784,0.9978979329740258,0.8704244203408852,0.037317217548660964,0.0,0,0,16,14
1592,182,gray_scott,395,coupled_map_lattice,3,0,0.65,0.32,1.0,0.98,0.5,1.0,0.5339688860582649,1,0.814205537398095,0.8433163358045701,0.7910158897408688,0.05196605782992527,0.0,0,0,11,8
1593,271,kuramoto,291,kuramoto,0,0,0.3384,0.2811,1.0,1.0,0.9,0.8667,0.35702211719459326,20,0.9989067777445741,0.9643094831853958,0.9905000779495027,0.0029553744031804536,0.0,0,0,9,7
1594,186,kuramoto,39,kuramoto,3,3,0.5843,0.7644,1.0,1.0,0.7667,1.0,0.43858557225458,13,0.9609346871859843,0.9443708087758215,0.8481573887978708,0.046768601530420985,0.0,0,0,13,13
1595,177,nonlinear_oscillator,13,nonlinear_oscillator,0,0,0.1,0.2149,1.0,1.0,1.0,1.0,0.3679303346785398,23,0.9999999971412381,0.9544685545986539,0.9680509164756143,0.08307668311517362,0.0,0,0,0,2
1596,141,gray_scott,191,gray_scott,3,3,0.9,0.749,0.86,1.0,0.9667,0.8333,0.4402790293642111,13,0.9860521322082401,0.9662393637030041,0.9161418605240313,0.02043496806474686,0.0,0,0,15,13
1597,469,population,327,gray_scott,0,0,0.7,0.55,0.0,1.0,0.4333,0.2667,0.42475748750620057,22,0.9032223354592583,0.8998958582669736,0.5344960765095715,0.15541515530393202,0.0,0,0,9,7
1598,231,gray_scott,360,gray_scott,3,3,0.9499,0.6999,0.92,1.0,1.0,0.6,0.24600920384913788,0,0.9545548746142718,0.6508405203023468,0.3101789499385601,0.04519463699340051,0.0,0,0,15,11
1599,481,kuramoto,154,gray_scott,3,3,0.9405,0.5719,1.0,0.96,1.0,1.0,0.34707462349645873,33,0.9999999716673649,0.922226522827523,0.6261456538853956,0.02987035649840812,0.0,0,0,16,13
1600,141,gray_scott,225,nonlinear_oscillator,3,0,0.9,0.2075,0.86,0.0,0.9667,0.9667,0.6057487169176166,43,0.9997460025715801,0.9056800209081609,0.4166886819150888,0.016839007836850002,0.0,0,0,16,4
1601,246,branching,171,nonlinear_oscillator,0,3,0.665,0.5048,0.0,1.0,1.0,0.7667,0.1593125851334558,10,0.9227701147045835,0.7216184648067724,0.3758075353834561,0.0250560874180124,0.0,0,0,16,12
1602,321,kuramoto,89,nonlinear_oscillator,0,0,0.7873,0.14,0.0,1.0,1.0,1.0,0.40844147341269016,0,0.9996656795820617,0.995494467069679,0.3416986902925788,0.0910061413316042,0.0,0,0,16,0
1603,75,nonlinear_oscillator,253,kuramoto,0,0,0.1325,0.8722,0.0,0.0,1.0,1.0,0.7353605932755805,15,0.8799338811914625,0.8877667318748851,0.1292870997073255,0.05393933989242011,0.0,0,0,0,16
1604,301,nonlinear_oscillator,330,gray_scott,0,3,0.31,0.65,0.0,1.0,1.0,0.6667,0.689315023259007,200,0.7940307132281756,0.7668264826045283,0.6974491725324016,0.03226883793230658,0.0,0,0,10,14
1605,110,nonlinear_oscillator,275,population,0,3,0.1375,0.65,0.0,0.9,1.0,0.5333,0.4539157673028287,41,0.839860260981103,0.6098413315288902,0.5773773209761929,0.19423867586275798,0.0,0,0,0,10
1606,335,gray_scott,157,nonlinear_oscillator,3,0,0.5495,0.1792,1.0,1.0,0.4333,1.0,0.23190635104579688,11,0.6994976507338595,0.6468548615093097,0.4247438052801599,0.1783354561522716,0.0,0,0,9,0
1607,296,gray_scott,4,gray_scott,3,3,0.7776,0.7494,1.0,1.0,0.9333,0.8,0.32553730251972024,3,0.9778330889043249,0.9784156584290283,0.9299916498039249,0.00677172207585322,0.0,0,0,13,13
1608,123,nonlinear_oscillator,330,nonlinear_oscillator,0,0,0.2125,0.1775,0.0,0.0,1.0,1.0,0.6968577649997751,0,0.9371641766692658,0.9447187483364908,0.9943136064350165,0.00423290708805781,0.0,0,0,5,1
1609,411,gray_scott,213,population,3,0,0.5645,0.45,1.0,0.94,0.5,0.8667,0.706646074353251,3,0.9604389092270169,0.9615880192774716,0.9324577347091806,0.02090604319574943,0.0,0,0,10,11
1610,489,nonlinear_oscillator,222,kuramoto,0,3,0.1825,0.9364,0.0,1.0,1.0,1.0,0.7200568432392856,11,0.9999403975135535,0.9862623684507367,0.5044639860794927,0.05773032343933731,0.0,0,0,2,16
1611,115,nonlinear_oscillator,280,nonlinear_oscillator,0,0,0.155,0.1525,0.0,1.0,1.0,1.0,0.5151357925539016,43,0.9997076960774898,0.9009848641468488,0.9985129681187845,0.016995749030489123,0.0,0,0,0,0
1612,200,nonlinear_oscillator,497,nonlinear_oscillator,0,0,0.1375,0.15,1.0,0.0,1.0,1.0,0.20929956462938487,56,0.9997770152276171,0.9104221161990799,0.9980567672480666,0.02682171037354549,0.0,0,0,0,0
1613,29,branching,160,population,0,3,0.2,0.5928,0.0,0.9,1.0,0.6667,0.7350244080336997,35,0.7478933391614437,0.7466592389674218,0.6493633341115278,0.031216197308705482,0.0,0,0,2,14
1614,53,kuramoto,6,branching,3,0,0.7458,0.7302,1.0,0.0,1.0,1.0,0.7255261636932904,8,0.9999846561990223,0.9903329563099286,0.9719428026296218,0.001116013285016547,0.0,0,0,15,15
1615,60,coupled_map_lattice,15,kuramoto,3,3,0.7755,0.9801,1.0,1.0,1.0,0.8,0.40645678774559696,6,0.9671210370771568,0.9657756233792151,0.8847918282711215,0.050266354100148,0.0,0,0,13,15
1616,83,nonlinear_oscillator,349,nonlinear_oscillator,0,0,0.145,0.2199,0.0,1.0,1.0,1.0,0.4919446526956495,2,0.9999720567182976,0.9935530510879446,0.9891855504111615,0.00750516852047583,0.0,0,0,0,4
1617,163,nonlinear_oscillator,379,nonlinear_oscillator,0,0,0.16,0.16,0.0,0.0,1.0,1.0,0.12884790765829068,200,0.5081437326118673,0.5381311373337097,0.9888419779588066,0.004397523346877378,0.0,0,0,0,0
1618,412,kuramoto,302,coupled_map_lattice,3,3,0.7759,0.68,1.0,0.9,1.0,0.8667,0.5350434762059618,0,0.9912833975891505,0.9914970744282721,0.9653210270463647,0.0034990721047232984,0.0,0,0,14,14
1619,343,kuramoto,438,kuramoto,0,0,0.1852,0.3907,1.0,1.0,1.0,1.0,0.7428532081441426,6,0.9999999980589767,0.9914704469185784,0.9202694138950284,0.023228016081163972,0.0,0,0,0,12
1620,223,branching,32,gray_scott,0,3,0.2667,0.65,0.0,1.0,1.0,0.5,0.7592415702918198,0,0.7282363014042722,0.6607887699289335,0.6636831933571734,0.25684503734120967,0.0,0,0,7,11
1621,39,branching,484,gray_scott,0,3,0.6497,1.0,0.0,1.0,1.0,1.0,0.17661262510587944,30,0.999926170506274,0.9617627569198326,0.8493971107952833,0.04318484890771358,0.0,0,0,15,15
1622,497,coupled_map_lattice,352,gray_scott,3,0,0.7961,0.7,1.0,0.0,1.0,0.6,0.31436191838027067,34,0.4166716018635256,0.5917084031056316,-0.027724014796034525,0.09028574114795618,0.0,0,0,14,11
1623,370,nonlinear_oscillator,225,population,0,0,0.1425,0.7,0.0,0.0,1.0,0.4667,0.275846100643545,13,0.8996249902919355,0.6610765115368199,0.29155487862440704,0.16915259514741593,0.0,0,0,0,9
1624,242,gray_scott,413,gray_scott,3,3,0.8497,1.0,1.0,0.84,0.8333,0.9667,0.3833006239047065,30,0.9809635336257267,0.9370732326430872,0.7982916255765015,0.029964096390173348,0.0,0,0,14,14
1625,216,nonlinear_oscillator,102,nonlinear_oscillator,0,0,0.1922,0.1599,1.0,0.0,0.7333,1.0,0.7547318147648973,0,0.9273653849460228,0.9344557694039237,0.9960901985828415,0.000970965871015049,0.0,0,0,0,0
1626,246,branching,395,nonlinear_oscillator,0,0,0.665,0.12,0.0,1.0,1.0,1.0,0.25776213850734364,0,0.9999969793817535,0.9995227248483721,0.43966129920315417,0.03382279258097444,0.0,0,0,15,0
1627,188,gray_scott,198,nonlinear_oscillator,3,0,0.5334,0.26,1.0,0.0,1.0,1.0,0.08100884248663458,0,0.9955330475369323,0.9830244051201593,0.9161175161393463,0.020027249284819366,0.0,0,0,14,10
1628,202,branching,359,kuramoto,0,0,0.2,0.5156,0.0,0.0,1.0,1.0,0.18902114866378406,0,0.990182727961033,0.9914066141859891,0.7559002509022034,0.003985995908618549,0.0,0,0,3,13
1629,356,branching,357,coupled_map_lattice,0,0,0.3333,0.18,0.0,0.42,1.0,0.9333,0.0992134884847354,85,0.9596255611884018,0.8325702624313436,0.9404740928624199,0.008903667221746722,0.0,0,0,11,1
1630,352,gray_scott,345,kuramoto,0,3,0.7,0.8071,0.0,1.0,0.6,1.0,0.42897120208186573,47,0.5371616963003332,0.6270084187147842,0.11146016776239248,0.15833439715220066,0.0,0,0,10,15
1631,240,nonlinear_oscillator,393,nonlinear_oscillator,0,0,0.2,0.1925,0.0,0.0,1.0,1.0,0.0823621408726699,200,0.7051747288493369,0.6575948624575596,0.978716637228609,0.006594565437152138,0.0,0,0,4,2
1632,287,gray_scott,406,coupled_map_lattice,3,0,0.878,0.21,1.0,0.62,1.0,1.0,0.787707322518671,7,0.9999964374953804,0.9909021274229493,0.45154181457085935,0.04395458678273588,0.0,0,0,15,2
1633,315,nonlinear_oscillator,37,population,0,0,0.17,0.45,0.0,0.84,1.0,0.9667,0.26422286219688035,56,0.9900453500946564,0.8897743287577569,0.861787299578771,0.020037315444269607,0.0,0,0,2,11
1634,70,branching,497,kuramoto,0,3,0.5134,0.761,0.34,1.0,1.0,1.0,0.6601098892541235,2,0.9999927676446019,0.9955075362315262,0.9696274984095016,0.006509039470339675,0.0,0,0,14,14
1635,494,nonlinear_oscillator,418,kuramoto,0,0,0.1325,0.2335,0.0,1.0,1.0,1.0,0.5870586387815918,11,0.9999596691983639,0.9854593706734229,0.9806099243819366,0.017001341590471175,0.0,0,0,0,4
1636,68,nonlinear_oscillator,298,nonlinear_oscillator,0,0,0.2482,0.13,1.0,1.0,0.7667,1.0,0.2150745550080883,29,0.7120302337839005,0.7817005276911104,0.9620498095962181,0.043725246244145886,0.0,0,0,5,0
1637,109,kuramoto,72,branching,3,3,0.8754,0.4667,1.0,1.0,1.0,1.0,0.7263482122312833,3,0.9999999977296653,0.9962661777232364,0.7719461146026225,0.039085611663092705,0.0,0,0,15,13
1638,493,branching,227,gray_scott,0,3,0.5333,0.9,0.0,0.76,1.0,0.9667,0.7380588787508174,0,0.9976862327348662,0.9980417437291915,0.9228368221397456,0.008152152664667867,0.0,0,0,14,14
1639,164,nonlinear_oscillator,227,gray_scott,0,3,0.195,0.9,0.0,0.76,1.0,0.9667,0.1494661061635265,0,0.9534979656122433,0.9751141730879854,0.5830285663627047,0.04730426176914354,0.0,0,0,3,15
1640,205,gray_scott,223,branching,3,0,0.866,0.2667,1.0,0.0,1.0,1.0,0.6790252817270162,0,0.9999489266017703,0.9972857558881526,0.6979532229072456,0.04874953609482316,0.0,0,0,15,9
1641,485,kuramoto,340,kuramoto,3,0,0.6351,0.4096,1.0,1.0,1.0,1.0,0.6259340083521048,4,0.9999999967562706,0.9952661327337712,0.9390025344529721,0.01861752621223875,0.0,0,0,14,12
1642,192,nonlinear_oscillator,187,nonlinear_oscillator,0,0,0.1525,0.155,0.0,0.0,1.0,1.0,0.11467634684789783,200,0.5816904177236041,0.5816759624965119,0.9903170665685617,0.0022217491045640556,0.0,0,0,0,0
1643,440,population,49,coupled_map_lattice,0,3,0.4,0.8611,0.88,1.0,0.8667,1.0,0.2178445872216006,64,0.9372229290230047,0.8933829843882748,0.6466271563983003,0.03322032154505661,0.0,0,0,10,14
1644,407,gray_scott,414,kuramoto,3,0,1.0,0.5675,0.76,0.0,1.0,1.0,0.7581767253171725,0,0.9999746739063022,0.9989105818384908,0.9549962018914046,0.012026374915979238,0.0,0,0,16,14
1645,233,nonlinear_oscillator,495,gray_scott,0,3,0.1325,0.732,1.0,1.0,1.0,1.0,0.3739564114924028,0,0.9999999966289541,0.9969333831384597,0.5869253001040156,0.009679762287769539,0.0,0,0,0,15
1646,19,nonlinear_oscillator,312,nonlinear_oscillator,0,0,0.145,0.13,0.0,1.0,1.0,1.0,0.7095404179148846,0,0.9999834579632637,0.9999483321249341,0.9977983575133192,0.0362161995485493,0.0,0,0,0,0
1647,329,population,134,nonlinear_oscillator,0,0,0.45,0.1948,0.92,1.0,0.9333,1.0,0.1405257668571378,22,0.9692213357649784,0.9572239547956439,0.8755387568549093,0.0063640237844914335,0.0,0,0,12,0
1648,200,gray_scott,217,nonlinear_oscillator,3,0,0.9842,0.1175,1.0,0.0,1.0,1.0,0.5148717250108937,0,0.9999082724105351,0.9955202768149164,0.2533370547730617,0.014385021099179378,0.0,0,0,14,0
1649,212,coupled_map_lattice,314,branching,0,0,0.335,0.4,0.9667,0.0,0.4,1.0,0.4250067557889505,0,0.4920918138800009,0.6402503507637217,0.8278078733342169,0.02186588082878719,0.0,0,0,7,11
1650,54,gray_scott,349,population,3,0,0.9995,0.3,1.0,0.8,1.0,0.9667,0.49371499006069897,8,0.9993585612409552,0.9894819079692002,0.5289325866869339,0.027749326774304587,0.0,0,0,14,8
1651,444,nonlinear_oscillator,77,nonlinear_oscillator,0,0,0.1175,0.1125,0.0,1.0,1.0,0.9667,0.5552660916487817,0,0.9975966956061055,0.9983965319157982,0.9992177381692303,0.04457658252057903,0.0,0,0,0,0
1652,242,nonlinear_oscillator,491,nonlinear_oscillator,0,0,0.1498,0.1025,1.0,1.0,0.6,1.0,0.4481344242112579,0,0.8519803299290274,0.8743332924068072,0.9925323808926401,0.0532615299284621,0.0,0,0,0,0
1653,86,gray_scott,258,kuramoto,3,3,0.7901,0.798,1.0,1.0,0.8333,1.0,0.723295693213289,0,0.9932375319547677,0.9936607910993834,0.9809934257562548,0.015636708202624784,0.0,0,0,13,13
1654,279,gray_scott,216,gray_scott,3,0,0.9991,1.0,1.0,0.0,1.0,0.9667,0.5994116849259626,19,0.9980236688422993,0.9711246541802571,0.9062250017717163,0.007939443130190404,0.0,0,0,15,15
1655,311,gray_scott,321,kuramoto,0,0,0.3697,0.7873,0.98,0.0,1.0,1.0,0.09341588935241928,200,0.4210535506832246,0.22758362718276626,0.28349371786979677,0.05849075131620138,0.0,0,0,11,15
1656,105,branching,29,nonlinear_oscillator,0,0,0.6486,0.2419,0.0,1.0,1.0,0.9667,0.4853037365426265,16,0.997748832075042,0.9760395832910835,0.6305627082909584,0.0064872429559258565,0.0,0,0,15,5
1657,212,coupled_map_lattice,171,nonlinear_oscillator,0,3,0.335,0.5048,0.9667,1.0,0.4,0.7667,0.6993570817384659,1,0.9607153051428063,0.9578425177869069,0.925047741765985,0.05230032577149859,0.0,0,0,7,10
1658,0,population,284,gray_scott,0,3,0.35,0.6997,0.86,1.0,0.9333,0.7333,0.4830272937938035,15,0.9731492870618078,0.9462680954256626,0.86762835622746,0.020920952655382973,0.0,0,0,8,12
1659,210,gray_scott,256,kuramoto,3,3,1.0,0.7278,0.8,1.0,0.9667,1.0,0.706696561631696,11,0.9996571426880678,0.982660642928129,0.8535683870017916,0.030819098244631853,0.0,0,0,15,15
1660,355,kuramoto,109,nonlinear_oscillator,3,0,0.5513,0.2,1.0,0.0,1.0,1.0,0.27814553478381887,0,0.9998425516121315,0.9976859586656149,0.8281507930539596,0.03032431569778592,0.0,0,0,14,4
1661,336,population,352,kuramoto,3,3,0.55,0.8897,1.0,1.0,0.7333,1.0,0.6011244360531423,0,0.9737085277442553,0.9744258077064835,0.7565355057183984,0.04803409171364563,0.0,0,0,12,14
1662,395,nonlinear_oscillator,37,branching,0,0,0.12,0.2,1.0,0.0,1.0,1.0,0.5346026596936524,48,0.9999711281121739,0.877065136815001,0.9805905381315119,0.05990658661551373,0.0,0,0,0,4
1663,126,population,180,nonlinear_oscillator,0,0,0.65,0.105,0.0,1.0,0.4,1.0,0.7951497366837819,45,0.9236702068785739,0.6316248457175216,0.22907915771781348,0.07327256664610614,0.0,0,0,8,0
1664,53,kuramoto,153,kuramoto,3,0,0.7458,0.3519,1.0,1.0,1.0,0.8667,0.3049645128679581,42,0.9745499457096451,0.8486207257761642,0.7662257136981148,0.04232980242590243,0.0,0,0,15,10
1665,363,kuramoto,395,kuramoto,0,3,0.2686,0.8411,1.0,1.0,1.0,1.0,0.21953173682588756,45,0.9999997870948567,0.9046052093920115,0.4451772176939846,0.05484537115973704,0.0,0,0,6,16
1666,366,nonlinear_oscillator,91,nonlinear_oscillator,0,0,0.13,0.095,1.0,1.0,1.0,1.0,0.40674130211163395,3,0.9999999779064404,0.994587338720234,0.9965862762248977,0.046467364586901906,0.0,0,0,0,0
1667,15,gray_scott,430,branching,0,0,0.9998,0.4642,0.0,0.0,1.0,1.0,0.3917744244145072,200,0.675664020639092,0.6843387225649292,0.16244638713223794,0.027251588613350947,0.0,0,0,15,13
1668,372,gray_scott,29,gray_scott,3,3,0.7874,1.0,0.66,1.0,1.0,1.0,0.11378362187380937,3,0.9999990069214361,0.9847194650280074,0.9139893667603843,0.019703123573347574,0.0,0,0,16,16
1669,253,population,300,nonlinear_oscillator,0,0,0.45,0.2525,0.575,0.0,0.9,1.0,0.654561550203845,0,0.9587794055561769,0.9656129220466967,0.9138645306179806,0.015369687532552863,0.0,0,0,14,8
