sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b,continuity_a,continuity_b,closure_stability_a,closure_stability_b,persistence_gain,collapse_suppression,recursive_reinforcement,continuity_amplification,continuity_damping,higher_order_continuity,emergent_sync_bonus,collective_closure_emergent,metastable_co_continuity
1783,477,nonlinear_oscillator,262,kuramoto,0,3,0.15,0.7813,0.0,1.0,1.0,0.8667,0.2178303273998341,9,0.7251247089461945,0.8684003996686706,0.5972136978610673,0.0570624113785615,0.0,0,0,0,14,,,,,,,,,,,,0.4330544088401869,0.7251247089461945
1784,463,gray_scott,230,nonlinear_oscillator,3,0,1.0,0.2724,0.68,1.0,1.0,1.0,0.2740245608571014,0,0.9999956008821024,0.995000412149016,0.3140104177285427,0.0064226228924569,0.0,0,0,16,6,,,,,,,,,,,,0.314009036359694,0.9999956008821024
1785,461,gray_scott,472,kuramoto,0,3,1.0,0.4543,0.0,1.0,0.9667,1.0,0.4832959454699706,0,0.9973862014746576,0.9968645635433404,0.6944484999656794,0.064526365760263,0.0,0,0,15,13,,,,,,,,,,,,0.6926333515005428,0.9973862014746576
1786,236,branching,342,nonlinear_oscillator,0,0,0.3333,0.1025,0.0,1.0,1.0,1.0,0.3261834979704385,30,0.9999581739279,0.9583623373271464,0.8822698847686257,0.0799535654653869,0.0,0,0,11,0,,,,,,,,,,,,0.8822329828848137,0.9999581739279
1787,114,population,134,nonlinear_oscillator,3,0,0.8487,0.1948,0.92,1.0,0.4667,1.0,0.6267947860889141,0,0.8549055496183007,0.8644960979771104,0.3264438433547215,0.0829287289834479,0.0,0,0,11,1,,,,,,,,,,,,0.2790786533226786,0.8549055496183007
1788,294,gray_scott,399,gray_scott,3,3,0.6014,0.6499,1.0,1.0,0.9667,0.7333,0.1233992404090377,36,0.8072675737685083,0.6182741764359097,0.5170035660066642,0.0890840449773957,0.0,0,0,12,12,,,,,,,,,,,,0.41736021435986664,0.8072675737685083
1789,277,nonlinear_oscillator,449,nonlinear_oscillator,0,0,0.1125,0.1875,0.0,0.0,1.0,1.0,0.5123633965722847,200,0.6513017253243353,0.677205611901567,0.9782342988427885,0.0166223088202661,0.0,0,0,0,2,,,,,,,,,,,,0.6371256866077495,0.6513017253243353
1790,147,nonlinear_oscillator,73,kuramoto,0,3,0.1375,0.5074,1.0,1.0,1.0,1.0,0.588392975138671,13,0.999999997237188,0.9756749212997607,0.8000296042354504,0.0262040240179293,0.0,0,0,0,13,,,,,,,,,,,,0.8000296020251191,0.999999997237188
1791,93,nonlinear_oscillator,261,nonlinear_oscillator,0,0,0.195,0.115,0.0,1.0,1.0,1.0,0.272272504074907,0,0.9999882440054908,0.9984372625970932,0.9799660692414168,0.0610047013574282,0.0,0,0,4,0,,,,,,,,,,,,0.9799545487656877,0.9999882440054908
1792,128,population,139,nonlinear_oscillator,0,0,0.4,0.14,0.0,0.0,0.8333,1.0,0.3448971215478791,17,0.7356232678367058,0.6321713976411618,0.5932689497143637,0.0343819146865148,0.0,0,0,12,0,,,,,,,,,,,,0.43642244349493053,0.7356232678367058
1793,161,nonlinear_oscillator,141,branching,0,0,0.3073,0.4667,1.0,0.0,1.0,1.0,0.1990658102823363,70,0.9972343211658729,0.883961173965223,0.862015815413663,0.0147771937889984,0.0,0,0,8,14,,,,,,,,,,,,0.8596317565182906,0.9972343211658729
1794,77,nonlinear_oscillator,171,gray_scott,0,3,0.1125,0.4489,1.0,1.0,0.9667,0.9667,0.6269473414052196,0,0.9999999968320574,0.9997987998209542,0.8033073433422137,0.0852616075162513,0.0,0,0,0,11,,,,,,,,,,,,0.8033073407973821,0.9999999968320574
1795,54,gray_scott,253,gray_scott,3,3,0.9995,0.543,1.0,1.0,1.0,0.8,0.2090009516215989,200,0.8015763259871799,0.7971499479010091,0.422170767822787,0.0625547993560881,0.0,0,0,14,12,,,,,,,,,,,,0.33840209301057633,0.8015763259871799
1796,374,nonlinear_oscillator,114,gray_scott,0,3,0.19,0.8,0.0,1.0,1.0,0.6667,0.5145258332899559,12,0.9097289415718304,0.7109621394055569,0.6081094170157372,0.0742287091682383,0.0,0,0,2,12,,,,,,,,,,,,0.5532147363015893,0.9097289415718304
1797,178,kuramoto,195,nonlinear_oscillator,3,0,0.702,0.1425,1.0,1.0,1.0,1.0,0.5522009575917155,0,0.9999999984219302,0.9999822720762408,0.6120984220155352,0.0640263158316852,0.0,0,0,13,0,,,,,,,,,,,,0.6120984210496012,0.9999999984219302
1798,290,population,375,nonlinear_oscillator,3,0,0.5,0.1475,0.95,0.0,0.7,1.0,0.0913324022014192,13,0.1476531709229256,0.6458572802927403,0.6439630671003737,0.0357474361610284,0.0,0,0,10,0,,,,,,,,,,,,0.09508318881462288,0.1476531709229256
1799,355,branching,345,nonlinear_oscillator,0,0,0.4667,0.125,0.0,0.0,1.0,1.0,0.4361556959152089,200,0.5686054589528334,0.5534208420763914,0.7562640740195316,0.0150796871703508,0.0,0,0,13,0,,,,,,,,,,,,0.4300158808974153,0.5686054589528334
1800,425,nonlinear_oscillator,102,coupled_map_lattice,0,0,0.2199,0.26,1.0,0.96,1.0,1.0,0.1596774667996642,0,0.9999998538870712,0.9999996225446024,0.9967034648544918,0.0045417781361146,0.0,0,0,2,7,,,,,,,,,,,,0.9967033192232294,0.9999998538870712
1801,491,nonlinear_oscillator,261,population,0,0,0.1025,0.65,1.0,0.0,1.0,0.3,0.0717972624595123,0,0.6488909815729569,0.6371513843179089,0.3075988472528601,0.1243288393069954,0.0,0,0,0,6,,,,,,,,,,,,0.1995981179246184,0.6488909815729569
1802,40,gray_scott,418,nonlinear_oscillator,3,0,0.65,0.125,1.0,0.0,0.5,1.0,0.6696459414786075,38,0.2296569428502311,0.5910079345620074,0.5577169828521568,0.157445574141247,0.0,0,0,11,0,,,,,,,,,,,,0.1280835772574811,0.2296569428502311
1803,160,gray_scott,17,gray_scott,3,3,0.4748,0.8,1.0,1.0,1.0,0.8333,0.7966423171721404,0,0.9944459723816992,0.994475128231291,0.848816291930544,0.0179804212654235,0.0,0,0,11,13,,,,,,,,,,,,0.844101942802298,0.9944459723816992
1804,462,population,435,kuramoto,0,0,0.35,0.3957,0.42,1.0,0.9,1.0,0.5582818543608352,14,0.9922154218980412,0.9709980505503868,0.9795535378366056,0.0001321139010952,0.0,0,0,11,11,,,,,,,,,,,,0.9719281268162665,0.9922154218980412
1805,429,coupled_map_lattice,128,gray_scott,0,3,0.1949,0.4436,0.42,1.0,0.9333,1.0,0.6302411610049024,8,0.9976576525154603,0.9871058504379846,0.8807772828391882,0.0005473553790991,0.0,0,0,3,11,,,,,,,,,,,,0.8787141963862902,0.9976576525154603
1806,377,nonlinear_oscillator,319,coupled_map_lattice,0,0,0.135,0.1934,1.0,0.28,1.0,0.3,0.4791231963737714,6,0.3136713598881488,0.6347004386516835,0.9246917950764292,0.0571543819819984,0.0,0,0,0,4,,,,,,,,,,,,0.29004933283903694,0.3136713598881488
1807,352,kuramoto,362,gray_scott,3,3,0.8897,0.9622,1.0,1.0,1.0,1.0,0.7724013837267701,18,0.9999999907009878,0.952921164183544,0.8244504854460205,0.006484126008327,0.0,0,0,15,15,,,,,,,,,,,,0.8244504777794454,0.9999999907009878
1808,28,kuramoto,220,branching,3,0,0.7368,0.5333,1.0,0.0,1.0,1.0,0.5877657751804886,0,0.999992256242965,0.9991161514025808,0.988363794753961,0.0030477460910778,0.0,0,0,15,13,,,,,,,,,,,,0.9883561411048721,0.999992256242965
1809,13,nonlinear_oscillator,126,coupled_map_lattice,0,3,0.2149,0.437,1.0,1.0,1.0,1.0,0.3878202155967851,16,0.999999995616293,0.9739159329053704,0.8993644977472628,0.0072342140781438,0.0,0,0,2,12,,,,,,,,,,,,0.8993644938047124,0.999999995616293
1810,407,nonlinear_oscillator,360,kuramoto,0,3,0.3025,0.5736,1.0,1.0,1.0,0.8333,0.4234319812177624,11,0.9796270639785428,0.9663895697251814,0.777630248125694,0.001720561707767,0.0,0,0,8,12,,,,,,,,,,,,0.7617876368322793,0.9796270639785428
1811,115,nonlinear_oscillator,309,population,0,0,0.155,0.45,0.0,0.92,1.0,0.8667,0.6743179137256335,16,0.9766640121261064,0.959651020095136,0.8538662803212013,0.0034938062746364,0.0,0,0,0,13,,,,,,,,,,,,0.8339404671576991,0.9766640121261064
1812,192,nonlinear_oscillator,299,coupled_map_lattice,0,3,0.1525,0.949,0.0,1.0,1.0,1.0,0.2118083204074518,55,0.999770572382588,0.9125483937298132,0.3668538445668453,0.0855677743884887,0.0,0,0,0,14,,,,,,,,,,,,0.3667696781633479,0.999770572382588
1813,74,nonlinear_oscillator,328,nonlinear_oscillator,0,0,0.1075,0.1375,1.0,0.0,1.0,1.0,0.2373443799560864,0,0.9997022562078848,0.999736391894688,0.9960841201410172,0.0600469946999525,0.0,0,0,0,0,,,,,,,,,,,,0.9957875422778206,0.9997022562078848
1814,294,nonlinear_oscillator,311,nonlinear_oscillator,0,0,0.2372,0.1275,1.0,0.0,1.0,1.0,0.7860416631862903,0,0.9999838520426588,0.9999427596932956,0.9756459442682894,0.0137497878384634,0.0,0,0,4,0,,,,,,,,,,,,0.9756301895792013,0.9999838520426588
1815,52,kuramoto,487,nonlinear_oscillator,3,0,0.7595,0.2724,1.0,1.0,1.0,1.0,0.2737777612297135,9,0.9999999970560646,0.9877670467726808,0.7104404023023938,0.0149662507997958,0.0,0,0,15,7,,,,,,,,,,,,0.7104404002109032,0.9999999970560646
1816,352,branching,105,branching,3,0,0.7989,0.6486,1.0,0.0,1.0,1.0,0.3784274885057067,0,0.9999072068975864,0.996339324219486,0.9663749391455396,0.0154479679934633,0.0,0,0,15,15,,,,,,,,,,,,0.9662852662168415,0.9999072068975864
1817,136,kuramoto,3,population,3,0,0.6996,0.4,1.0,0.0,1.0,0.8667,0.0820702191608924,34,0.1966171854318509,0.7212654059657416,0.5353724992780062,0.060686077608758,0.0,0,0,14,13,,,,,,,,,,,,0.10526343396565721,0.1966171854318509
1818,214,population,227,nonlinear_oscillator,0,0,0.5,0.16,0.9,1.0,0.6,0.9333,0.5737229772750108,45,0.9464201345624726,0.8801659443688721,0.7281636603748423,0.0646428115135731,0.0,0,0,11,0,,,,,,,,,,,,0.6891487494354609,0.9464201345624726
1819,69,coupled_map_lattice,154,gray_scott,0,3,0.1783,0.5719,0.36,0.96,0.1333,1.0,0.7561027094968614,14,0.6501197567871113,0.6311695176099325,0.5767786980063527,0.0257824233753462,0.0,0,0,2,12,,,,,,,,,,,,0.37497522686787677,0.6501197567871113
1820,253,branching,495,gray_scott,3,3,0.5797,0.732,0.85,1.0,1.0,1.0,0.779483457771865,8,0.99999957723009,0.98853356307884,0.9379335308147324,0.0026956918405312,0.0,0,0,14,14,,,,,,,,,,,,0.9379331342846581,0.99999957723009
1821,149,gray_scott,317,branching,3,0,0.9696,0.3333,1.0,0.0,1.0,1.0,0.4900024406390182,34,0.999979210804912,0.9339164633398612,0.4189121084303588,0.0004605745339926,0.0,0,0,15,11,,,,,,,,,,,,0.41890339958481193,0.999979210804912
1822,289,nonlinear_oscillator,352,gray_scott,0,0,0.15,0.7,0.0,0.0,1.0,0.6,0.295566307753872,47,0.5359438104613102,0.592178429224052,0.3729877562101288,0.1473511373744345,0.0,0,0,0,10,,,,,,,,,,,,0.19990047931867067,0.5359438104613102
1823,157,nonlinear_oscillator,179,kuramoto,0,3,0.1792,0.6856,1.0,1.0,1.0,1.0,0.5497088260634859,0,0.9999999969797224,0.9998849916010007,0.6823489525246942,0.0161821552641185,0.0,0,0,0,15,,,,,,,,,,,,0.6823489504638109,0.9999999969797224
1824,86,gray_scott,294,kuramoto,3,3,0.7901,0.7507,1.0,1.0,0.8333,1.0,0.569171723925568,0,0.9889749206058028,0.9898088143109088,0.980012586692032,0.0156099921124371,0.0,0,0,14,14,,,,,,,,,,,,0.9692078701164397,0.9889749206058028
1825,262,population,131,coupled_map_lattice,3,0,0.6491,0.19,1.0,0.72,0.3,1.0,0.183240866961206,0,0.8784940391188693,0.6513011676590661,0.4530082401696768,0.2486770658538962,0.0,0,0,6,1,,,,,,,,,,,,0.39796503866079014,0.8784940391188693
1826,38,kuramoto,330,kuramoto,3,0,0.7054,0.3201,1.0,1.0,1.0,1.0,0.0820146674252481,74,0.997358403626348,0.8844756289350245,0.8175895414496747,0.0110048474806874,0.0,0,0,15,9,,,,,,,,,,,,0.8154297998818454,0.997358403626348
1827,159,coupled_map_lattice,405,kuramoto,3,3,0.7758,0.5346,0.96,1.0,1.0,1.0,0.1673883481048153,52,0.9999885535170396,0.898878880797942,0.7520973172337899,0.0159812180366611,0.0,0,0,14,14,,,,,,,,,,,,0.7520887083646637,0.9999885535170396
1828,145,coupled_map_lattice,61,branching,0,0,0.25,0.5201,0.94,0.14,1.0,1.0,0.7151311831399482,33,0.9999668677380305,0.9154953240459434,0.6310022278478553,0.0061326738034408,0.0,0,0,6,14,,,,,,,,,,,,0.6309813213167389,0.9999668677380305
1829,497,nonlinear_oscillator,46,nonlinear_oscillator,0,0,0.15,0.195,0.0,0.0,1.0,1.0,0.1751617845484108,0,0.9521587708301696,0.9614837199633552,0.9931891587461,0.0115351660510794,0.0,0,0,0,4,,,,,,,,,,,,0.9456737685935368,0.9521587708301696
1830,416,kuramoto,276,population,3,0,0.8192,0.4,1.0,0.88,1.0,0.9333,0.2284816130781991,9,0.9883146890571016,0.9810344951118282,0.7910112834092896,0.0335986206374656,0.0,0,0,15,11,,,,,,,,,,,,0.781768070603311,0.9883146890571016
1831,196,population,154,gray_scott,0,3,0.3,0.5719,0.8,0.96,0.9667,1.0,0.0894222673205101,0,0.978814630834749,0.983351874286205,0.8924464357373457,0.0223021960046461,0.0,0,0,9,13,,,,,,,,,,,,0.8735396285360376,0.978814630834749
1832,359,nonlinear_oscillator,27,kuramoto,0,3,0.2799,0.5212,1.0,1.0,1.0,1.0,0.4322555458059023,35,0.9999999988658086,0.9018519659635033,0.8756625602371523,0.0199141481097964,0.0,0,0,8,14,,,,,,,,,,,,0.8756625592439833,0.9999999988658086
1833,421,nonlinear_oscillator,201,nonlinear_oscillator,0,0,0.3929,0.1025,1.0,1.0,0.8333,1.0,0.4053399104762107,0,0.9776631713445114,0.9795625795890648,0.8259475796525015,0.0771014886025694,0.0,0,0,10,0,,,,,,,,,,,,0.8074985300873881,0.9776631713445114
1834,302,coupled_map_lattice,10,population,3,0,0.68,0.4,0.9,0.95,0.8667,0.8667,0.7758080957276681,1,0.9999995364390424,0.9977379551631887,0.7629899739713356,0.0234163153555436,0.0,0,0,12,10,,,,,,,,,,,,0.7629896202789727,0.9999995364390424
1835,37,gray_scott,389,branching,3,3,0.9965,0.5874,1.0,0.9,1.0,1.0,0.6346443573214354,0,0.99999977721708,0.9994000093357452,0.8225352012022588,0.0329562182359994,0.0,0,0,14,14,,,,,,,,,,,,0.8225350179554648,0.99999977721708
1836,36,kuramoto,463,gray_scott,3,3,0.6693,1.0,1.0,0.68,1.0,1.0,0.0551133306485821,0,0.9992712110347745,0.9913675603176212,0.8694282628069393,0.0369843402782098,0.0,0,0,15,15,,,,,,,,,,,,0.8687946330829504,0.9992712110347745
1837,9,kuramoto,450,nonlinear_oscillator,3,0,0.5696,0.155,1.0,0.0,1.0,1.0,0.7369417537462438,0,0.999990619811938,0.9986968747022266,0.7806285389704678,0.0081190411991334,0.0,0,0,13,0,,,,,,,,,,,,0.7806212165279657,0.999990619811938
1838,246,gray_scott,222,nonlinear_oscillator,3,0,0.9991,0.37,1.0,0.0,1.0,0.9333,0.1331684031615007,200,0.4390355541430927,0.53629736081466,0.0604277825059197,0.086038387621876,0.0,0,0,15,12,,,,,,,,,,,,0.026529944978124737,0.4390355541430927
1839,246,branching,473,population,0,0,0.665,0.9,0.0,0.0,1.0,0.1333,0.6944513570584188,4,0.8798055802532302,0.6611573318857975,-0.0101954163263842,0.3148869268053392,0.0,0,0,16,6,,,,,,,,,,,,-0.008969984176957707,0.8798055802532302
1840,320,branching,137,kuramoto,3,3,0.5935,0.6028,1.0,1.0,1.0,1.0,0.1251823467141723,45,0.9999258778004798,0.9332023460000488,0.9369852312274506,0.0007432783717121,0.0,0,0,13,13,,,,,,,,,,,,0.9369157798211941,0.9999258778004798
1841,109,kuramoto,106,gray_scott,3,3,0.8754,0.9,1.0,0.72,1.0,0.9333,0.5678761140432014,31,0.9976873295474254,0.905237140835939,0.8118849820311189,0.0076337141406444,0.0,0,0,16,14,,,,,,,,,,,,0.8100073596222865,0.9976873295474254
1842,419,kuramoto,361,gray_scott,0,3,0.321,0.9989,1.0,0.96,1.0,1.0,0.3938718820678897,0,0.9999999685641738,0.9988682065339444,0.4966601971712556,0.0526588575169418,0.0,0,0,8,15,,,,,,,,,,,,0.49666018155833197,0.9999999685641738
1843,19,coupled_map_lattice,243,population,0,3,0.295,0.5975,0.92,0.96,1.0,0.8,0.2616146218687034,0,0.8905856874981405,0.9182634644877276,0.8325893639391851,0.014008944631142,0.0,0,0,7,13,,,,,,,,,,,,0.7414921710874187,0.8905856874981405
1844,332,branching,242,branching,0,3,0.2667,0.6435,0.0,1.0,1.0,1.0,0.3255588180104985,0,0.9998693617070756,0.9998370689893202,0.8515745278644445,0.0028718416634735,0.0,0,0,7,13,,,,,,,,,,,,0.8514632796218264,0.9998693617070756
1845,172,coupled_map_lattice,124,gray_scott,0,3,0.255,0.9999,0.88,0.98,1.0,1.0,0.407294141877731,0,0.9999998260891336,0.9998749046927926,0.4378284593961969,0.072639786464519,0.0,0,0,6,16,,,,,,,,,,,,0.4378283832530702,0.9999998260891336
1846,444,nonlinear_oscillator,135,population,0,3,0.1175,0.45,0.0,0.975,1.0,0.8667,0.7626446264610365,27,0.9826905233927674,0.9442722766179256,0.8174931343334482,0.0111075498858228,0.0,0,0,0,13,,,,,,,,,,,,0.8033427560481301,0.9826905233927674
1847,392,gray_scott,474,kuramoto,3,0,0.7998,0.6477,0.98,0.0,0.7333,1.0,0.7320845264366488,50,0.9148278261505932,0.8939214861730156,0.7516429137866537,0.0117621979325253,0.0,0,0,15,15,,,,,,,,,,,,0.6876238528609422,0.9148278261505932
1848,407,population,425,kuramoto,0,3,0.4,0.5765,0.975,1.0,0.8667,1.0,0.7285423994830053,0,0.9956680226056956,0.9935346740118988,0.935479194915974,0.0149269518350002,0.0,0,0,11,13,,,,,,,,,,,,0.9314267201907559,0.9956680226056956
1849,193,gray_scott,56,nonlinear_oscillator,3,0,0.6,0.16,1.0,0.0,0.6333,1.0,0.3505109679466262,0,0.9420616074621084,0.6433291908111962,0.649566367808262,0.1102981392912074,0.0,0,0,11,0,,,,,,,,,,,,0.6119315366107745,0.9420616074621084
1850,94,population,342,nonlinear_oscillator,0,0,0.5,0.1025,0.0,1.0,0.6333,1.0,0.6110436608320331,99,0.6032095109158767,0.6577425505518067,0.2585230335104979,0.1546170318078976,0.0,0,0,11,0,,,,,,,,,,,,0.15594355260435624,0.6032095109158767
1851,13,population,436,branching,0,3,0.3,0.7306,0.48,1.0,0.9667,1.0,0.5332372808887316,22,0.9992120273133512,0.9533986189818516,0.7694797751695109,0.0402433469484376,0.0,0,0,10,14,,,,,,,,,,,,0.7688734461237487,0.9992120273133512
1852,71,gray_scott,260,kuramoto,3,0,1.0,0.9841,1.0,0.0,1.0,1.0,0.4569570079975315,7,0.9999620988168344,0.9894855305006174,0.9685671906234068,0.0012665021033524,0.0,0,0,16,16,,,,,,,,,,,,0.9685304807809068,0.9999620988168344
1853,248,nonlinear_oscillator,11,nonlinear_oscillator,0,0,0.175,0.1799,0.0,1.0,1.0,1.0,0.6175727003782837,11,0.9999453692362784,0.9853423421040756,0.9980256254884708,0.0101668476680785,0.0,0,0,0,0,,,,,,,,,,,,0.9979711025863367,0.9999453692362784
1854,141,gray_scott,246,branching,3,0,0.9,0.665,0.86,0.0,0.9667,1.0,0.4059458990848425,11,0.9934445060016464,0.978001120547988,0.9466507123475736,0.0167285852990123,0.0,0,0,16,16,,,,,,,,,,,,0.9404449492842418,0.9934445060016464
1855,197,kuramoto,153,population,3,0,0.4999,0.45,1.0,0.98,1.0,0.8667,0.3652777684007557,21,0.9822453836344855,0.9412262257462942,0.9626309587744688,0.0051559335639978,0.0,0,0,13,11,,,,,,,,,,,,0.9455398153998608,0.9822453836344855
1856,74,population,279,population,3,0,0.7,0.4,0.95,0.94,0.3667,0.8667,0.5086745359955945,0,0.4463450600039763,0.7134778515677447,0.4216446657803336,0.071046285107867,0.0,0,0,9,8,,,,,,,,,,,,0.18819901364807953,0.4463450600039763
1857,130,gray_scott,316,coupled_map_lattice,3,3,0.6952,0.6039,1.0,0.92,1.0,0.7667,0.1608346660593843,0,0.9295621873199432,0.6755840406204456,0.6381250346615536,0.0045275164732299,0.0,0,0,15,12,,,,,,,,,,,,0.5931769030036084,0.9295621873199432
1858,168,nonlinear_oscillator,51,gray_scott,0,3,0.1325,0.6,1.0,1.0,0.9,0.7,0.3426040149475837,23,0.9518559355360576,0.9076157314476784,0.4866121524475095,0.007805852905147,0.0,0,0,0,13,,,,,,,,,,,,0.46318466561113886,0.9518559355360576
1859,123,branching,6,coupled_map_lattice,3,3,0.5859,0.9949,0.9,1.0,1.0,1.0,0.3357157313731655,9,0.9999994210859496,0.988799557018649,0.9221941415317102,0.0453651088128961,0.0,0,0,14,16,,,,,,,,,,,,0.9221936076605645,0.9999994210859496
1860,339,kuramoto,372,gray_scott,0,3,0.3745,0.7874,1.0,0.66,0.8333,1.0,0.5296692627757195,9,0.9806150325183338,0.9712391604505608,0.7336163094669839,0.0194684941857134,0.0,0,0,10,14,,,,,,,,,,,,0.7193951811639464,0.9806150325183338
1861,287,coupled_map_lattice,169,nonlinear_oscillator,0,0,0.325,0.1997,0.9,1.0,1.0,1.0,0.5302563419412164,19,0.9999991299181136,0.9598775259902468,0.9708307264891596,0.0075631437832242,0.0,0,0,9,0,,,,,,,,,,,,0.9708298817869296,0.9999991299181136
1862,296,coupled_map_lattice,382,nonlinear_oscillator,3,0,0.4514,0.1696,1.0,1.0,1.0,1.0,0.7105844177659602,18,0.9999999943005344,0.9535331719724534,0.8903413902718663,0.0242174637553124,0.0,0,0,11,0,,,,,,,,,,,,0.8903413851973963,0.9999999943005344
1863,293,gray_scott,129,branching,3,0,0.8003,0.2,0.98,0.0,1.0,1.0,0.2635854247743123,34,0.999853602647124,0.9549224110778692,0.6440466869589198,0.0555259949009862,0.0,0,0,16,4,,,,,,,,,,,,0.6439524002288204,0.999853602647124
1864,296,nonlinear_oscillator,253,coupled_map_lattice,0,0,0.1724,0.3798,1.0,0.74,1.0,0.9,0.1980156075813918,10,0.9513094524758682,0.9605814058587616,0.9109704913298672,0.0336650751876584,0.0,0,0,0,10,,,,,,,,,,,,0.8666148393286885,0.9513094524758682
1865,379,gray_scott,52,kuramoto,3,3,0.9202,0.7595,1.0,1.0,1.0,1.0,0.7016327755237995,0,0.999999995416294,0.9994168792517296,0.972730765555902,0.0101193376696454,0.0,0,0,14,14,,,,,,,,,,,,0.9727307610971901,0.999999995416294
1866,373,kuramoto,301,nonlinear_oscillator,3,0,0.6868,0.31,1.0,0.0,1.0,1.0,0.3338547855946198,30,0.9999309817995736,0.9583820201343496,0.861546289505692,0.0188177794138363,0.0,0,0,14,10,,,,,,,,,,,,0.8614868271312063,0.9999309817995736
1867,363,kuramoto,114,gray_scott,0,3,0.2686,0.8,1.0,1.0,1.0,0.6667,0.2013199149709448,89,0.2752712209429128,0.5896497836023182,0.5369786603050939,0.1416251448083589,0.0,0,0,7,12,,,,,,,,,,,,0.14781477144247282,0.2752712209429128
1868,433,nonlinear_oscillator,159,nonlinear_oscillator,0,0,0.1724,0.21,0.0,0.0,0.9667,1.0,0.6799897990510544,200,0.301009585147086,0.561561597820493,0.9735347682519124,0.0124406823435043,0.0,0,0,1,6,,,,,,,,,,,,0.29304329671777263,0.301009585147086
1869,253,branching,236,branching,3,0,0.5797,0.3333,0.85,0.0,1.0,1.0,0.6715134080470283,7,0.9999519355733536,0.9899161363076228,0.8970965667757015,0.0157988971974381,0.0,0,0,15,11,,,,,,,,,,,,0.8970534483435729,0.9999519355733536
1870,463,nonlinear_oscillator,494,nonlinear_oscillator,0,0,0.1175,0.1325,0.0,0.0,1.0,1.0,0.4528810493827851,200,0.5708627840051758,0.5272089179268814,0.9931661187067564,0.0088738977683375,0.0,0,0,0,0,,,,,,,,,,,,0.5669615755045538,0.5708627840051758
1871,485,kuramoto,62,branching,3,3,0.6351,0.5984,1.0,0.9,1.0,1.0,0.5006347998024319,13,0.9999997302841986,0.9790931506596832,0.9834747217179592,0.001175882686608,0.0,0,0,13,13,,,,,,,,,,,,0.9834744564592866,0.9999997302841986
1872,342,nonlinear_oscillator,347,gray_scott,0,3,0.1025,0.796,1.0,1.0,1.0,1.0,0.6968667235358249,15,0.9999999988967726,0.9654517728655754,0.4699049197627243,0.1315256389126713,0.0,0,0,0,14,,,,,,,,,,,,0.4699049192443123,0.9999999988967726
1873,79,nonlinear_oscillator,236,nonlinear_oscillator,0,0,0.1125,0.1375,1.0,0.0,1.0,1.0,0.5060256096489623,0,0.9998876226806678,0.9994066221257936,0.9969029725774854,0.0538050519878312,0.0,0,0,0,0,,,,,,,,,,,,0.9967909432937928,0.9998876226806678
1874,353,branching,19,population,0,0,0.5294,0.35,0.08,0.64,1.0,0.7667,0.653255860490392,91,0.8364350190375355,0.6665684418078655,0.6071916325466694,0.0287090968465349,0.0,0,0,13,9,,,,,,,,,,,,0.5078763447286057,0.8364350190375355
1875,201,gray_scott,464,branching,3,0,1.0,0.2667,1.0,0.0,1.0,1.0,0.7105224397642078,0,0.9999885561870216,0.9970104361589714,0.3906971329502632,0.0613842158964781,0.0,0,0,16,8,,,,,,,,,,,,0.3906926618853425,0.9999885561870216
