depth,sector,condition,rg_similarity,quantization_coherence,discrete_state_persistence,transition_boundary_stability,recursive_quantization_alignment,attractor_discretization_strength,discrete_regime_gain,classification
8,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
20,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
40,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
48,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
64,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
80,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
96,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
128,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
160,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
192,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
256,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
320,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
512,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
768,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1024,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1536,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2048,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
3072,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4096,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6144,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8192,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12288,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16384,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24576,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32768,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
65536,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
131072,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
262144,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
524288,P-A-N,DiscreteAttractorEmergence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1048576,P-A-N,DiscreteAttractorEmergence,0.9336,0.9474,0.94,0.9018,0.905,0.9062,0.9153,QUANTIZATION-STABLE
2097152,P-A-N,DiscreteAttractorEmergence,0.8567,0.8368,0.8209,0.8324,0.8139,0.8099,0.8239,QUANTIZATION-BOUNDED
1,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
20,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
40,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
48,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
64,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
80,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
96,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
128,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
160,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
192,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
256,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
320,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
512,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
768,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1024,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1536,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2048,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
3072,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4096,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6144,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8192,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12288,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16384,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24576,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32768,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
65536,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
131072,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
262144,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
524288,P-A-N,RecursiveThresholdQuantization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1048576,P-A-N,RecursiveThresholdQuantization,0.96,0.9177,0.9288,0.93,0.9145,0.9015,0.9225,QUANTIZATION-STABLE
2097152,P-A-N,RecursiveThresholdQuantization,0.8523,0.8281,0.8435,0.8423,0.8329,0.8116,0.8176,QUANTIZATION-BOUNDED
1,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
20,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
40,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
48,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
64,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
80,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
96,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
128,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
160,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
192,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
256,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
320,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
512,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
768,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1024,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1536,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2048,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
3072,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4096,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6144,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8192,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12288,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16384,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24576,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32768,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
65536,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
131072,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
262144,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
524288,P-A-N,StabilizationStateDiscretization,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1048576,P-A-N,StabilizationStateDiscretization,0.9322,0.9448,0.94,0.9154,0.9138,0.91,0.8982,QUANTIZATION-STABLE
2097152,P-A-N,StabilizationStateDiscretization,0.8457,0.8589,0.8426,0.8348,0.8072,0.7975,0.8148,QUANTIZATION-BOUNDED
1,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
20,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
40,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
48,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
64,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
80,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
96,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
128,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
160,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
192,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
256,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
320,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
512,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
768,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1024,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1536,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2048,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
3072,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4096,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6144,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8192,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12288,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16384,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24576,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32768,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
65536,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
131072,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
262144,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
524288,P-A-N,QuantizedPropagationPersistence,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1048576,P-A-N,QuantizedPropagationPersistence,0.9474,0.9493,0.9271,0.9244,0.92,0.91,0.9217,QUANTIZATION-STABLE
2097152,P-A-N,QuantizedPropagationPersistence,0.8514,0.8404,0.8261,0.8233,0.8366,0.7985,0.842,QUANTIZATION-BOUNDED
1,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
20,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
40,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
48,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
64,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
80,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
96,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
128,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
160,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
192,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
256,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
320,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
512,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
768,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1024,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1536,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2048,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
3072,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4096,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6144,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8192,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12288,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16384,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24576,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32768,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
65536,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
131072,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
262144,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
524288,P-A-N,RecursiveTransitionBoundaryMapping,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
1048576,P-A-N,RecursiveTransitionBoundaryMapping,0.943,0.9261,0.9337,0.93,0.8941,0.8927,0.93,QUANTIZATION-STABLE
2097152,P-A-N,RecursiveTransitionBoundaryMapping,0.8299,0.8337,0.8256,0.8282,0.8026,0.8244,0.8498,QUANTIZATION-BOUNDED
1,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
2,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
4,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
6,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
8,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
12,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
16,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
20,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
24,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
32,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
40,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
48,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
64,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
80,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
96,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
128,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
160,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
192,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
256,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
320,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
512,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
768,P-A-N,DiscreteConservationStructure,0.96,0.96,0.94,0.93,0.92,0.91,0.93,QUANTIZATION-STABLE
