universe_id,detector,depth
2649,constraint_B1_growth_rate,8
2649,constraint_B2_reachable,25
2649,constraint_B3_entropy,25
2649,constraint_B4_transition_freedom,17
2649,constraint_B5_possibility_elim,17
2650,constraint_B1_growth_rate,8
2650,constraint_B2_reachable,25
2650,constraint_B3_entropy,25
2650,constraint_B4_transition_freedom,17
2650,constraint_B5_possibility_elim,17
2651,constraint_B1_growth_rate,8
2651,constraint_B2_reachable,25
2651,constraint_B3_entropy,25
2651,constraint_B5_possibility_elim,17
2652,constraint_B1_growth_rate,8
2652,constraint_B2_reachable,25
2652,constraint_B3_entropy,25
2652,constraint_B4_transition_freedom,17
2652,constraint_B5_possibility_elim,17
2653,constraint_B1_growth_rate,8
2653,constraint_B2_reachable,25
2653,constraint_B3_entropy,25
2653,constraint_B4_transition_freedom,17
2653,constraint_B5_possibility_elim,17
2654,constraint_B1_growth_rate,8
2654,constraint_B2_reachable,25
2654,constraint_B3_entropy,25
2654,constraint_B4_transition_freedom,17
2654,constraint_B5_possibility_elim,17
2655,constraint_B1_growth_rate,8
2655,constraint_B2_reachable,25
2655,constraint_B3_entropy,25
2655,constraint_B5_possibility_elim,17
2655,constraint_B10_elimination_rate,17
2656,constraint_B1_growth_rate,8
2656,constraint_B2_reachable,25
2656,constraint_B3_entropy,25
2656,constraint_B4_transition_freedom,17
2656,constraint_B5_possibility_elim,17
2657,constraint_B1_growth_rate,8
2657,constraint_B2_reachable,25
2657,constraint_B3_entropy,25
2657,constraint_B4_transition_freedom,17
2657,constraint_B5_possibility_elim,17
2658,constraint_B1_growth_rate,8
2658,constraint_B2_reachable,25
2658,constraint_B3_entropy,25
2658,constraint_B4_transition_freedom,17
2658,constraint_B5_possibility_elim,17
2659,constraint_B1_growth_rate,8
2659,constraint_B2_reachable,25
2659,constraint_B3_entropy,25
2659,constraint_B4_transition_freedom,17
2659,constraint_B5_possibility_elim,17
2660,constraint_B1_growth_rate,8
2660,constraint_B2_reachable,25
2660,constraint_B3_entropy,25
2660,constraint_B4_transition_freedom,17
2660,constraint_B5_possibility_elim,17
2661,constraint_B1_growth_rate,8
2661,constraint_B2_reachable,25
2661,constraint_B3_entropy,25
2661,constraint_B4_transition_freedom,17
2661,constraint_B5_possibility_elim,17
2662,constraint_B1_growth_rate,8
2662,constraint_B2_reachable,25
2662,constraint_B3_entropy,25
2662,constraint_B4_transition_freedom,17
2662,constraint_B5_possibility_elim,17
2663,constraint_B1_growth_rate,8
2663,constraint_B2_reachable,25
2663,constraint_B3_entropy,25
2663,constraint_B5_possibility_elim,17
2663,constraint_B10_elimination_rate,17
2664,constraint_B1_growth_rate,8
2664,constraint_B2_reachable,25
2664,constraint_B3_entropy,25
2664,constraint_B4_transition_freedom,17
2664,constraint_B5_possibility_elim,17
2664,constraint_B10_elimination_rate,17
2665,constraint_B1_growth_rate,8
2665,constraint_B2_reachable,25
2665,constraint_B3_entropy,25
2665,constraint_B4_transition_freedom,17
2665,constraint_B5_possibility_elim,17
2666,constraint_B1_growth_rate,8
2666,constraint_B2_reachable,25
2666,constraint_B3_entropy,25
2666,constraint_B4_transition_freedom,17
2666,constraint_B5_possibility_elim,17
2667,constraint_B1_growth_rate,8
2667,constraint_B2_reachable,25
2667,constraint_B3_entropy,25
2667,constraint_B4_transition_freedom,17
2667,constraint_B5_possibility_elim,17
2668,constraint_B1_growth_rate,8
2668,constraint_B2_reachable,25
2668,constraint_B3_entropy,25
2668,constraint_B4_transition_freedom,17
2668,constraint_B5_possibility_elim,17
2669,constraint_B1_growth_rate,8
2669,constraint_B2_reachable,25
2669,constraint_B3_entropy,25
2669,constraint_B4_transition_freedom,17
2669,constraint_B5_possibility_elim,17
2670,constraint_B1_growth_rate,8
2670,constraint_B2_reachable,25
2670,constraint_B3_entropy,25
2670,constraint_B4_transition_freedom,17
2670,constraint_B5_possibility_elim,17
2671,constraint_B1_growth_rate,8
2671,constraint_B2_reachable,25
2671,constraint_B3_entropy,25
2671,constraint_B4_transition_freedom,17
2671,constraint_B5_possibility_elim,17
2672,constraint_B1_growth_rate,8
2672,constraint_B2_reachable,25
2672,constraint_B3_entropy,25
2672,constraint_B4_transition_freedom,17
2672,constraint_B5_possibility_elim,17
2673,constraint_B1_growth_rate,8
2673,constraint_B2_reachable,25
2673,constraint_B3_entropy,25
2673,constraint_B4_transition_freedom,17
2673,constraint_B5_possibility_elim,17
2674,constraint_B1_growth_rate,8
2674,constraint_B2_reachable,25
2674,constraint_B3_entropy,25
2674,constraint_B4_transition_freedom,17
2674,constraint_B5_possibility_elim,17
2675,constraint_B1_growth_rate,8
2675,constraint_B2_reachable,25
2675,constraint_B3_entropy,25
2675,constraint_B4_transition_freedom,17
2675,constraint_B5_possibility_elim,17
2676,constraint_B1_growth_rate,8
2676,constraint_B2_reachable,25
2676,constraint_B3_entropy,25
2676,constraint_B4_transition_freedom,17
2676,constraint_B5_possibility_elim,17
2677,constraint_B1_growth_rate,8
2677,constraint_B2_reachable,25
2677,constraint_B3_entropy,25
2677,constraint_B4_transition_freedom,17
2677,constraint_B5_possibility_elim,17
2678,constraint_B1_growth_rate,8
2678,constraint_B2_reachable,25
2678,constraint_B3_entropy,25
2678,constraint_B4_transition_freedom,17
2678,constraint_B5_possibility_elim,17
2679,constraint_B1_growth_rate,8
2679,constraint_B2_reachable,25
2679,constraint_B3_entropy,25
2679,constraint_B4_transition_freedom,17
2679,constraint_B5_possibility_elim,17
2679,constraint_B10_elimination_rate,17
2680,constraint_B1_growth_rate,8
2680,constraint_B2_reachable,25
2680,constraint_B3_entropy,25
2680,constraint_B4_transition_freedom,17
2680,constraint_B5_possibility_elim,17
2680,constraint_B10_elimination_rate,17
2681,constraint_B1_growth_rate,8
2681,constraint_B2_reachable,25
2681,constraint_B3_entropy,25
2681,constraint_B4_transition_freedom,17
2681,constraint_B5_possibility_elim,17
2682,constraint_B1_growth_rate,8
2682,constraint_B2_reachable,25
2682,constraint_B3_entropy,25
2682,constraint_B4_transition_freedom,17
2682,constraint_B5_possibility_elim,17
2683,constraint_B1_growth_rate,8
2683,constraint_B2_reachable,25
2683,constraint_B3_entropy,25
2683,constraint_B4_transition_freedom,17
2683,constraint_B5_possibility_elim,17
2684,constraint_B1_growth_rate,8
2684,constraint_B2_reachable,25
2684,constraint_B3_entropy,25
2684,constraint_B4_transition_freedom,17
2684,constraint_B5_possibility_elim,17
2685,constraint_B1_growth_rate,8
2685,constraint_B2_reachable,25
2685,constraint_B3_entropy,25
2685,constraint_B4_transition_freedom,17
2685,constraint_B5_possibility_elim,17
2686,constraint_B1_growth_rate,8
2686,constraint_B2_reachable,25
2686,constraint_B3_entropy,25
2686,constraint_B4_transition_freedom,17
2686,constraint_B5_possibility_elim,17
2687,constraint_B1_growth_rate,8
2687,constraint_B2_reachable,25
2687,constraint_B3_entropy,25
2687,constraint_B4_transition_freedom,17
2687,constraint_B5_possibility_elim,17
2688,constraint_B1_growth_rate,8
2688,constraint_B2_reachable,25
2688,constraint_B3_entropy,25
2688,constraint_B4_transition_freedom,17
2688,constraint_B5_possibility_elim,17
2689,constraint_B1_growth_rate,8
2689,constraint_B2_reachable,25
2689,constraint_B3_entropy,25
2689,constraint_B5_possibility_elim,17
2690,constraint_B1_growth_rate,8
2690,constraint_B2_reachable,25
2690,constraint_B3_entropy,25
2690,constraint_B4_transition_freedom,17
2690,constraint_B5_possibility_elim,17
2691,constraint_B1_growth_rate,8
2691,constraint_B2_reachable,25
2691,constraint_B3_entropy,25
2691,constraint_B4_transition_freedom,17
2691,constraint_B5_possibility_elim,17
2692,constraint_B1_growth_rate,8
2692,constraint_B2_reachable,25
2692,constraint_B3_entropy,25
2692,constraint_B4_transition_freedom,17
2692,constraint_B5_possibility_elim,17
2693,constraint_B1_growth_rate,8
2693,constraint_B2_reachable,25
2693,constraint_B3_entropy,25
2693,constraint_B4_transition_freedom,17
2693,constraint_B5_possibility_elim,17
2694,constraint_B1_growth_rate,8
2694,constraint_B2_reachable,25
2694,constraint_B3_entropy,25
2694,constraint_B4_transition_freedom,17
2694,constraint_B5_possibility_elim,17
2695,constraint_B1_growth_rate,8
2695,constraint_B2_reachable,25
2695,constraint_B3_entropy,25
2695,constraint_B4_transition_freedom,17
2695,constraint_B5_possibility_elim,17
2696,constraint_B1_growth_rate,8
2696,constraint_B2_reachable,25
2696,constraint_B3_entropy,25
2696,constraint_B4_transition_freedom,17
2696,constraint_B5_possibility_elim,17
2697,constraint_B1_growth_rate,8
2697,constraint_B2_reachable,25
2697,constraint_B3_entropy,25
2697,constraint_B4_transition_freedom,17
2697,constraint_B5_possibility_elim,17
2698,constraint_B1_growth_rate,8
2698,constraint_B2_reachable,25
2698,constraint_B3_entropy,25
2698,constraint_B4_transition_freedom,17
2698,constraint_B5_possibility_elim,17
2699,constraint_B1_growth_rate,8
2699,constraint_B2_reachable,25
2699,constraint_B3_entropy,25
2699,constraint_B4_transition_freedom,17
2699,constraint_B5_possibility_elim,17
2700,constraint_B1_growth_rate,8
2700,constraint_B2_reachable,25
2700,constraint_B3_entropy,25
2700,constraint_B4_transition_freedom,17
2700,constraint_B5_possibility_elim,17
2701,constraint_B1_growth_rate,8
2701,constraint_B2_reachable,25
2701,constraint_B3_entropy,25
2701,constraint_B4_transition_freedom,17
2701,constraint_B5_possibility_elim,17
2702,constraint_B1_growth_rate,8
2702,constraint_B2_reachable,25
2702,constraint_B3_entropy,25
2702,constraint_B4_transition_freedom,17
2702,constraint_B5_possibility_elim,17
2703,constraint_B1_growth_rate,8
2703,constraint_B2_reachable,25
2703,constraint_B3_entropy,25
2703,constraint_B4_transition_freedom,17
2703,constraint_B5_possibility_elim,17
2704,constraint_B1_growth_rate,8
2704,constraint_B2_reachable,25
2704,constraint_B3_entropy,25
2704,constraint_B4_transition_freedom,17
2704,constraint_B5_possibility_elim,17
2705,constraint_B1_growth_rate,8
2705,constraint_B2_reachable,25
2705,constraint_B3_entropy,25
2705,constraint_B4_transition_freedom,17
2705,constraint_B5_possibility_elim,17
2706,constraint_B1_growth_rate,8
2706,constraint_B2_reachable,25
2706,constraint_B3_entropy,25
2706,constraint_B4_transition_freedom,17
2706,constraint_B5_possibility_elim,17
2707,constraint_B1_growth_rate,8
2707,constraint_B2_reachable,25
2707,constraint_B3_entropy,25
2707,constraint_B4_transition_freedom,17
2707,constraint_B5_possibility_elim,17
2708,constraint_B1_growth_rate,8
2708,constraint_B2_reachable,25
2708,constraint_B3_entropy,25
2708,constraint_B4_transition_freedom,17
2708,constraint_B5_possibility_elim,17
2708,constraint_B10_elimination_rate,17
2709,constraint_B1_growth_rate,8
2709,constraint_B2_reachable,25
2709,constraint_B3_entropy,25
2709,constraint_B4_transition_freedom,17
2709,constraint_B5_possibility_elim,17
2710,constraint_B1_growth_rate,8
2710,constraint_B2_reachable,25
2710,constraint_B3_entropy,25
2710,constraint_B4_transition_freedom,17
2710,constraint_B5_possibility_elim,17
2711,constraint_B1_growth_rate,8
2711,constraint_B2_reachable,25
2711,constraint_B3_entropy,25
2711,constraint_B4_transition_freedom,17
2711,constraint_B5_possibility_elim,17
2712,constraint_B1_growth_rate,8
2712,constraint_B2_reachable,25
2712,constraint_B3_entropy,25
2712,constraint_B4_transition_freedom,17
2712,constraint_B5_possibility_elim,17
2713,constraint_B1_growth_rate,8
2713,constraint_B2_reachable,25
2713,constraint_B3_entropy,25
2713,constraint_B4_transition_freedom,17
2713,constraint_B5_possibility_elim,17
2714,constraint_B1_growth_rate,8
2714,constraint_B2_reachable,25
2714,constraint_B3_entropy,25
2714,constraint_B4_transition_freedom,17
2714,constraint_B5_possibility_elim,17
2715,constraint_B1_growth_rate,8
2715,constraint_B2_reachable,25
2715,constraint_B3_entropy,25
2715,constraint_B4_transition_freedom,17
2715,constraint_B5_possibility_elim,17
2716,constraint_B1_growth_rate,8
2716,constraint_B2_reachable,25
2716,constraint_B3_entropy,25
2716,constraint_B4_transition_freedom,17
2716,constraint_B5_possibility_elim,17
2717,constraint_B1_growth_rate,8
2717,constraint_B2_reachable,25
2717,constraint_B3_entropy,25
2717,constraint_B5_possibility_elim,17
2718,constraint_B1_growth_rate,8
2718,constraint_B2_reachable,25
2718,constraint_B3_entropy,25
2718,constraint_B5_possibility_elim,17
2718,constraint_B10_elimination_rate,17
2719,constraint_B1_growth_rate,8
2719,constraint_B2_reachable,25
2719,constraint_B3_entropy,25
2719,constraint_B4_transition_freedom,17
2719,constraint_B5_possibility_elim,17
2720,constraint_B1_growth_rate,8
2720,constraint_B2_reachable,25
2720,constraint_B3_entropy,25
2720,constraint_B4_transition_freedom,17
2720,constraint_B5_possibility_elim,17
2721,constraint_B1_growth_rate,8
2721,constraint_B2_reachable,25
2721,constraint_B3_entropy,25
2721,constraint_B4_transition_freedom,17
2721,constraint_B5_possibility_elim,17
2722,constraint_B1_growth_rate,8
2722,constraint_B2_reachable,25
2722,constraint_B3_entropy,25
2722,constraint_B4_transition_freedom,17
2722,constraint_B5_possibility_elim,17
2723,constraint_B1_growth_rate,8
2723,constraint_B2_reachable,25
2723,constraint_B3_entropy,25
2723,constraint_B4_transition_freedom,17
2723,constraint_B5_possibility_elim,17
2724,constraint_B1_growth_rate,8
2724,constraint_B2_reachable,25
2724,constraint_B3_entropy,25
2724,constraint_B4_transition_freedom,17
2724,constraint_B5_possibility_elim,17
2725,constraint_B1_growth_rate,8
2725,constraint_B2_reachable,25
2725,constraint_B3_entropy,25
2725,constraint_B4_transition_freedom,17
2725,constraint_B5_possibility_elim,17
2726,constraint_B1_growth_rate,8
2726,constraint_B2_reachable,25
2726,constraint_B3_entropy,25
2726,constraint_B4_transition_freedom,17
2726,constraint_B5_possibility_elim,17
2727,constraint_B1_growth_rate,8
2727,constraint_B2_reachable,25
2727,constraint_B3_entropy,25
2727,constraint_B4_transition_freedom,17
2727,constraint_B5_possibility_elim,17
2728,constraint_B1_growth_rate,8
2728,constraint_B2_reachable,25
2728,constraint_B3_entropy,25
2728,constraint_B4_transition_freedom,17
2728,constraint_B5_possibility_elim,17
2728,constraint_B10_elimination_rate,17
2729,constraint_B1_growth_rate,8
2729,constraint_B2_reachable,25
2729,constraint_B3_entropy,25
2729,constraint_B4_transition_freedom,17
2729,constraint_B5_possibility_elim,17
2730,constraint_B1_growth_rate,8
2730,constraint_B2_reachable,25
2730,constraint_B3_entropy,25
2730,constraint_B4_transition_freedom,17
2730,constraint_B5_possibility_elim,17
2731,constraint_B1_growth_rate,8
2731,constraint_B2_reachable,25
2731,constraint_B3_entropy,25
2731,constraint_B4_transition_freedom,17
2731,constraint_B5_possibility_elim,17
2732,constraint_B1_growth_rate,8
2732,constraint_B2_reachable,25
2732,constraint_B3_entropy,25
2732,constraint_B4_transition_freedom,17
2732,constraint_B5_possibility_elim,17
2733,constraint_B1_growth_rate,8
2733,constraint_B2_reachable,25
2733,constraint_B3_entropy,25
2733,constraint_B4_transition_freedom,17
2733,constraint_B5_possibility_elim,17
2734,constraint_B1_growth_rate,8
2734,constraint_B2_reachable,25
2734,constraint_B3_entropy,25
2734,constraint_B4_transition_freedom,17
2734,constraint_B5_possibility_elim,17
2735,constraint_B1_growth_rate,8
2735,constraint_B2_reachable,25
2735,constraint_B3_entropy,25
2735,constraint_B4_transition_freedom,17
2735,constraint_B5_possibility_elim,17
2736,constraint_B1_growth_rate,8
2736,constraint_B2_reachable,25
2736,constraint_B3_entropy,25
2736,constraint_B4_transition_freedom,17
2736,constraint_B5_possibility_elim,17
2736,constraint_B10_elimination_rate,17
2737,constraint_B1_growth_rate,8
2737,constraint_B2_reachable,25
2737,constraint_B3_entropy,25
2737,constraint_B4_transition_freedom,17
2737,constraint_B5_possibility_elim,17
2738,constraint_B1_growth_rate,8
2738,constraint_B2_reachable,25
2738,constraint_B3_entropy,25
2738,constraint_B4_transition_freedom,17
2738,constraint_B5_possibility_elim,17
2739,constraint_B1_growth_rate,8
2739,constraint_B2_reachable,25
2739,constraint_B3_entropy,25
2739,constraint_B4_transition_freedom,17
2739,constraint_B5_possibility_elim,17
2740,constraint_B1_growth_rate,8
2740,constraint_B2_reachable,25
2740,constraint_B3_entropy,25
2740,constraint_B4_transition_freedom,17
2740,constraint_B5_possibility_elim,17
2741,constraint_B1_growth_rate,8
2741,constraint_B2_reachable,25
2741,constraint_B3_entropy,25
2741,constraint_B4_transition_freedom,17
2741,constraint_B5_possibility_elim,17
2742,constraint_B1_growth_rate,8
2742,constraint_B2_reachable,25
2742,constraint_B3_entropy,25
2742,constraint_B4_transition_freedom,17
2742,constraint_B5_possibility_elim,17
2743,constraint_B1_growth_rate,8
2743,constraint_B2_reachable,25
2743,constraint_B3_entropy,25
2743,constraint_B4_transition_freedom,17
2743,constraint_B5_possibility_elim,17
2744,constraint_B1_growth_rate,8
2744,constraint_B2_reachable,25
2744,constraint_B3_entropy,25
2744,constraint_B4_transition_freedom,17
2744,constraint_B5_possibility_elim,17
2745,constraint_B1_growth_rate,8
2745,constraint_B2_reachable,25
2745,constraint_B3_entropy,25
2745,constraint_B4_transition_freedom,17
2745,constraint_B5_possibility_elim,17
2746,constraint_B1_growth_rate,8
2746,constraint_B2_reachable,25
2746,constraint_B3_entropy,25
2746,constraint_B5_possibility_elim,17
