depth,sector,condition,emergence_survival_fraction,operator_necessity_index,collapse_depth,hierarchy_preservation_rate,recursive_coherence_loss,phase_dependency_score,minimal_operator_sufficiency,efficacy,emergence_value,classification
192,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
256,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
320,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
512,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
768,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
1024,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
1536,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
2048,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
3072,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
4096,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
6144,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
8192,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
12288,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
16384,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
24576,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5076,ABLATION-DEGRADING
32768,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5075,ABLATION-DEGRADING
65536,Neutral,PNOnly,0.5306,0.35,0.0,1.0,0.4694,0.1857,0.4225,0.65,0.5074,ABLATION-DEGRADING
131072,Neutral,PNOnly,0.5307,0.35,0.0,1.0,0.4693,0.1857,0.4225,0.65,0.5072,ABLATION-DEGRADING
262144,Neutral,PNOnly,0.5307,0.35,0.0,1.0,0.4693,0.1857,0.4225,0.65,0.5067,ABLATION-DEGRADING
524288,Neutral,PNOnly,0.5307,0.35,0.0,1.0,0.4693,0.1858,0.4225,0.65,0.5057,ABLATION-DEGRADING
1048576,Neutral,PNOnly,0.5308,0.35,0.0,1.0,0.4692,0.1858,0.4225,0.65,0.5037,ABLATION-DEGRADING
2097152,Neutral,PNOnly,0.531,0.35,0.0,1.0,0.469,0.1859,0.4225,0.65,0.4999,ABLATION-DEGRADING
4194304,Neutral,PNOnly,0.5314,0.35,0.0,1.0,0.4686,0.186,0.4225,0.65,0.4923,ABLATION-DEGRADING
8388608,Neutral,PNOnly,0.5323,0.35,0.0,1.0,0.4677,0.1863,0.4225,0.65,0.4779,ABLATION-DEGRADING
16777216,Neutral,PNOnly,0.5339,0.35,0.0,1.0,0.4661,0.1869,0.4225,0.65,0.4516,ABLATION-DEGRADING
33554432,Neutral,PNOnly,0.5371,0.35,0.0,1.0,0.4629,0.188,0.4225,0.65,0.4072,ABLATION-DEGRADING
1,Neutral,ANOnly,0.4765,0.4,1.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
2,Neutral,ANOnly,0.4765,0.4,2.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
4,Neutral,ANOnly,0.4765,0.4,4.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
6,Neutral,ANOnly,0.4765,0.4,6.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
8,Neutral,ANOnly,0.4765,0.4,8.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
12,Neutral,ANOnly,0.4765,0.4,12.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
16,Neutral,ANOnly,0.4765,0.4,16.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
20,Neutral,ANOnly,0.4765,0.4,20.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
24,Neutral,ANOnly,0.4765,0.4,24.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
32,Neutral,ANOnly,0.4765,0.4,32.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
40,Neutral,ANOnly,0.4765,0.4,40.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
48,Neutral,ANOnly,0.4765,0.4,48.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
64,Neutral,ANOnly,0.4765,0.4,64.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
80,Neutral,ANOnly,0.4765,0.4,80.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
96,Neutral,ANOnly,0.4765,0.4,96.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
128,Neutral,ANOnly,0.4765,0.4,128.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
160,Neutral,ANOnly,0.4765,0.4,160.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
192,Neutral,ANOnly,0.4765,0.4,192.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
256,Neutral,ANOnly,0.4765,0.4,256.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
320,Neutral,ANOnly,0.4765,0.4,320.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
512,Neutral,ANOnly,0.4765,0.4,512.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
768,Neutral,ANOnly,0.4765,0.4,768.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
1024,Neutral,ANOnly,0.4765,0.4,1024.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
1536,Neutral,ANOnly,0.4765,0.4,1536.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
2048,Neutral,ANOnly,0.4765,0.4,2048.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
3072,Neutral,ANOnly,0.4765,0.4,3072.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
4096,Neutral,ANOnly,0.4765,0.4,4096.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
6144,Neutral,ANOnly,0.4765,0.4,6144.0,1.0,0.5235,0.1906,0.36,0.6,0.4559,ABLATION-DEGRADING
8192,Neutral,ANOnly,0.4765,0.4,8192.0,1.0,0.5235,0.1906,0.36,0.6,0.4558,ABLATION-DEGRADING
12288,Neutral,ANOnly,0.4765,0.4,12288.0,1.0,0.5235,0.1906,0.36,0.6,0.4558,ABLATION-DEGRADING
16384,Neutral,ANOnly,0.4765,0.4,16384.0,1.0,0.5235,0.1906,0.36,0.6,0.4558,ABLATION-DEGRADING
24576,Neutral,ANOnly,0.4765,0.4,24576.0,1.0,0.5235,0.1906,0.36,0.6,0.4558,ABLATION-DEGRADING
32768,Neutral,ANOnly,0.4765,0.4,32768.0,1.0,0.5235,0.1906,0.36,0.6,0.4558,ABLATION-DEGRADING
65536,Neutral,ANOnly,0.4765,0.4,65536.0,1.0,0.5235,0.1906,0.36,0.6,0.4557,ABLATION-DEGRADING
131072,Neutral,ANOnly,0.4765,0.4,131072.0,1.0,0.5235,0.1906,0.36,0.6,0.4554,ABLATION-DEGRADING
262144,Neutral,ANOnly,0.4766,0.4,262144.0,1.0,0.5234,0.1906,0.36,0.6,0.455,ABLATION-DEGRADING
524288,Neutral,ANOnly,0.4766,0.4,524288.0,1.0,0.5234,0.1906,0.36,0.6,0.4541,ABLATION-DEGRADING
1048576,Neutral,ANOnly,0.4767,0.4,1048576.0,1.0,0.5233,0.1907,0.36,0.6,0.4524,ABLATION-DEGRADING
2097152,Neutral,ANOnly,0.477,0.4,2097152.0,1.0,0.523,0.1908,0.36,0.6,0.449,ABLATION-DEGRADING
4194304,Neutral,ANOnly,0.4774,0.4,4194304.0,1.0,0.5226,0.191,0.36,0.6,0.4423,ABLATION-DEGRADING
8388608,Neutral,ANOnly,0.4783,0.4,8388608.0,1.0,0.5217,0.1913,0.36,0.6,0.4295,ABLATION-DEGRADING
16777216,Neutral,ANOnly,0.4802,0.4,16777216.0,1.0,0.5198,0.1921,0.36,0.6,0.4061,ABLATION-DEGRADING
33554432,Neutral,ANOnly,0.4838,0.4,33554432.0,1.0,0.5162,0.1935,0.36,0.6,0.3667,ABLATION-DEGRADING
1,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
2,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
4,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
6,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
8,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
12,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
16,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
20,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
24,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
32,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
40,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
48,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
64,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
80,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
96,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
128,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
160,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
192,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
256,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
320,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
512,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
768,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
1024,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
1536,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
2048,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
3072,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
4096,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
6144,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6749,ABLATION-BOUNDED
8192,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6748,ABLATION-BOUNDED
12288,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6748,ABLATION-BOUNDED
16384,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6748,ABLATION-BOUNDED
24576,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6748,ABLATION-BOUNDED
32768,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6747,ABLATION-BOUNDED
65536,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6745,ABLATION-BOUNDED
131072,Neutral,WeakenedP,0.7054,0.2,0.0,1.0,0.2946,0.1411,0.64,0.8,0.6742,ABLATION-BOUNDED
262144,Neutral,WeakenedP,0.7055,0.2,0.0,1.0,0.2945,0.1411,0.64,0.8,0.6735,ABLATION-BOUNDED
524288,Neutral,WeakenedP,0.7055,0.2,0.0,1.0,0.2945,0.1411,0.64,0.8,0.6722,ABLATION-BOUNDED
1048576,Neutral,WeakenedP,0.7055,0.2,0.0,1.0,0.2945,0.1411,0.64,0.8,0.6695,ABLATION-BOUNDED
2097152,Neutral,WeakenedP,0.7057,0.2,0.0,1.0,0.2943,0.1411,0.64,0.8,0.6642,ABLATION-BOUNDED
4194304,Neutral,WeakenedP,0.7059,0.2,0.0,1.0,0.2941,0.1412,0.64,0.8,0.6539,ABLATION-BOUNDED
8388608,Neutral,WeakenedP,0.7064,0.2,0.0,1.0,0.2936,0.1413,0.64,0.8,0.6342,ABLATION-BOUNDED
16777216,Neutral,WeakenedP,0.7074,0.2,0.0,1.0,0.2926,0.1415,0.64,0.8,0.5983,ABLATION-BOUNDED
33554432,Neutral,WeakenedP,0.7093,0.2,0.0,1.0,0.2907,0.1419,0.64,0.8,0.5377,ABLATION-BOUNDED
1,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
2,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
4,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
6,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
8,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
12,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
16,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
20,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
24,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
32,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
40,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
48,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
64,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
80,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
96,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
128,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
160,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
192,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
256,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
320,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
512,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
768,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
1024,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
1536,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
2048,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
3072,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
4096,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
6144,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
8192,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7044,ABLATION-BOUNDED
12288,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7043,ABLATION-BOUNDED
16384,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7043,ABLATION-BOUNDED
24576,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1288,0.6806,0.825,0.7043,ABLATION-BOUNDED
32768,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1289,0.6806,0.825,0.7042,ABLATION-BOUNDED
65536,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1289,0.6806,0.825,0.704,ABLATION-BOUNDED
131072,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1289,0.6806,0.825,0.7037,ABLATION-BOUNDED
262144,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1289,0.6806,0.825,0.703,ABLATION-BOUNDED
524288,Neutral,WeakenedA,0.7363,0.175,0.0,1.0,0.2637,0.1289,0.6806,0.825,0.7016,ABLATION-BOUNDED
1048576,Neutral,WeakenedA,0.7364,0.175,0.0,1.0,0.2636,0.1289,0.6806,0.825,0.6988,ABLATION-BOUNDED
2097152,Neutral,WeakenedA,0.7365,0.175,0.0,1.0,0.2635,0.1289,0.6806,0.825,0.6932,ABLATION-BOUNDED
4194304,Neutral,WeakenedA,0.7367,0.175,0.0,1.0,0.2633,0.1289,0.6806,0.825,0.6824,ABLATION-BOUNDED
8388608,Neutral,WeakenedA,0.7371,0.175,0.0,1.0,0.2629,0.129,0.6806,0.825,0.6618,ABLATION-BOUNDED
16777216,Neutral,WeakenedA,0.738,0.175,0.0,1.0,0.262,0.1291,0.6806,0.825,0.6242,ABLATION-BOUNDED
33554432,Neutral,WeakenedA,0.7397,0.175,0.0,1.0,0.2603,0.1295,0.6806,0.825,0.5607,ABLATION-BOUNDED
1,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
2,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
4,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
6,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
8,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
12,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
16,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
20,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
24,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
32,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
40,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
48,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
64,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
80,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
96,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
128,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
160,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
192,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
256,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
320,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
512,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
768,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
1024,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
1536,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
2048,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
3072,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
4096,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7648,ABLATION-BOUNDED
6144,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7647,ABLATION-BOUNDED
8192,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7647,ABLATION-BOUNDED
12288,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7647,ABLATION-BOUNDED
16384,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7647,ABLATION-BOUNDED
24576,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7646,ABLATION-BOUNDED
32768,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7646,ABLATION-BOUNDED
65536,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7644,ABLATION-BOUNDED
131072,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.764,ABLATION-BOUNDED
262144,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7632,ABLATION-BOUNDED
524288,Neutral,WeakenedN,0.7994,0.125,0.0,1.0,0.2006,0.0999,0.7656,0.875,0.7617,ABLATION-BOUNDED
1048576,Neutral,WeakenedN,0.7995,0.125,0.0,1.0,0.2005,0.0999,0.7656,0.875,0.7586,ABLATION-BOUNDED
2097152,Neutral,WeakenedN,0.7996,0.125,0.0,1.0,0.2004,0.0999,0.7656,0.875,0.7526,ABLATION-BOUNDED
4194304,Neutral,WeakenedN,0.7997,0.125,0.0,1.0,0.2003,0.1,0.7656,0.875,0.7408,ABLATION-BOUNDED
8388608,Neutral,WeakenedN,0.8,0.125,0.0,1.0,0.2,0.1,0.7656,0.875,0.7183,ABLATION-BOUNDED
16777216,Neutral,WeakenedN,0.8006,0.125,0.0,1.0,0.1994,0.1001,0.7656,0.875,0.6772,ABLATION-STABLE
33554432,Neutral,WeakenedN,0.8019,0.125,0.0,1.0,0.1981,0.1002,0.7656,0.875,0.6078,ABLATION-STABLE
1,Neutral,StochasticDropout,0.6452,0.25,0.0,1.0,0.3548,0.1613,0.5625,0.75,0.6172,ABLATION-DEGRADING
2,Neutral,StochasticDropout,0.1664,0.75,2.0,1.0,0.8336,0.1248,0.0625,0.25,0.1592,ABLATION-FAILED
4,Neutral,StochasticDropout,0.0523,1.0,4.0,1.0,0.9477,0.0523,0.0,0.0,0.05,ABLATION-FAILED
6,Neutral,StochasticDropout,0.6452,0.25,0.0,1.0,0.3548,0.1613,0.5625,0.75,0.6172,ABLATION-DEGRADING
8,Neutral,StochasticDropout,0.2413,0.65,8.0,1.0,0.7587,0.1568,0.1225,0.35,0.2308,ABLATION-FAILED
12,Neutral,StochasticDropout,0.1664,0.75,12.0,1.0,0.8336,0.1248,0.0625,0.25,0.1592,ABLATION-FAILED
