domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score
population,457,RG,1.0,0.0,0.35,0.026245,0.9999,0.35,0.0,0.0,0.0,0.2875
population,458,RG,1.0,0.0,0.3,0.043155,0.9999,0.3,0.0,0.0,0.0,0.275
population,459,RG,0.9333,0.0,0.3,0.047906,0.9998,0.3,0.0,0.0,0.0,0.2617
population,460,RG,1.0,0.0,0.25,0.039189,0.9999,0.25,0.0,0.0,0.0,0.2625
population,461,CH,0.1667,0.0,0.2769,0.071441,0.9992,0.2769,0.0,0.0,0.0,0.1026
population,462,CG,0.9,0.42,0.35,0.062899,0.9998,0.35,0.2564,0.3438,0.04,0.4301
population,463,RG,1.0,0.0,0.2,0.026331,0.9999,0.2,0.0,0.0,0.0,0.25
population,464,CG,0.9,0.9667,0.35,0.107877,0.9997,0.35,2.564,0.8804,0.1,0.6562
population,465,RG,1.0,0.0,0.2,0.013136,1.0,0.2,0.0,0.0,0.0,0.25
population,466,CH,0.7667,0.0,0.7072,0.150137,0.9999,0.7072,0.0,0.0,0.0,0.3301
population,467,RG,1.0,0.0,0.15,0.020279,1.0,0.15,0.0,0.0,0.0,0.2375
population,468,RG,0.9667,0.0,0.35,0.045092,0.9999,0.35,0.0,0.0,0.0,0.2808
population,469,CG,0.4333,0.0,0.7,0.099179,0.9996,0.7,0.0,0.0,0.14,0.2827
population,470,RG,1.0,0.0,0.2,0.024024,1.0,0.2,0.0,0.0,0.0,0.25
population,471,RG,0.9667,0.0,0.45,0.046418,0.9998,0.45,0.0,0.0,0.0,0.3058
population,472,RG,1.0,0.0,0.25,0.029678,1.0,0.25,0.0,0.0,0.0,0.2625
population,473,CG,0.1333,0.0,0.9,0.105015,0.9993,0.9,0.0,0.0,0.12,0.2697
population,474,CH,0.9,0.0,0.9888,0.138579,0.9999,0.9888,0.0,0.0,0.0,0.4272
population,475,CG,0.9333,0.88,0.35,0.071741,0.9999,0.35,0.5669,0.84,0.06,0.6292
population,476,RG,1.0,0.0,0.3,0.031965,0.9999,0.3,0.0,0.0,0.0,0.275
population,477,RG,1.0,0.0,0.3,0.019455,0.9999,0.3,0.0,0.0,0.0,0.275
population,478,RG,1.0,0.0,0.15,0.015741,1.0,0.15,0.0,0.0,0.0,0.2375
population,479,CG,0.3,0.0,0.8,0.115473,0.9994,0.8,0.0,0.0,0.14,0.281
population,480,RG,1.0,0.0,0.35,0.042554,0.9999,0.35,0.0,0.0,0.0,0.2875
population,481,CG,0.8,0.8,0.45,0.078961,0.9996,0.45,0.7251,0.6845,0.04,0.5812
population,482,CG,0.4333,0.0,0.65,0.096335,0.9997,0.65,0.0,0.0,0.1,0.2642
population,483,RG,1.0,0.0,0.35,0.041744,0.9999,0.35,0.0,0.0,0.0,0.2875
population,484,RG,1.0,0.0,0.25,0.016198,1.0,0.25,0.0,0.0,0.0,0.2625
population,485,CL,1.0,0.0,0.0002,0.009653,0.9996,0.0002,0.0,0.0,0.0,0.2
population,486,CH,0.9,0.0,0.3607,0.114969,0.9998,0.3607,0.0,0.0,0.0,0.2702
population,487,CH,0.3667,0.0,0.9118,0.097047,0.9991,0.9118,0.0,0.0,0.0,0.3013
population,488,RG,1.0,0.0,0.15,0.018947,1.0,0.15,0.0,0.0,0.0,0.2375
population,489,RG,1.0,0.0,0.25,0.034152,1.0,0.25,0.0,0.0,0.0,0.2625
population,490,RG,1.0,0.0,0.25,0.034805,1.0,0.25,0.0,0.0,0.0,0.2625
population,491,RG,1.0,0.0,0.25,0.026288,1.0,0.25,0.0,0.0,0.0,0.2625
population,492,RG,1.0,0.0,0.25,0.030416,1.0,0.25,0.0,0.0,0.0,0.2625
population,493,RG,1.0,0.0,0.25,0.033008,1.0,0.25,0.0,0.0,0.0,0.2625
population,494,RG,1.0,0.0,0.35,0.043207,0.9999,0.35,0.0,0.0,0.0,0.2875
population,495,CH,0.9,0.0,0.8466,0.140009,0.9999,0.8466,0.0,0.0,0.0,0.3917
population,496,CG,0.4333,0.975,0.55,0.071625,0.9996,0.55,0.7132,0.9355,0.08,0.6202
population,497,RG,1.0,0.0,0.2,0.019196,1.0,0.2,0.0,0.0,0.0,0.25
population,498,RG,1.0,0.0,0.25,0.031676,1.0,0.25,0.0,0.0,0.0,0.2625
population,499,CH,0.9,0.0,0.8478,0.11637,0.9999,0.8478,0.0,0.0,0.0,0.3919
replicator,0,RG,1.0,0.0,0.024,0.01346,1.0,0.024,0.0,0.0,0.0,0.206
replicator,1,RG,0.7333,0.0,0.044,0.021236,1.0,0.044,0.0,0.0,0.0,0.1577
replicator,2,RG,1.0,0.0,0.026,0.015168,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,3,RG,1.0,0.0,0.0199,0.009472,1.0,0.0199,0.0,0.0,0.0,0.205
replicator,4,RG,0.4667,0.0,0.036,0.018407,0.9999,0.036,0.0,0.0,0.0,0.1023
replicator,5,RG,1.0,0.0,0.028,0.01479,1.0,0.028,0.0,0.0,0.0,0.207
replicator,6,RG,1.0,0.0,0.018,0.005519,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,7,RG,1.0,0.0,0.016,0.008999,1.0,0.016,0.0,0.0,0.0,0.204
replicator,8,RG,0.9,0.0,0.038,0.020511,1.0,0.038,0.0,0.0,0.0,0.1895
replicator,9,RG,1.0,0.0,0.024,0.01454,1.0,0.024,0.0,0.0,0.0,0.206
replicator,10,RG,0.9,0.0,0.0236,0.010912,1.0,0.0236,0.0,0.0,0.0,0.1859
replicator,11,CL,0.4,0.0,0.0,0.000355,0.9997,0.0,0.0,0.0,0.0,0.08
replicator,12,RG,1.0,0.0,0.012,0.005487,1.0,0.012,0.0,0.0,0.0,0.203
replicator,13,RG,1.0,0.0,0.014,0.007728,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,14,RG,1.0,0.0,0.01,0.00542,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,15,RG,1.0,0.0,0.032,0.014263,1.0,0.032,0.0,0.0,0.0,0.208
replicator,16,RG,1.0,0.0,0.012,0.005867,1.0,0.012,0.0,0.0,0.0,0.203
replicator,17,RG,0.9,0.0,0.016,0.006045,1.0,0.016,0.0,0.0,0.0,0.184
replicator,18,RG,1.0,0.0,0.002,3.9e-05,1.0,0.002,0.0,0.0,0.0,0.2005
replicator,19,RG,1.0,0.0,0.004,0.001809,1.0,0.004,0.0,0.0,0.0,0.201
replicator,20,RG,1.0,0.0,0.026,0.014831,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,21,RG,0.9333,0.0,0.028,0.011332,1.0,0.028,0.0,0.0,0.0,0.1937
replicator,22,RG,1.0,0.0,0.02,0.011004,1.0,0.02,0.0,0.0,0.0,0.205
replicator,23,RG,1.0,0.0,0.02,0.013326,1.0,0.02,0.0,0.0,0.0,0.205
replicator,24,RG,1.0,0.0,0.016,0.008162,1.0,0.016,0.0,0.0,0.0,0.204
replicator,25,RG,1.0,0.0,0.01,0.007197,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,26,RG,1.0,0.0,0.014,0.008094,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,27,RG,0.9333,0.0,0.026,0.009877,1.0,0.026,0.0,0.0,0.0,0.1932
replicator,28,RG,1.0,0.0,0.006,0.002861,1.0,0.006,0.0,0.0,0.0,0.2015
replicator,29,RG,1.0,0.0,0.022,0.013732,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,30,RG,1.0,0.0,0.02,0.009744,1.0,0.02,0.0,0.0,0.0,0.205
replicator,31,RG,1.0,0.0,0.02,0.008418,1.0,0.02,0.0,0.0,0.0,0.205
replicator,32,RG,0.4,0.0,0.04,0.025383,0.9999,0.04,0.0,0.0,0.0,0.09
replicator,33,RG,1.0,0.0,0.012,0.006123,1.0,0.012,0.0,0.0,0.0,0.203
replicator,34,RG,1.0,0.0,0.016,0.007664,1.0,0.016,0.0,0.0,0.0,0.204
replicator,35,RG,1.0,0.0,0.02,0.008703,1.0,0.02,0.0,0.0,0.0,0.205
replicator,36,CL,1.0,0.0,0.024,0.009333,1.0,0.024,0.0,0.0,0.0,0.206
replicator,37,CL,0.3,0.0,0.0073,0.003807,1.0,0.0073,0.0,0.0,0.0,0.0618
replicator,38,RG,0.9,0.0,0.004,0.001334,1.0,0.004,0.0,0.0,0.0,0.181
replicator,39,RG,1.0,0.0,0.024,0.013642,1.0,0.024,0.0,0.0,0.0,0.206
replicator,40,RG,0.2333,0.0,0.01,0.004355,1.0,0.01,0.0,0.0,0.0,0.0492
replicator,41,RG,0.7667,0.0,0.0138,0.004797,1.0,0.0138,0.0,0.0,0.0,0.1568
replicator,42,RG,1.0,0.0,0.024,0.011975,1.0,0.024,0.0,0.0,0.0,0.206
replicator,43,RG,1.0,0.0,0.022,0.009929,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,44,RG,1.0,0.0,0.01,0.005899,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,45,RG,1.0,0.0,0.012,0.008998,1.0,0.012,0.0,0.0,0.0,0.203
replicator,46,RG,1.0,0.0,0.02,0.011849,1.0,0.02,0.0,0.0,0.0,0.205
replicator,47,RG,1.0,0.0,0.014,0.004399,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,48,CL,0.0333,0.0,0.0,0.00045,0.9998,0.0,0.0,0.0,0.0,0.0067
replicator,49,RG,1.0,0.0,0.016,0.009665,1.0,0.016,0.0,0.0,0.0,0.204
replicator,50,RG,1.0,0.0,0.03,0.015081,1.0,0.03,0.0,0.0,0.0,0.2075
replicator,51,RG,1.0,0.0,0.014,0.007441,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,52,RG,1.0,0.0,0.014,0.00678,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,53,RG,1.0,0.0,0.0293,0.010806,1.0,0.0293,0.0,0.0,0.0,0.2073
replicator,54,RG,1.0,0.0,0.0299,0.011127,1.0,0.0299,0.0,0.0,0.0,0.2075
replicator,55,RG,1.0,0.0,0.018,0.008771,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,56,RG,1.0,0.0,0.01,0.005605,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,57,RG,1.0,0.0,0.018,0.01029,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,58,RG,0.9667,0.0,0.024,0.0123,1.0,0.024,0.0,0.0,0.0,0.1993
replicator,59,RG,1.0,0.0,0.03,0.01461,1.0,0.03,0.0,0.0,0.0,0.2075
replicator,60,RG,1.0,0.0,0.016,0.004996,1.0,0.016,0.0,0.0,0.0,0.204
replicator,61,RG,1.0,0.0,0.014,0.009633,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,62,RG,1.0,0.0,0.02,0.010229,1.0,0.02,0.0,0.0,0.0,0.205
replicator,63,RG,1.0,0.0,0.01,0.006264,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,64,RG,1.0,0.0,0.022,0.011293,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,65,RG,1.0,0.0,0.008,0.005373,1.0,0.008,0.0,0.0,0.0,0.202
replicator,66,RG,1.0,0.0,0.018,0.007676,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,67,RG,1.0,0.0,0.0159,0.006834,1.0,0.0159,0.0,0.0,0.0,0.204
replicator,68,CL,1.0,0.0,0.0276,0.011011,0.9999,0.0276,0.0,0.0,0.0,0.2069
replicator,69,RG,1.0,0.0,0.03,0.01277,1.0,0.03,0.0,0.0,0.0,0.2075
replicator,70,RG,1.0,0.0,0.028,0.013247,1.0,0.028,0.0,0.0,0.0,0.207
replicator,71,RG,1.0,0.0,0.024,0.01099,1.0,0.024,0.0,0.0,0.0,0.206
replicator,72,RG,1.0,0.0,0.02,0.007027,1.0,0.02,0.0,0.0,0.0,0.205
replicator,73,RG,1.0,0.0,0.036,0.020711,1.0,0.036,0.0,0.0,0.0,0.209
replicator,74,RG,0.7333,0.0,0.0276,0.012267,0.9999,0.0276,0.0,0.0,0.0,0.1536
replicator,75,RG,1.0,0.0,0.028,0.016577,1.0,0.028,0.0,0.0,0.0,0.207
replicator,76,RG,1.0,0.0,0.008,0.006976,1.0,0.008,0.0,0.0,0.0,0.202
replicator,77,CL,0.9333,0.0,0.0317,0.01514,0.9999,0.0317,0.0,0.0,0.0,0.1946
replicator,78,RG,1.0,0.0,0.016,0.00605,1.0,0.016,0.0,0.0,0.0,0.204
replicator,79,RG,1.0,0.0,0.016,0.006516,1.0,0.016,0.0,0.0,0.0,0.204
replicator,80,RG,1.0,0.0,0.02,0.011684,1.0,0.02,0.0,0.0,0.0,0.205
replicator,81,RG,1.0,0.0,0.014,0.010513,0.9999,0.014,0.0,0.0,0.0,0.2035
replicator,82,RG,1.0,0.0,0.0138,0.007024,1.0,0.0138,0.0,0.0,0.0,0.2034
replicator,83,CL,1.0,0.0,0.0314,0.011463,1.0,0.0314,0.0,0.0,0.0,0.2079
replicator,84,RG,1.0,0.0,0.012,0.005928,1.0,0.012,0.0,0.0,0.0,0.203
replicator,85,RG,1.0,0.0,0.0239,0.009371,1.0,0.0239,0.0,0.0,0.0,0.206
replicator,86,RG,1.0,0.0,0.016,0.007984,1.0,0.016,0.0,0.0,0.0,0.204
replicator,87,CL,0.1333,0.0,0.0021,0.000973,1.0,0.0021,0.0,0.0,0.0,0.0272
replicator,88,RG,1.0,0.0,0.026,0.013704,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,89,RG,0.9,0.0,0.028,0.01542,1.0,0.028,0.0,0.0,0.0,0.187
replicator,90,CL,0.9,0.0,0.0168,0.006157,1.0,0.0168,0.0,0.0,0.0,0.1842
replicator,91,RG,0.9667,0.0,0.02,0.010446,1.0,0.02,0.0,0.0,0.0,0.1983
replicator,92,RG,1.0,0.0,0.028,0.017346,1.0,0.028,0.0,0.0,0.0,0.207
replicator,93,RG,1.0,0.0,0.014,0.007112,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,94,RG,1.0,0.0,0.026,0.011097,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,95,RG,0.0333,0.0,0.004,0.001988,1.0,0.004,0.0,0.0,0.0,0.0077
replicator,96,RG,1.0,0.0,0.03,0.015367,1.0,0.03,0.0,0.0,0.0,0.2075
replicator,97,RG,1.0,0.0,0.018,0.01018,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,98,RG,1.0,0.0,0.008,0.004805,1.0,0.008,0.0,0.0,0.0,0.202
replicator,99,RG,1.0,0.0,0.028,0.015662,1.0,0.028,0.0,0.0,0.0,0.207
replicator,100,RG,1.0,0.0,0.014,0.008912,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,101,RG,1.0,0.0,0.018,0.010363,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,102,RG,1.0,0.0,0.018,0.009267,0.9999,0.018,0.0,0.0,0.0,0.2045
replicator,103,RG,1.0,0.0,0.016,0.010299,1.0,0.016,0.0,0.0,0.0,0.204
replicator,104,RG,1.0,0.0,0.026,0.013039,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,105,RG,1.0,0.0,0.024,0.013198,1.0,0.024,0.0,0.0,0.0,0.206
replicator,106,CL,0.7,0.0,0.0076,0.003764,1.0,0.0076,0.0,0.0,0.0,0.1419
replicator,107,RG,1.0,0.0,0.022,0.011532,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,108,RG,0.9667,0.0,0.026,0.009907,1.0,0.026,0.0,0.0,0.0,0.1998
replicator,109,RG,1.0,0.0,0.018,0.010066,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,110,RG,1.0,0.0,0.014,0.007265,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,111,RG,0.9667,0.0,0.0175,0.00738,1.0,0.0175,0.0,0.0,0.0,0.1977
replicator,112,RG,1.0,0.0,0.014,0.004461,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,113,RG,0.9333,0.0,0.03,0.016984,1.0,0.03,0.0,0.0,0.0,0.1942
replicator,114,RG,1.0,0.0,0.022,0.013225,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,115,RG,0.9667,0.0,0.0219,0.01205,1.0,0.0219,0.0,0.0,0.0,0.1988
replicator,116,RG,1.0,0.0,0.022,0.010707,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,117,RG,1.0,0.0,0.01,0.003648,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,118,RG,1.0,0.0,0.032,0.016393,1.0,0.032,0.0,0.0,0.0,0.208
replicator,119,RG,1.0,0.0,0.018,0.007973,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,120,RG,1.0,0.0,0.01,0.007333,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,121,RG,1.0,0.0,0.018,0.007161,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,122,RG,1.0,0.0,0.012,0.006794,1.0,0.012,0.0,0.0,0.0,0.203
replicator,123,RG,1.0,0.0,0.028,0.015101,1.0,0.028,0.0,0.0,0.0,0.207
replicator,124,RG,0.5667,0.0,0.042,0.023489,0.9999,0.042,0.0,0.0,0.0,0.1238
replicator,125,RG,1.0,0.0,0.008,0.005247,1.0,0.008,0.0,0.0,0.0,0.202
replicator,126,RG,1.0,0.0,0.024,0.008795,1.0,0.024,0.0,0.0,0.0,0.206
replicator,127,RG,1.0,0.0,0.018,0.008453,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,128,RG,1.0,0.0,0.004,0.002261,1.0,0.004,0.0,0.0,0.0,0.201
replicator,129,RG,0.9667,0.0,0.0298,0.010199,1.0,0.0298,0.0,0.0,0.0,0.2008
replicator,130,RG,1.0,0.0,0.02,0.0102,1.0,0.02,0.0,0.0,0.0,0.205
replicator,131,RG,1.0,0.0,0.014,0.006781,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,132,RG,1.0,0.0,0.01,0.005261,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,133,RG,1.0,0.0,0.024,0.009257,1.0,0.024,0.0,0.0,0.0,0.206
replicator,134,CL,1.0,0.0,0.0147,0.006656,1.0,0.0147,0.0,0.0,0.0,0.2037
replicator,135,RG,1.0,0.0,0.0136,0.006644,1.0,0.0136,0.0,0.0,0.0,0.2034
replicator,136,RG,1.0,0.0,0.026,0.010713,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,137,RG,1.0,0.0,0.008,0.003405,1.0,0.008,0.0,0.0,0.0,0.202
replicator,138,RG,1.0,0.0,0.032,0.012781,1.0,0.032,0.0,0.0,0.0,0.208
replicator,139,RG,1.0,0.0,0.03,0.017425,1.0,0.03,0.0,0.0,0.0,0.2075
replicator,140,RG,0.8333,0.0,0.0353,0.013073,1.0,0.0353,0.0,0.0,0.0,0.1755
replicator,141,CL,1.0,0.0,0.0237,0.010207,1.0,0.0237,0.0,0.0,0.0,0.2059
replicator,142,CL,0.4,0.0,0.0053,0.003668,1.0,0.0053,0.0,0.0,0.0,0.0813
replicator,143,RG,0.9667,0.0,0.022,0.00905,1.0,0.022,0.0,0.0,0.0,0.1988
replicator,144,RG,1.0,0.0,0.012,0.00697,1.0,0.012,0.0,0.0,0.0,0.203
replicator,145,RG,1.0,0.0,0.026,0.013306,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,146,RG,1.0,0.0,0.008,0.005885,1.0,0.008,0.0,0.0,0.0,0.202
replicator,147,RG,1.0,0.0,0.016,0.009211,1.0,0.016,0.0,0.0,0.0,0.204
replicator,148,RG,1.0,0.0,0.022,0.011126,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,149,RG,1.0,0.0,0.012,0.007527,1.0,0.012,0.0,0.0,0.0,0.203
replicator,150,CL,0.3,0.0,0.0028,0.00255,1.0,0.0028,0.0,0.0,0.0,0.0607
replicator,151,RG,1.0,0.0,0.024,0.011933,1.0,0.024,0.0,0.0,0.0,0.206
replicator,152,RG,0.7,0.0,0.046,0.02066,0.9998,0.046,0.0,0.0,0.0,0.1515
replicator,153,CL,0.3333,0.0,0.0127,0.004881,1.0,0.0127,0.0,0.0,0.0,0.0698
replicator,154,RG,1.0,0.0,0.012,0.007242,1.0,0.012,0.0,0.0,0.0,0.203
replicator,155,RG,1.0,0.0,0.024,0.012634,1.0,0.024,0.0,0.0,0.0,0.206
replicator,156,RG,1.0,0.0,0.012,0.007297,1.0,0.012,0.0,0.0,0.0,0.203
replicator,157,RG,0.6333,0.0,0.0357,0.013589,0.9999,0.0357,0.0,0.0,0.0,0.1356
replicator,158,RG,1.0,0.0,0.02,0.013385,1.0,0.02,0.0,0.0,0.0,0.205
replicator,159,RG,1.0,0.0,0.006,0.002961,1.0,0.006,0.0,0.0,0.0,0.2015
replicator,160,RG,0.6,0.0,0.038,0.021819,0.9999,0.038,0.0,0.0,0.0,0.1295
replicator,161,RG,1.0,0.0,0.016,0.00814,1.0,0.016,0.0,0.0,0.0,0.204
replicator,162,RG,1.0,0.0,0.006,0.004207,1.0,0.006,0.0,0.0,0.0,0.2015
replicator,163,RG,0.2333,0.0,0.052,0.024978,0.9999,0.052,0.0,0.0,0.0,0.0597
replicator,164,RG,1.0,0.0,0.028,0.016376,1.0,0.028,0.0,0.0,0.0,0.207
replicator,165,RG,1.0,0.0,0.018,0.009449,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,166,RG,1.0,0.0,0.012,0.007958,1.0,0.012,0.0,0.0,0.0,0.203
replicator,167,RG,1.0,0.0,0.006,0.004219,1.0,0.006,0.0,0.0,0.0,0.2015
replicator,168,RG,1.0,0.0,0.008,0.003673,1.0,0.008,0.0,0.0,0.0,0.202
replicator,169,RG,1.0,0.0,0.026,0.012333,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,170,RG,1.0,0.0,0.036,0.016335,1.0,0.036,0.0,0.0,0.0,0.209
replicator,171,RG,1.0,0.0,0.012,0.006423,1.0,0.012,0.0,0.0,0.0,0.203
replicator,172,RG,1.0,0.0,0.02,0.009631,1.0,0.02,0.0,0.0,0.0,0.205
replicator,173,RG,1.0,0.0,0.016,0.008137,1.0,0.016,0.0,0.0,0.0,0.204
replicator,174,RG,0.9667,0.0,0.026,0.014279,1.0,0.026,0.0,0.0,0.0,0.1998
replicator,175,RG,1.0,0.0,0.026,0.011427,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,176,RG,1.0,0.0,0.014,0.004968,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,177,RG,1.0,0.0,0.018,0.009805,0.9999,0.018,0.0,0.0,0.0,0.2045
replicator,178,RG,1.0,0.0,0.024,0.010427,1.0,0.024,0.0,0.0,0.0,0.206
replicator,179,RG,1.0,0.0,0.022,0.012638,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,180,RG,0.9667,0.0,0.026,0.012038,1.0,0.026,0.0,0.0,0.0,0.1998
replicator,181,RG,1.0,0.0,0.032,0.02033,1.0,0.032,0.0,0.0,0.0,0.208
replicator,182,RG,1.0,0.0,0.02,0.01232,1.0,0.02,0.0,0.0,0.0,0.205
replicator,183,RG,0.9,0.0,0.0239,0.009697,1.0,0.0239,0.0,0.0,0.0,0.186
replicator,184,RG,1.0,0.0,0.018,0.009298,1.0,0.018,0.0,0.0,0.0,0.2045
replicator,185,RG,1.0,0.0,0.014,0.010153,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,186,RG,1.0,0.0,0.012,0.007528,1.0,0.012,0.0,0.0,0.0,0.203
replicator,187,RG,0.9,0.0,0.026,0.015821,1.0,0.026,0.0,0.0,0.0,0.1865
replicator,188,CL,0.3667,0.0,0.0026,0.004856,1.0,0.0026,0.0,0.0,0.0,0.074
replicator,189,RG,1.0,0.0,0.0115,0.006246,1.0,0.0115,0.0,0.0,0.0,0.2029
replicator,190,RG,1.0,0.0,0.036,0.017589,1.0,0.036,0.0,0.0,0.0,0.209
replicator,191,RG,1.0,0.0,0.016,0.007325,1.0,0.016,0.0,0.0,0.0,0.204
replicator,192,RG,0.9667,0.0,0.032,0.014536,1.0,0.032,0.0,0.0,0.0,0.2013
replicator,193,RG,0.1,0.0,0.0559,0.027355,0.9997,0.0559,0.0,0.0,0.0,0.034
replicator,194,RG,1.0,0.0,0.008,0.005898,1.0,0.008,0.0,0.0,0.0,0.202
replicator,195,RG,1.0,0.0,0.0057,0.003581,1.0,0.0057,0.0,0.0,0.0,0.2014
replicator,196,CL,0.2,0.0,0.0074,0.003085,1.0,0.0074,0.0,0.0,0.0,0.0419
replicator,197,RG,1.0,0.0,0.012,0.00496,1.0,0.012,0.0,0.0,0.0,0.203
replicator,198,RG,1.0,0.0,0.02,0.009375,1.0,0.02,0.0,0.0,0.0,0.205
replicator,199,RG,0.7,0.0,0.01,0.004217,1.0,0.01,0.0,0.0,0.0,0.1425
replicator,200,RG,0.9667,0.0,0.028,0.010461,1.0,0.028,0.0,0.0,0.0,0.2003
replicator,201,CL,0.2,0.0,0.0183,0.007693,0.9998,0.0183,0.0,0.0,0.0,0.0446
replicator,202,RG,1.0,0.0,0.026,0.012462,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,203,RG,1.0,0.0,0.014,0.010416,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,204,RG,1.0,0.0,0.02,0.010815,1.0,0.02,0.0,0.0,0.0,0.205
replicator,205,RG,0.9333,0.0,0.019,0.006919,1.0,0.019,0.0,0.0,0.0,0.1914
replicator,206,RG,1.0,0.0,0.022,0.009497,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,207,RG,1.0,0.0,0.014,0.008851,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,208,RG,1.0,0.0,0.0204,0.009353,1.0,0.0204,0.0,0.0,0.0,0.2051
replicator,209,RG,1.0,0.0,0.028,0.01627,1.0,0.028,0.0,0.0,0.0,0.207
replicator,210,RG,1.0,0.0,0.022,0.00877,1.0,0.022,0.0,0.0,0.0,0.2055
replicator,211,RG,1.0,0.0,0.014,0.00767,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,212,RG,0.8667,0.0,0.044,0.020544,1.0,0.044,0.0,0.0,0.0,0.1843
replicator,213,RG,1.0,0.0,0.02,0.009892,1.0,0.02,0.0,0.0,0.0,0.205
replicator,214,RG,1.0,0.0,0.0219,0.009558,1.0,0.0219,0.0,0.0,0.0,0.2055
replicator,215,RG,1.0,0.0,0.014,0.008102,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,216,RG,1.0,0.0,0.01,0.004532,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,217,RG,1.0,0.0,0.032,0.016815,1.0,0.032,0.0,0.0,0.0,0.208
replicator,218,RG,1.0,0.0,0.01,0.005799,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,219,RG,1.0,0.0,0.016,0.009374,1.0,0.016,0.0,0.0,0.0,0.204
replicator,220,RG,1.0,0.0,0.03,0.012032,0.9999,0.03,0.0,0.0,0.0,0.2075
replicator,221,RG,0.9667,0.0,0.038,0.016977,1.0,0.038,0.0,0.0,0.0,0.2028
replicator,222,RG,1.0,0.0,0.014,0.00746,1.0,0.014,0.0,0.0,0.0,0.2035
replicator,223,RG,1.0,0.0,0.026,0.012534,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,224,RG,1.0,0.0,0.026,0.010114,1.0,0.026,0.0,0.0,0.0,0.2065
replicator,225,RG,0.9,0.0,0.018,0.010454,1.0,0.018,0.0,0.0,0.0,0.1845
replicator,226,RG,1.0,0.0,0.01,0.006481,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,227,RG,1.0,0.0,0.01,0.007943,1.0,0.01,0.0,0.0,0.0,0.2025
replicator,228,RG,1.0,0.0,0.02,0.012209,1.0,0.02,0.0,0.0,0.0,0.205
