depth,sector,condition,artifact_reproduction_score,hierarchy_spoof_success,leakage_dependence_index,adversarial_false_positive_rate,universality_authenticity_score,recursive_bias_sensitivity,structural_nonrandomness_index,adversarial_emergence,authentic_emergence,classification
4096,A-N,HiddenDepthEncodingInjection,0.4725,1.0,0.4099,0.0,0.4725,0.5275,0.4725,0.4271,0.904,ARTIFACT-DEGRADING
6144,A-N,HiddenDepthEncodingInjection,0.3674,1.0,0.3066,0.0,0.3674,0.6326,0.3674,0.3321,0.904,ARTIFACT-DEGRADING
8192,A-N,HiddenDepthEncodingInjection,0.3799,1.0,0.3189,0.0,0.3799,0.6201,0.3799,0.3434,0.904,ARTIFACT-DEGRADING
12288,A-N,HiddenDepthEncodingInjection,0.4468,1.0,0.3846,0.0,0.4468,0.5532,0.4468,0.4039,0.904,ARTIFACT-DEGRADING
16384,A-N,HiddenDepthEncodingInjection,0.3569,1.0,0.2964,0.0,0.3569,0.6431,0.3569,0.3226,0.9039,ARTIFACT-DEGRADING
24576,A-N,HiddenDepthEncodingInjection,0.5002,1.0,0.4371,0.0,0.5002,0.4998,0.5002,0.4521,0.9039,ARTIFACT-DEGRADING
32768,A-N,HiddenDepthEncodingInjection,0.3981,1.0,0.3368,0.0,0.3981,0.6019,0.3981,0.3598,0.9039,ARTIFACT-DEGRADING
65536,A-N,HiddenDepthEncodingInjection,0.3359,1.0,0.2757,0.0,0.3359,0.6641,0.3359,0.3036,0.9038,ARTIFACT-DEGRADING
131072,A-N,HiddenDepthEncodingInjection,0.2879,1.0,0.2284,0.0,0.2879,0.7121,0.2879,0.2602,0.9035,ARTIFACT-FAILED
262144,A-N,HiddenDepthEncodingInjection,0.3377,1.0,0.2772,0.0,0.3377,0.6623,0.3377,0.305,0.9031,ARTIFACT-DEGRADING
524288,A-N,HiddenDepthEncodingInjection,0.3627,1.0,0.3013,0.0,0.3627,0.6373,0.3627,0.3272,0.9022,ARTIFACT-DEGRADING
1048576,A-N,HiddenDepthEncodingInjection,0.4175,1.0,0.3542,0.0,0.4175,0.5825,0.4175,0.3759,0.9003,ARTIFACT-DEGRADING
2097152,A-N,HiddenDepthEncodingInjection,0.2644,1.0,0.2034,0.0,0.2644,0.7356,0.2644,0.2371,0.8967,ARTIFACT-FAILED
4194304,A-N,HiddenDepthEncodingInjection,0.4394,1.0,0.3704,0.0,0.4394,0.5606,0.4394,0.3908,0.8894,ARTIFACT-DEGRADING
8388608,A-N,HiddenDepthEncodingInjection,0.3726,1.0,0.3002,0.0,0.3726,0.6274,0.3726,0.3262,0.8753,ARTIFACT-DEGRADING
16777216,A-N,HiddenDepthEncodingInjection,0.4069,1.0,0.3209,0.0,0.4069,0.5931,0.4069,0.3452,0.8484,ARTIFACT-DEGRADING
33554432,A-N,HiddenDepthEncodingInjection,0.3699,1.0,0.267,0.0,0.3699,0.6301,0.3699,0.2956,0.7992,ARTIFACT-DEGRADING
67108864,A-N,HiddenDepthEncodingInjection,0.6906,1.0,0.4833,0.0,0.6906,0.3094,0.6906,0.4947,0.7162,ARTIFACT-BOUNDED
1,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
2,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
4,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
6,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
8,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
12,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
16,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
20,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
24,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
32,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
40,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
48,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
64,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
80,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
96,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
128,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
160,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
192,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
256,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
320,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
512,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
768,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
1024,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
1536,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
2048,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
3072,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
4096,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
6144,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
8192,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
12288,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9567,0.904,ARTIFACT-STABLE
16384,A-N,SectorLabelPermutation,0.9417,1.0,0.9855,1.0,0.9417,0.0583,0.9417,0.9566,0.9039,ARTIFACT-STABLE
24576,A-N,SectorLabelPermutation,0.9417,1.0,0.9854,1.0,0.9417,0.0583,0.9417,0.9566,0.9039,ARTIFACT-STABLE
32768,A-N,SectorLabelPermutation,0.9417,1.0,0.9854,1.0,0.9417,0.0583,0.9417,0.9566,0.9039,ARTIFACT-STABLE
65536,A-N,SectorLabelPermutation,0.9417,1.0,0.9853,1.0,0.9417,0.0583,0.9417,0.9565,0.9038,ARTIFACT-STABLE
131072,A-N,SectorLabelPermutation,0.9417,1.0,0.985,1.0,0.9417,0.0583,0.9417,0.9562,0.9035,ARTIFACT-STABLE
262144,A-N,SectorLabelPermutation,0.9417,1.0,0.9845,1.0,0.9417,0.0583,0.9417,0.9557,0.9031,ARTIFACT-STABLE
524288,A-N,SectorLabelPermutation,0.9417,1.0,0.9834,1.0,0.9417,0.0583,0.9417,0.9547,0.9022,ARTIFACT-STABLE
1048576,A-N,SectorLabelPermutation,0.9417,1.0,0.9813,1.0,0.9417,0.0583,0.9417,0.9528,0.9003,ARTIFACT-STABLE
2097152,A-N,SectorLabelPermutation,0.9417,1.0,0.9771,1.0,0.9417,0.0583,0.9417,0.9489,0.8967,ARTIFACT-STABLE
4194304,A-N,SectorLabelPermutation,0.9417,1.0,0.9688,1.0,0.9417,0.0583,0.9417,0.9413,0.8894,ARTIFACT-STABLE
8388608,A-N,SectorLabelPermutation,0.9417,1.0,0.9525,1.0,0.9417,0.0583,0.9417,0.9263,0.8753,ARTIFACT-STABLE
16777216,A-N,SectorLabelPermutation,0.9417,1.0,0.9216,1.0,0.9417,0.0583,0.9417,0.8979,0.8484,ARTIFACT-STABLE
33554432,A-N,SectorLabelPermutation,0.9417,1.0,0.865,1.0,0.9417,0.0583,0.9417,0.8458,0.7992,ARTIFACT-STABLE
67108864,A-N,SectorLabelPermutation,0.9417,1.0,0.7696,1.0,0.9417,0.0583,0.9417,0.758,0.7162,ARTIFACT-STABLE
1,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
2,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
4,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
6,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
8,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
12,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
16,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
20,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
24,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
32,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
40,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
48,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
64,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
80,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
96,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
128,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
160,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
192,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
256,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
320,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
512,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
768,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
1024,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
1536,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
2048,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
3072,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7162,0.904,ARTIFACT-STABLE
4096,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7163,0.904,ARTIFACT-STABLE
6144,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7163,0.904,ARTIFACT-STABLE
8192,A-N,RecursiveOrderInversion,0.7923,1.0,0.7242,0.0,0.7923,0.2077,0.7923,0.7163,0.904,ARTIFACT-STABLE
12288,A-N,RecursiveOrderInversion,0.7924,1.0,0.7242,0.0,0.7924,0.2076,0.7924,0.7163,0.904,ARTIFACT-STABLE
16384,A-N,RecursiveOrderInversion,0.7924,1.0,0.7242,0.0,0.7924,0.2076,0.7924,0.7163,0.9039,ARTIFACT-STABLE
24576,A-N,RecursiveOrderInversion,0.7924,1.0,0.7242,0.0,0.7924,0.2076,0.7924,0.7163,0.9039,ARTIFACT-STABLE
32768,A-N,RecursiveOrderInversion,0.7925,1.0,0.7243,0.0,0.7925,0.2075,0.7925,0.7163,0.9039,ARTIFACT-STABLE
65536,A-N,RecursiveOrderInversion,0.7927,1.0,0.7243,0.0,0.7927,0.2073,0.7927,0.7164,0.9038,ARTIFACT-STABLE
131072,A-N,RecursiveOrderInversion,0.793,1.0,0.7245,0.0,0.793,0.207,0.793,0.7165,0.9035,ARTIFACT-STABLE
262144,A-N,RecursiveOrderInversion,0.7938,1.0,0.7248,0.0,0.7938,0.2062,0.7938,0.7168,0.9031,ARTIFACT-STABLE
524288,A-N,RecursiveOrderInversion,0.7952,1.0,0.7254,0.0,0.7952,0.2048,0.7952,0.7174,0.9022,ARTIFACT-STABLE
1048576,A-N,RecursiveOrderInversion,0.7981,1.0,0.7267,0.0,0.7981,0.2019,0.7981,0.7186,0.9003,ARTIFACT-STABLE
2097152,A-N,RecursiveOrderInversion,0.804,1.0,0.7293,1.0,0.804,0.196,0.804,0.7209,0.8967,ARTIFACT-STABLE
4194304,A-N,RecursiveOrderInversion,0.8159,1.0,0.7344,1.0,0.8159,0.1841,0.8159,0.7257,0.8894,ARTIFACT-STABLE
8388608,A-N,RecursiveOrderInversion,0.8401,1.0,0.7449,1.0,0.8401,0.1599,0.8401,0.7353,0.8753,ARTIFACT-STABLE
16777216,A-N,RecursiveOrderInversion,0.8905,1.0,0.7668,1.0,0.8905,0.1095,0.8905,0.7555,0.8484,ARTIFACT-STABLE
33554432,A-N,RecursiveOrderInversion,1.0,1.0,0.8144,1.0,1.0,0.0,1.0,0.7992,0.7992,ARTIFACT-STABLE
67108864,A-N,RecursiveOrderInversion,0.7379,1.0,0.9283,0.0,0.7379,0.2621,0.7379,0.904,0.7162,ARTIFACT-BOUNDED
1,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
2,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
4,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
6,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
8,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
12,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
16,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
20,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
24,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
32,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
40,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
48,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
64,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
80,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
96,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
128,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
160,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
192,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
256,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
320,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
512,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
768,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
1024,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
1536,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
2048,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
3072,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
4096,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
6144,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
8192,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
12288,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9326,1.0,0.9956,0.0044,0.9956,0.908,0.904,ARTIFACT-STABLE
16384,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9325,1.0,0.9956,0.0044,0.9956,0.9079,0.9039,ARTIFACT-STABLE
24576,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9325,1.0,0.9956,0.0044,0.9956,0.9079,0.9039,ARTIFACT-STABLE
32768,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9325,1.0,0.9956,0.0044,0.9956,0.9079,0.9039,ARTIFACT-STABLE
65536,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9324,1.0,0.9956,0.0044,0.9956,0.9078,0.9038,ARTIFACT-STABLE
131072,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9321,1.0,0.9956,0.0044,0.9956,0.9075,0.9035,ARTIFACT-STABLE
262144,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9316,1.0,0.9956,0.0044,0.9956,0.9071,0.9031,ARTIFACT-STABLE
524288,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9306,1.0,0.9956,0.0044,0.9956,0.9061,0.9022,ARTIFACT-STABLE
1048576,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9286,1.0,0.9956,0.0044,0.9956,0.9043,0.9003,ARTIFACT-STABLE
2097152,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9246,1.0,0.9956,0.0044,0.9956,0.9006,0.8967,ARTIFACT-STABLE
4194304,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9167,1.0,0.9956,0.0044,0.9956,0.8934,0.8894,ARTIFACT-STABLE
8388608,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.9013,1.0,0.9956,0.0044,0.9956,0.8792,0.8753,ARTIFACT-STABLE
16777216,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.8719,1.0,0.9956,0.0044,0.9956,0.8522,0.8484,ARTIFACT-STABLE
33554432,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.8182,1.0,0.9956,0.0044,0.9956,0.8028,0.7992,ARTIFACT-STABLE
67108864,A-N,AdversarialHierarchySpoofing,0.9956,1.0,0.7276,1.0,0.9956,0.0044,0.9956,0.7194,0.7162,ARTIFACT-STABLE
1,A-N,CorrelatedRandomNoiseSystems,0.9577,1.0,0.9698,1.0,0.9577,0.0423,0.9577,0.9422,0.904,ARTIFACT-STABLE
2,A-N,CorrelatedRandomNoiseSystems,0.9388,1.0,0.9884,1.0,0.9388,0.0612,0.9388,0.9593,0.904,ARTIFACT-STABLE
4,A-N,CorrelatedRandomNoiseSystems,0.993,1.0,0.9352,1.0,0.993,0.007,0.993,0.9104,0.904,ARTIFACT-STABLE
6,A-N,CorrelatedRandomNoiseSystems,0.927,1.0,1.0,1.0,0.927,0.073,0.927,0.97,0.904,ARTIFACT-STABLE
8,A-N,CorrelatedRandomNoiseSystems,0.9324,1.0,0.9947,1.0,0.9324,0.0676,0.9324,0.9651,0.904,ARTIFACT-STABLE
12,A-N,CorrelatedRandomNoiseSystems,0.9512,1.0,0.9762,1.0,0.9512,0.0488,0.9512,0.9481,0.904,ARTIFACT-STABLE
16,A-N,CorrelatedRandomNoiseSystems,0.9861,1.0,0.9419,1.0,0.9861,0.0139,0.9861,0.9165,0.904,ARTIFACT-STABLE
20,A-N,CorrelatedRandomNoiseSystems,0.9487,1.0,0.9787,1.0,0.9487,0.0513,0.9487,0.9504,0.904,ARTIFACT-STABLE
24,A-N,CorrelatedRandomNoiseSystems,0.9715,1.0,0.9563,1.0,0.9715,0.0285,0.9715,0.9298,0.904,ARTIFACT-STABLE
32,A-N,CorrelatedRandomNoiseSystems,0.93,1.0,0.997,1.0,0.93,0.07,0.93,0.9673,0.904,ARTIFACT-STABLE
40,A-N,CorrelatedRandomNoiseSystems,0.9699,1.0,0.9579,1.0,0.9699,0.0301,0.9699,0.9312,0.904,ARTIFACT-STABLE
48,A-N,CorrelatedRandomNoiseSystems,0.9738,1.0,0.954,1.0,0.9738,0.0262,0.9738,0.9277,0.904,ARTIFACT-STABLE
64,A-N,CorrelatedRandomNoiseSystems,0.9655,1.0,0.9622,1.0,0.9655,0.0345,0.9655,0.9352,0.904,ARTIFACT-STABLE
80,A-N,CorrelatedRandomNoiseSystems,0.9362,1.0,0.991,1.0,0.9362,0.0638,0.9362,0.9617,0.904,ARTIFACT-STABLE
96,A-N,CorrelatedRandomNoiseSystems,0.9555,1.0,0.972,1.0,0.9555,0.0445,0.9555,0.9442,0.904,ARTIFACT-STABLE
128,A-N,CorrelatedRandomNoiseSystems,0.9943,1.0,0.9338,1.0,0.9943,0.0057,0.9943,0.9091,0.904,ARTIFACT-STABLE
160,A-N,CorrelatedRandomNoiseSystems,0.9695,1.0,0.9582,1.0,0.9695,0.0305,0.9695,0.9315,0.904,ARTIFACT-STABLE
192,A-N,CorrelatedRandomNoiseSystems,0.9418,1.0,0.9854,1.0,0.9418,0.0582,0.9418,0.9566,0.904,ARTIFACT-STABLE
256,A-N,CorrelatedRandomNoiseSystems,0.972,1.0,0.9557,1.0,0.972,0.028,0.972,0.9293,0.904,ARTIFACT-STABLE
320,A-N,CorrelatedRandomNoiseSystems,0.9425,1.0,0.9848,1.0,0.9425,0.0575,0.9425,0.956,0.904,ARTIFACT-STABLE
512,A-N,CorrelatedRandomNoiseSystems,0.9603,1.0,0.8892,1.0,0.9603,0.0397,0.9603,0.8681,0.904,ARTIFACT-STABLE
768,A-N,CorrelatedRandomNoiseSystems,0.9885,1.0,0.9395,1.0,0.9885,0.0115,0.9885,0.9144,0.904,ARTIFACT-STABLE
1024,A-N,CorrelatedRandomNoiseSystems,0.9693,1.0,0.9584,1.0,0.9693,0.0307,0.9693,0.9318,0.904,ARTIFACT-STABLE
1536,A-N,CorrelatedRandomNoiseSystems,0.927,1.0,1.0,1.0,0.927,0.073,0.927,0.97,0.904,ARTIFACT-STABLE
2048,A-N,CorrelatedRandomNoiseSystems,0.9593,1.0,0.9683,1.0,0.9593,0.0407,0.9593,0.9408,0.904,ARTIFACT-STABLE
3072,A-N,CorrelatedRandomNoiseSystems,0.9332,1.0,0.9939,1.0,0.9332,0.0668,0.9332,0.9644,0.904,ARTIFACT-STABLE
4096,A-N,CorrelatedRandomNoiseSystems,0.9622,1.0,0.9654,1.0,0.9622,0.0378,0.9622,0.9381,0.904,ARTIFACT-STABLE
6144,A-N,CorrelatedRandomNoiseSystems,0.9551,1.0,0.9723,1.0,0.9551,0.0449,0.9551,0.9445,0.904,ARTIFACT-STABLE
8192,A-N,CorrelatedRandomNoiseSystems,0.9682,1.0,0.9594,1.0,0.9682,0.0318,0.9682,0.9327,0.904,ARTIFACT-STABLE
12288,A-N,CorrelatedRandomNoiseSystems,0.9329,1.0,0.9942,1.0,0.9329,0.0671,0.9329,0.9646,0.904,ARTIFACT-STABLE
16384,A-N,CorrelatedRandomNoiseSystems,0.9841,1.0,0.9438,1.0,0.9841,0.0159,0.9841,0.9183,0.9039,ARTIFACT-STABLE
24576,A-N,CorrelatedRandomNoiseSystems,0.9883,1.0,0.9396,1.0,0.9883,0.0117,0.9883,0.9145,0.9039,ARTIFACT-STABLE
32768,A-N,CorrelatedRandomNoiseSystems,0.9642,1.0,0.9633,1.0,0.9642,0.0358,0.9642,0.9363,0.9039,ARTIFACT-STABLE
65536,A-N,CorrelatedRandomNoiseSystems,0.9903,1.0,0.9375,1.0,0.9903,0.0097,0.9903,0.9125,0.9038,ARTIFACT-STABLE
