depth,sector,condition,compression_survival_fraction,emergence_reconstruction_fidelity,minimal_architecture_score,generalization_consistency,recursive_information_efficiency,compression_degradation_bound,structural_redundancy_index,compression_ratio,base_emergence,compressed_emergence,classification
80,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
96,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
128,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
160,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
192,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
256,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
320,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
512,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
768,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
1024,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
1536,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
2048,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
3072,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
4096,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
6144,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.612,COMPRESSION-BOUNDED
8192,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.6119,COMPRESSION-BOUNDED
12288,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.904,0.6119,COMPRESSION-BOUNDED
16384,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.9039,0.6119,COMPRESSION-BOUNDED
24576,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.9039,0.6119,COMPRESSION-BOUNDED
32768,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.9039,0.6119,COMPRESSION-BOUNDED
65536,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.9038,0.6118,COMPRESSION-BOUNDED
131072,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2308,0.323,1.0,0.55,0.9035,0.6117,COMPRESSION-BOUNDED
262144,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2309,0.323,1.0,0.55,0.9031,0.6114,COMPRESSION-BOUNDED
524288,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.2309,0.323,1.0,0.55,0.9022,0.6108,COMPRESSION-BOUNDED
1048576,A-N,ReducedInteractionChannels,0.677,0.658,0.677,1.0,1.231,0.323,1.0,0.55,0.9003,0.6095,COMPRESSION-BOUNDED
2097152,A-N,ReducedInteractionChannels,0.6771,0.658,0.6771,1.0,1.2311,0.3229,1.0,0.55,0.8967,0.6071,COMPRESSION-BOUNDED
4194304,A-N,ReducedInteractionChannels,0.6773,0.658,0.6773,1.0,1.2314,0.3227,1.0,0.55,0.8894,0.6024,COMPRESSION-BOUNDED
8388608,A-N,ReducedInteractionChannels,0.6776,0.658,0.6776,1.0,1.232,0.3224,1.0,0.55,0.8753,0.5931,COMPRESSION-BOUNDED
16777216,A-N,ReducedInteractionChannels,0.6782,0.658,0.6782,1.0,1.2331,0.3218,1.0,0.55,0.8484,0.5754,COMPRESSION-BOUNDED
33554432,A-N,ReducedInteractionChannels,0.6794,0.658,0.6794,1.0,1.2353,0.3206,1.0,0.55,0.7992,0.543,COMPRESSION-BOUNDED
67108864,A-N,ReducedInteractionChannels,0.6819,0.658,0.6819,1.0,1.2398,0.3181,1.0,0.55,0.7162,0.4884,COMPRESSION-BOUNDED
1,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
2,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
4,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
6,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
8,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
12,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
16,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
20,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
24,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
32,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
40,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
48,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
64,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
80,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
96,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
128,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
160,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
192,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
256,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
320,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
512,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
768,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
1024,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
1536,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
2048,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
3072,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
4096,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
6144,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
8192,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
12288,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.904,0.6478,COMPRESSION-BOUNDED
16384,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.9039,0.6478,COMPRESSION-BOUNDED
24576,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.9039,0.6477,COMPRESSION-BOUNDED
32768,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.9039,0.6477,COMPRESSION-BOUNDED
65536,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.9038,0.6476,COMPRESSION-BOUNDED
131072,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.9035,0.6475,COMPRESSION-BOUNDED
262144,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0237,0.2834,1.0,0.7,0.9031,0.6472,COMPRESSION-BOUNDED
524288,A-N,SimplifiedTransportDynamics,0.7166,0.7,1.0,1.0,1.0238,0.2834,1.0,0.7,0.9022,0.6465,COMPRESSION-BOUNDED
1048576,A-N,SimplifiedTransportDynamics,0.7167,0.7,1.0,1.0,1.0238,0.2833,1.0,0.7,0.9003,0.6452,COMPRESSION-BOUNDED
2097152,A-N,SimplifiedTransportDynamics,0.7167,0.7,1.0,1.0,1.0239,0.2833,1.0,0.7,0.8967,0.6427,COMPRESSION-BOUNDED
4194304,A-N,SimplifiedTransportDynamics,0.7169,0.7,1.0,1.0,1.0241,0.2831,1.0,0.7,0.8894,0.6376,COMPRESSION-BOUNDED
8388608,A-N,SimplifiedTransportDynamics,0.7171,0.7,1.0,1.0,1.0245,0.2829,1.0,0.7,0.8753,0.6277,COMPRESSION-BOUNDED
16777216,A-N,SimplifiedTransportDynamics,0.7177,0.7,1.0,1.0,1.0253,0.2823,1.0,0.7,0.8484,0.6089,COMPRESSION-BOUNDED
33554432,A-N,SimplifiedTransportDynamics,0.7188,0.7,1.0,1.0,1.0268,0.2812,1.0,0.7,0.7992,0.5745,COMPRESSION-BOUNDED
67108864,A-N,SimplifiedTransportDynamics,0.7209,0.7,1.0,1.0,1.0299,0.2791,1.0,0.7,0.7162,0.5164,COMPRESSION-BOUNDED
1,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
2,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
4,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
6,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
8,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
12,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
16,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
20,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
24,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
32,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
40,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
48,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
64,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
80,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
96,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
128,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
160,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
192,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
256,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
320,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
512,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
768,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
1024,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
1536,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
2048,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
3072,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
4096,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
6144,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
8192,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
12288,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.904,0.904,COMPRESSION-STABLE
16384,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9039,0.904,COMPRESSION-STABLE
24576,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9039,0.904,COMPRESSION-STABLE
32768,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9039,0.904,COMPRESSION-STABLE
65536,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9038,0.904,COMPRESSION-STABLE
131072,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9035,0.904,COMPRESSION-STABLE
262144,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9031,0.904,COMPRESSION-STABLE
524288,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9022,0.904,COMPRESSION-STABLE
1048576,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.9003,0.904,COMPRESSION-STABLE
2097152,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.8967,0.904,COMPRESSION-STABLE
4194304,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.8894,0.904,COMPRESSION-STABLE
8388608,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.8753,0.9039,COMPRESSION-STABLE
16777216,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.8484,0.9039,COMPRESSION-STABLE
33554432,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.7992,0.9039,COMPRESSION-STABLE
67108864,A-N,CoarseGrainedRecursiveDepth,1.0,1.0,1.0,1.0,1.6667,0.0,1.0,0.6,0.7162,0.9038,COMPRESSION-STABLE
1,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
2,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
4,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
6,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
8,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
12,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
16,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
20,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
24,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
32,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
40,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
48,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
64,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
80,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
96,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
128,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
160,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
192,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
256,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
320,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
512,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
768,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
1024,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
1536,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
2048,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
3072,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
4096,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
6144,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
8192,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
12288,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.904,0.4217,COMPRESSION-DEGRADING
16384,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.9039,0.4217,COMPRESSION-DEGRADING
24576,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.9039,0.4217,COMPRESSION-DEGRADING
32768,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.9039,0.4217,COMPRESSION-DEGRADING
65536,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.933,0.5335,1.0,0.5,0.9038,0.4216,COMPRESSION-DEGRADING
131072,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.9331,0.5335,1.0,0.5,0.9035,0.4215,COMPRESSION-DEGRADING
262144,A-N,MinimalSufficientArchitecture,0.4665,0.4353,0.4665,1.0,0.9331,0.5335,1.0,0.5,0.9031,0.4213,COMPRESSION-DEGRADING
524288,A-N,MinimalSufficientArchitecture,0.4666,0.4353,0.4666,1.0,0.9331,0.5334,1.0,0.5,0.9022,0.4209,COMPRESSION-DEGRADING
1048576,A-N,MinimalSufficientArchitecture,0.4666,0.4353,0.4666,1.0,0.9333,0.5334,1.0,0.5,0.9003,0.4201,COMPRESSION-DEGRADING
2097152,A-N,MinimalSufficientArchitecture,0.4668,0.4353,0.4668,1.0,0.9335,0.5332,1.0,0.5,0.8967,0.4185,COMPRESSION-DEGRADING
4194304,A-N,MinimalSufficientArchitecture,0.467,0.4353,0.467,1.0,0.934,0.533,1.0,0.5,0.8894,0.4154,COMPRESSION-DEGRADING
8388608,A-N,MinimalSufficientArchitecture,0.4675,0.4353,0.4675,1.0,0.9351,0.5325,1.0,0.5,0.8753,0.4092,COMPRESSION-DEGRADING
16777216,A-N,MinimalSufficientArchitecture,0.4686,0.4353,0.4686,1.0,0.9371,0.5314,1.0,0.5,0.8484,0.3975,COMPRESSION-DEGRADING
33554432,A-N,MinimalSufficientArchitecture,0.4706,0.4353,0.4706,1.0,0.9412,0.5294,1.0,0.5,0.7992,0.3761,COMPRESSION-DEGRADING
67108864,A-N,MinimalSufficientArchitecture,0.4747,0.4353,0.4747,1.0,0.9494,0.5253,1.0,0.5,0.7162,0.34,COMPRESSION-DEGRADING
1,A-N,RandomizedParameterCompression,0.6876,0.6693,0.6876,1.0,1.146,0.3124,1.0,0.6,0.904,0.6216,COMPRESSION-BOUNDED
2,A-N,RandomizedParameterCompression,0.5209,0.4928,0.5209,1.0,0.8682,0.4791,1.0,0.6,0.904,0.4709,COMPRESSION-DEGRADING
4,A-N,RandomizedParameterCompression,0.6125,0.5898,0.6125,1.0,1.0208,0.3875,1.0,0.6,0.904,0.5537,COMPRESSION-DEGRADING
6,A-N,RandomizedParameterCompression,0.5301,0.5026,0.5301,1.0,0.8836,0.4699,1.0,0.6,0.904,0.4792,COMPRESSION-DEGRADING
8,A-N,RandomizedParameterCompression,0.6865,0.6682,0.6865,1.0,1.1442,0.3135,1.0,0.6,0.904,0.6206,COMPRESSION-BOUNDED
12,A-N,RandomizedParameterCompression,0.6742,0.6551,0.6742,1.0,1.1236,0.3258,1.0,0.6,0.904,0.6094,COMPRESSION-BOUNDED
16,A-N,RandomizedParameterCompression,0.6147,0.5922,0.6147,1.0,1.0246,0.3853,1.0,0.6,0.904,0.5557,COMPRESSION-DEGRADING
20,A-N,RandomizedParameterCompression,0.6762,0.6572,0.6762,1.0,1.1269,0.3238,1.0,0.6,0.904,0.6112,COMPRESSION-BOUNDED
24,A-N,RandomizedParameterCompression,0.5665,0.5411,0.5665,1.0,0.9441,0.4335,1.0,0.6,0.904,0.5121,COMPRESSION-DEGRADING
32,A-N,RandomizedParameterCompression,0.5389,0.5119,0.5389,1.0,0.8982,0.4611,1.0,0.6,0.904,0.4872,COMPRESSION-DEGRADING
40,A-N,RandomizedParameterCompression,0.6864,0.6681,0.6864,1.0,1.1441,0.3136,1.0,0.6,0.904,0.6205,COMPRESSION-BOUNDED
48,A-N,RandomizedParameterCompression,0.5937,0.5699,0.5937,1.0,0.9895,0.4063,1.0,0.6,0.904,0.5367,COMPRESSION-DEGRADING
